granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4466,4019,,90.2404526166902,81.2083249141241,,4949,Vestfold og Telemark,2022-03-14
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14526,13847,7071,92.2110074271567,87.9007173236844,44.8866882498572,15753,Vestfold og Telemark,2022-03-14
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32454,31132,17494,87.8512262465486,84.2726436034866,47.3553137350441,36942,Vestfold og Telemark,2022-03-14
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11780,11511,7893,91.9307007960044,89.8314343686593,61.5966911190885,12814,Vestfold og Telemark,2022-03-14
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27833,27418,22084,93.2335108699293,91.8433658258802,73.9758148259806,29853,Vestfold og Telemark,2022-03-14
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26972,26694,24234,95,94.1089370703332,85.4362771020624,28365,Vestfold og Telemark,2022-03-14
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24372,24243,23232,95,95,92.2856915865576,25174,Vestfold og Telemark,2022-03-14
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15970,15857,14726,95,95,91.2165510406343,16144,Vestfold og Telemark,2022-03-14
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7162,7034,5974,95,95,89.1774891774892,6699,Vestfold og Telemark,2022-03-14
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8029,521,,75.5812858891085,4.90445260284289,,10623,Vestfold og Telemark,2022-03-14
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4598,3984,,87.8990632766202,76.1613458229784,,5231,Vestfold og Telemark,2022-03-14
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15732,14846,6052,89.0372969607788,84.0228649046352,34.2520799139736,17669,Vestfold og Telemark,2022-03-14
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32768,31227,15811,84.2105263157895,80.2503083881579,40.6327097039474,38912,Vestfold og Telemark,2022-03-14
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11322,11001,7017,86.599357503442,84.1441027994493,53.6714089031666,13074,Vestfold og Telemark,2022-03-14
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27351,26863,20720,91.1426572028392,89.5164783898164,69.0459528808024,30009,Vestfold og Telemark,2022-03-14
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26607,26343,23704,94.1041239301125,93.1704039046474,83.8367404682747,28274,Vestfold og Telemark,2022-03-14
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23400,23278,22292,95,95,92.6363031914894,24064,Vestfold og Telemark,2022-03-14
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13967,13880,12991,95,95,93.0387452553176,13963,Vestfold og Telemark,2022-03-14
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4140,4061,3415,95,95,90.5115292870395,3773,Vestfold og Telemark,2022-03-14
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6109,315,,75.0583609780071,3.87025433099889,,8139,Agder,2022-03-14
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3361,3015,,89.4120776802341,80.2075019952115,,3759,Agder,2022-03-14
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12482,11962,6052,92.090895676553,88.2543898480154,44.6510255275196,13554,Agder,2022-03-14
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25225,24263,13453,87.8246640206114,84.4753150894785,46.8386602604276,28722,Agder,2022-03-14
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8855,8671,6034,91.1195719283803,89.2261782259724,62.0909652191809,9718,Agder,2022-03-14
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19363,19074,15975,93.4372436423298,92.0426579163249,77.0882594218984,20723,Agder,2022-03-14
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17736,17589,16138,94.8195669607057,94.0336808340016,86.2763966853782,18705,Agder,2022-03-14
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15533,15463,14800,95,95,92.0398009950249,16080,Agder,2022-03-14
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10055,9978,9209,95,95,90.019550342131,10230,Agder,2022-03-14
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4456,4373,3610,95,95,85.6871587942084,4213,Agder,2022-03-14
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6259,322,,75.0479616306955,3.86091127098321,,8340,Agder,2022-03-14
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3473,3088,,88.5743432797756,78.7554195358327,,3921,Agder,2022-03-14
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12949,12177,4733,89.2911322576197,83.9677285891601,32.6368776720452,14502,Agder,2022-03-14
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25677,24577,12055,84.8770329234431,81.2409096919212,39.8486050509057,30252,Agder,2022-03-14
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8734,8523,5464,87.8141966619747,85.6927408003218,54.9366579529459,9946,Agder,2022-03-14
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19622,19337,15778,91.3756170252398,90.0484306603334,73.4748998789234,21474,Agder,2022-03-14
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18063,17879,16352,94.0585294730265,93.1003957508852,85.1489273068111,19204,Agder,2022-03-14
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15427,15350,14681,95,95,92.3333333333333,15900,Agder,2022-03-14
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8730,8665,8017,95,95,92.0119361873063,8713,Agder,2022-03-14
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2634,2577,2186,95,95,90.5926232905098,2413,Agder,2022-03-14
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11506,710,,74.5883573188124,4.60261895501102,,15426,Vestland,2022-03-14
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6834,5967,,89.6850393700787,78.3070866141732,,7620,Vestland,2022-03-14
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26625,25476,13687,92.4479166666667,88.4583333333334,47.5243055555556,28800,Vestland,2022-03-14
