granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16106,15921,13735,94.2698273339187,93.1870061457419,80.3921568627451,17085,Møre og Romsdal,2022-04-08
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15348,15235,14313,95,95,89.6186838645044,15971,Møre og Romsdal,2022-04-08
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14582,14507,14208,95,95,95,14952,Møre og Romsdal,2022-04-08
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9249,9176,8551,95,95,91.9759062063031,9297,Møre og Romsdal,2022-04-08
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4730,4028,95,95,89.4912241724062,4501,Møre og Romsdal,2022-04-08
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5577,669,,82.1475916924437,9.85417587273531,,6789,Møre og Romsdal,2022-04-08
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3065,3026,,90.600059119125,89.4472361809045,,3383,Møre og Romsdal,2022-04-08
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10881,10431,4664,91.3065368800873,87.530418729546,39.137366786943,11917,Møre og Romsdal,2022-04-08
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21854,21057,11638,85.7524033745341,82.6250735726898,45.6660780851481,25485,Møre og Romsdal,2022-04-08
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7088,6933,4775,84.7745484989834,82.9207032651597,57.1103934936012,8361,Møre og Romsdal,2022-04-08
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16634,16351,13380,89.9962127360277,88.4650760157983,72.3908456419413,18483,Møre og Romsdal,2022-04-08
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16094,15991,14960,94.3763560663813,93.7723567700698,87.7264997361168,17053,Møre og Romsdal,2022-04-08
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14821,14753,14469,95,95,95,15199,Møre og Romsdal,2022-04-08
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8562,8501,7986,95,95,94.0303779583186,8493,Møre og Romsdal,2022-04-08
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2755,2357,95,95,92.75875639512,2541,Møre og Romsdal,2022-04-08
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4413,438,,81.9803083782278,8.13672673230541,,5383,Nordland,2022-04-08
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2500,2457,,93.7734433608402,92.1605401350338,,2666,Nordland,2022-04-08
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8695,8421,4018,92.6379714468357,89.7187300234392,42.8084380992968,9386,Nordland,2022-04-08
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19146,18468,10494,89.8030018761726,86.6228893058161,49.2213883677298,21320,Nordland,2022-04-08
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6074,5940,4095,92.1280145608979,90.0955558926134,62.1113301986956,6593,Nordland,2022-04-08
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14796,14619,11882,93.782087849401,92.6602015592318,75.3121632756544,15777,Nordland,2022-04-08
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15021,14877,13404,95,94.7157318393073,85.3377475011142,15707,Nordland,2022-04-08
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13541,13458,13018,95,95,93.4529791816224,13930,Nordland,2022-04-08
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9130,9060,8252,95,95,89.8812765493955,9181,Nordland,2022-04-08
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4220,4135,3337,95,95,82.7628968253968,4032,Nordland,2022-04-08
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4680,445,,81.0810810810811,7.70963270963271,,5772,Nordland,2022-04-08
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2689,2550,,92.6921751120303,87.9007238883144,,2901,Nordland,2022-04-08
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9294,8794,3009,89.4083694083694,84.5983645983646,28.9466089466089,10395,Nordland,2022-04-08
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19896,19112,9268,85.6146994276862,82.2410602865872,39.8812341322776,23239,Nordland,2022-04-08
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6011,5844,3612,85.8591629767176,83.4737894586488,51.5926296243394,7001,Nordland,2022-04-08
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14630,14400,11112,90.7962514739651,89.3688326196239,68.9629491714765,16113,Nordland,2022-04-08
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15395,15257,13589,94.767620806402,93.9181286549708,83.6503539550631,16245,Nordland,2022-04-08
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14040,13512,95,95,93.327807708247,14478,Nordland,2022-04-08
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8586,8511,7807,95,95,91.502578527895,8532,Nordland,2022-04-08
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2524,2472,2026,95,95,87.3652436394998,2319,Nordland,2022-04-08
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,23001,1776,,72.382540831419,5.5889479812443,,31777,Viken,2022-04-08
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13744,12206,,89.240958379326,79.2545938575417,,15401,Viken,2022-04-08
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43632,41570,22435,92.542631712904,88.1691694239416,47.5842029354374,47148,Viken,2022-04-08
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,102338,97403,55373,88.0364746870833,83.7911308013248,47.6347369779345,116245,Viken,2022-04-08
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38862,37597,25298,91.4356971436638,88.4593666180415,59.5219048515364,42502,Viken,2022-04-08
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86025,84448,68265,94.1614947624208,92.4353375146401,74.7217022953404,91359,Viken,2022-04-08
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74839,74121,67195,95,94.4493291027945,85.6238133465856,78477,Viken,2022-04-08
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61809,61435,59107,95,95,92.7910956215953,63699,Viken,2022-04-08
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42314,41999,39175,95,95,91.6803182775567,42730,Viken,2022-04-08
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17830,17470,14711,95,95,88.4127651902158,16639,Viken,2022-04-08
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23989,1747,,71.2474012474013,5.18859518859519,,33670,Viken,2022-04-08
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14100,12051,,86.1910874747845,73.6658719970658,,16359,Viken,2022-04-08
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46599,43473,18998,89.434592353754,83.4350529709811,36.4616920006142,52104,Viken,2022-04-08
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,100334,94875,50749,83.1591423338003,78.6345967360944,42.0619462425302,120653,Viken,2022-04-08
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37059,35776,22893,84.9626301068366,82.0211839148975,52.4852125269384,43618,Viken,2022-04-08
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86153,84360,65877,90.5967716494032,88.7112887112887,69.2749355907251,95095,Viken,2022-04-08
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76568,75763,67789,94.0257635111073,93.0372207827294,83.2451217565361,81433,Viken,2022-04-08
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59292,58972,56822,95,95,93.0059743023161,61095,Viken,2022-04-08
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36244,36005,33722,95,95,93.2680606261755,36156,Viken,2022-04-08
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10508,10328,8781,95,95,91.2690988462738,9621,Viken,2022-04-08
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6565,621,,81.2801782840164,7.688498204779,,8077,Innlandet,2022-04-08
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3713,3614,,90.9157688540646,88.4916748285994,,4084,Innlandet,2022-04-08
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13554,13077,7078,92.7593758554613,89.4949356693129,48.4396386531618,14612,Innlandet,2022-04-08
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27304,26330,15648,89.4626474442988,86.2712975098296,51.2712975098296,30520,Innlandet,2022-04-08
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9549,9347,6646,92.672748447205,90.7123447204969,64.4992236024845,10304,Innlandet,2022-04-08
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24220,23855,19609,93.9889013931468,92.572470798246,76.0953083161939,25769,Innlandet,2022-04-08
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24224,24039,21948,95,94.5375176970269,86.3142991977348,25428,Innlandet,2022-04-08
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22792,22668,22012,95,95,93.7358940510156,23483,Innlandet,2022-04-08
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15612,15477,14367,95,95,91.5912278464873,15686,Innlandet,2022-04-08
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6971,6835,5647,95,95,87.2797527047914,6470,Innlandet,2022-04-08
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7040,582,,80.4479488058508,6.65066849502914,,8751,Innlandet,2022-04-08
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3840,3611,,89.6358543417367,84.2903828197946,,4284,Innlandet,2022-04-08
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14409,13692,5705,90.6910876132931,86.178247734139,35.9076032225579,15888,Innlandet,2022-04-08
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28311,27209,14632,86.07783520827,82.7272727272727,44.4876862268167,32890,Innlandet,2022-04-08
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9161,8940,5856,87.6902460036374,85.5748061644491,56.0543696755049,10447,Innlandet,2022-04-08
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23953,23601,18627,91.8830795197361,90.5328167555334,71.4526832636465,26069,Innlandet,2022-04-08
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24438,24255,21683,94.6402292618697,93.9315312524204,83.9710324529471,25822,Innlandet,2022-04-08
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22325,22214,21581,95,95,94.0553497494007,22945,Innlandet,2022-04-08
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13560,13458,12495,95,95,92.5624120305208,13499,Innlandet,2022-04-08
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4204,4118,3452,95,95,90.0835073068894,3832,Innlandet,2022-04-08
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7357,526,,75.49512570549,5.39763981528989,,9745,Vestfold og Telemark,2022-04-08
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4471,4036,,90.3414831279046,81.551828652253,,4949,Vestfold og Telemark,2022-04-08
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14512,13849,7131,92.1221354662604,87.9134133180982,45.2675680822701,15753,Vestfold og Telemark,2022-04-08
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32477,31174,17694,87.9134860050891,84.3863353364734,47.8967029397434,36942,Vestfold og Telemark,2022-04-08
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11785,11521,7962,91.969720618074,89.9094740127985,62.1351646636491,12814,Vestfold og Telemark,2022-04-08
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27830,27425,22209,93.223461628647,91.8668140555388,74.3945332127425,29853,Vestfold og Telemark,2022-04-08
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26976,26701,24352,95,94.1336153710559,85.8522827428169,28365,Vestfold og Telemark,2022-04-08
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24379,24252,23311,95,95,92.5995074282991,25174,Vestfold og Telemark,2022-04-08
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15972,15865,14751,95,95,91.371407333994,16144,Vestfold og Telemark,2022-04-08
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7163,7035,5983,95,95,89.3118375876997,6699,Vestfold og Telemark,2022-04-08
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8042,544,,75.703661865763,5.12096394615457,,10623,Vestfold og Telemark,2022-04-08
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4600,4016,,87.937296883961,76.7730835404321,,5231,Vestfold og Telemark,2022-04-08
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15728,14863,6140,89.0146584413379,84.1190786122588,34.7501273416719,17669,Vestfold og Telemark,2022-04-08
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32780,31267,16034,84.241365131579,80.3531044407895,41.2057976973684,38912,Vestfold og Telemark,2022-04-08
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11339,11017,7087,86.7293865687624,84.2664830962215,54.2068227015451,13074,Vestfold og Telemark,2022-04-08
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27364,26886,20840,91.1859775400713,89.593122063381,69.4458329167916,30009,Vestfold og Telemark,2022-04-08
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26623,26356,23838,94.1607130225649,93.216382542265,84.3106741175639,28274,Vestfold og Telemark,2022-04-08
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23403,23285,22377,95,95,92.9895279255319,24064,Vestfold og Telemark,2022-04-08
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13969,13883,13018,95,95,93.2321134426699,13963,Vestfold og Telemark,2022-04-08
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4142,4064,3418,95,95,90.5910416114498,3773,Vestfold og Telemark,2022-04-08
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6120,331,,75.19351271655,4.06683867797027,,8139,Agder,2022-04-08
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3360,3035,,89.3854748603352,80.7395583931897,,3759,Agder,2022-04-08
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12480,11965,6102,92.0761398849048,88.2765235354877,45.0199203187251,13554,Agder,2022-04-08
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25252,24306,13604,87.9186686163916,84.6250261123877,47.3643896664578,28722,Agder,2022-04-08
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8859,8674,6085,91.1607326610414,89.2570487754682,62.6157645606092,9718,Agder,2022-04-08
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19369,19089,16041,93.4661969792019,92.115041258505,77.4067461274912,20723,Agder,2022-04-08
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17739,17595,16215,94.8356054530874,94.065757818765,86.6880513231756,18705,Agder,2022-04-08
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15537,15470,14844,95,95,92.3134328358209,16080,Agder,2022-04-08
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10057,9981,9229,95,95,90.2150537634409,10230,Agder,2022-04-08
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4455,4372,3614,95,95,85.782103014479,4213,Agder,2022-04-08
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6266,354,,75.1318944844125,4.24460431654676,,8340,Agder,2022-04-08
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3479,3106,,88.7273654679929,79.2144861004846,,3921,Agder,2022-04-08
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12953,12189,4798,89.3187146600469,84.0504757964419,33.0850917114881,14502,Agder,2022-04-08
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25682,24596,12211,84.8935607563136,81.3037154568293,40.364273436467,30252,Agder,2022-04-08
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8732,8526,5520,87.7940880756083,85.7229036798713,55.4996983712045,9946,Agder,2022-04-08
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19636,19352,15888,91.4408121449194,90.1182825742759,73.9871472478346,21474,Agder,2022-04-08
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18069,17891,16442,94.0897729639658,93.162882732764,85.6175796709019,19204,Agder,2022-04-08
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15434,15360,14730,95,95,92.6415094339623,15900,Agder,2022-04-08
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8732,8667,8039,95,95,92.2644324572478,8713,Agder,2022-04-08
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2635,2579,2191,95,95,90.7998342312474,2413,Agder,2022-04-08
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11517,739,,74.6596654998055,4.79061325035654,,15426,Vestland,2022-04-08
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6840,6004,,89.7637795275591,78.7926509186352,,7620,Vestland,2022-04-08
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26637,25521,13817,92.4895833333333,88.6145833333333,47.9756944444444,28800,Vestland,2022-04-08
