granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9480,763,,,70.8255509899141,5.70041090773254,,,13385,Rogaland,2022-08-02
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5525,5135,,,88.4566122318284,82.2126160742876,,,6246,Rogaland,2022-08-02
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,19120,18015,7472,11,88.5431138279152,83.425951653237,34.6022043160137,0.0509400759470223,21594,Rogaland,2022-08-02
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43341,41379,21923,84,84.0414186267476,80.2369548777414,42.5103255705726,0.162882240018615,51571,Rogaland,2022-08-02
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14998,14548,9751,55,84.9311965569964,82.3829208901976,55.2183022821224,0.311455914830964,17659,Rogaland,2022-08-02
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30675,30165,24607,224,89.9507360272125,88.4552225675913,72.1570582370536,0.656852970500264,34102,Rogaland,2022-08-02
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26740,26480,24666,394,93.6045086988483,92.6943676269822,86.3443833794238,1.37921377813561,28567,Rogaland,2022-08-02
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20985,20844,20104,545,95,95,93.4113929932163,2.53229253786823,21522,Rogaland,2022-08-02
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7366,7323,6943,1493,95,95,93.8370050006758,20.1784024868225,7399,Rogaland,2022-08-02
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4112,4079,3784,1216,95,95,93.2479053721045,29.9655002464268,4058,Rogaland,2022-08-02
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3500,3045,995,95,95,92.6094890510949,30.2615571776156,3288,Rogaland,2022-08-02
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5365,831,,,82.6656394453005,12.8043143297381,,,6490,Møre og Romsdal,2022-08-02
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3032,3172,,,93.5225169648365,95,,,3242,Møre og Romsdal,2022-08-02
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,10049,9810,5840,16,92.4726235391552,90.273304499862,53.7406828011411,0.147234747400387,10867,Møre og Romsdal,2022-08-02
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20839,20263,12901,104,90.1106979157658,87.6199948110352,55.7856957536971,0.449710282798582,23126,Møre og Romsdal,2022-08-02
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7239,7126,5458,59,92.0523906408952,90.6154628687691,69.4048830111902,0.750254323499491,7864,Møre og Romsdal,2022-08-02
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16112,15929,13882,205,94.3049458589406,93.2338308457711,81.2525607257829,1.19988293824993,17085,Møre og Romsdal,2022-08-02
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15344,15242,14403,300,95,95,90.1822052470102,1.87840460835264,15971,Møre og Romsdal,2022-08-02
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14586,14514,14257,399,95,95,95,2.6685393258427,14952,Møre og Romsdal,2022-08-02
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5628,5601,5299,880,95,95,93.0301966292135,15.4494382022472,5696,Møre og Romsdal,2022-08-02
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3623,3582,3324,907,95,95,92.3076923076923,25.1874479311302,3601,Møre og Romsdal,2022-08-02
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4734,4095,1118,95,95,90.9797822706065,24.8389246834037,4501,Møre og Romsdal,2022-08-02
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5621,804,,,82.7956989247312,11.842686699072,,,6789,Møre og Romsdal,2022-08-02
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3067,3083,,,90.659178244162,91.1321312444576,,,3383,Møre og Romsdal,2022-08-02
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10792,10363,4820,11,90.5597046236469,86.9598053201309,40.4464210791307,0.0923051103465637,11917,Møre og Romsdal,2022-08-02
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21876,21107,11984,48,85.83872866392,82.8212674122033,47.0237394545811,0.188346085932902,25485,Møre og Romsdal,2022-08-02
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7084,6930,4866,41,84.7267073316589,82.8848223896663,58.1987800502332,0.490371965075948,8361,Møre og Romsdal,2022-08-02
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16633,16361,13554,143,89.9908023589244,88.5191797868311,73.3322512579127,0.773683925769626,18483,Møre og Romsdal,2022-08-02
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16089,15991,15101,242,94.3470357121914,93.7723567700698,88.5533337242714,1.41910514279013,17053,Møre og Romsdal,2022-08-02
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14821,14760,14524,376,95,95,95,2.47384696361603,15199,Møre og Romsdal,2022-08-02
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5491,5464,5207,808,95,95,95,14.7552958363769,5476,Møre og Romsdal,2022-08-02
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2837,768,95,95,94.0338084189592,25.455750745774,3017,Møre og Romsdal,2022-08-02
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2758,2383,690,95,95,93.7819756001574,27.1546635182999,2541,Møre og Romsdal,2022-08-02
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4431,547,,,82.3146944083225,10.1616199145458,,,5383,Nordland,2022-08-02
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2495,2514,,,93.5858964741185,94.2985746436609,,,2666,Nordland,2022-08-02
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8624,8378,4141,11,91.8815256765395,89.2606008949499,44.1189004900916,0.117195823567015,9386,Nordland,2022-08-02
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19107,18446,10760,89,89.6200750469043,86.5196998123827,50.46904315197,0.417448405253283,21320,Nordland,2022-08-02
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6057,5931,4187,57,91.8701653268618,89.9590474745943,63.5067495828909,0.864553314121038,6593,Nordland,2022-08-02
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14790,14615,12008,193,93.7440578056665,92.6348481967421,76.11079419408,1.22329974012803,15777,Nordland,2022-08-02
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15020,14884,13508,282,95,94.7602979563252,85.9998726682371,1.79537785700643,15707,Nordland,2022-08-02
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13546,13465,13093,444,95,95,93.9913854989232,3.18736539842067,13930,Nordland,2022-08-02
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5511,5475,5075,716,95,95,91.0640588551947,12.8476583527723,5573,Nordland,2022-08-02
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3619,3586,3243,610,95,95,89.8835920177384,16.9068736141907,3608,Nordland,2022-08-02
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4221,4144,3420,685,95,95,84.8214285714286,16.9890873015873,4032,Nordland,2022-08-02
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4703,548,,,81.4795564795565,9.49410949410949,,,5772,Nordland,2022-08-02
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2684,2594,,,92.519820751465,89.4174422612892,,,2901,Nordland,2022-08-02
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9256,8783,3134,10,89.042809042809,84.4925444925445,30.1491101491102,0.0962000962000962,10395,Nordland,2022-08-02
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19813,19052,9548,57,85.2575412022893,81.9828736176256,41.0861052540987,0.245277335513576,23239,Nordland,2022-08-02
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5998,5840,3696,39,85.673475217826,83.4166547636052,52.7924582202543,0.557063276674761,7001,Nordland,2022-08-02
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14610,14389,11251,124,90.6721280953268,89.3005647613728,69.8256066530131,0.769564947557873,16113,Nordland,2022-08-02
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15399,15264,13731,263,94.792243767313,93.9612188365651,84.5244690674054,1.61895967990151,16245,Nordland,2022-08-02
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14120,14044,13602,383,95,95,93.94944053046,2.64539301008427,14478,Nordland,2022-08-02
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5402,5363,4991,717,95,95,92.4773022049287,13.2851584213452,5397,Nordland,2022-08-02
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3192,3155,2878,594,95,95,91.8022328548644,18.9473684210526,3135,Nordland,2022-08-02
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2526,2474,2065,436,95,95,89.0470030185425,18.8012074169901,2319,Nordland,2022-08-02
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23445,2647,,,73.77977782673,8.32992415898291,,,31777,Viken,2022-08-02
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13861,12832,,,90.0006493084865,83.3192649827933,,,15401,Viken,2022-08-02
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43874,42058,23796,37,93.0559090523458,89.2042080257911,50.4708577246119,0.0784762874353101,47148,Viken,2022-08-02
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103271,98555,58126,248,88.839089853327,84.782141167362,50.0030108821885,0.213342509355241,116245,Viken,2022-08-02
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,38975,37790,26343,187,91.7015669850831,88.9134628958637,61.9806126770505,0.439979295091996,42502,Viken,2022-08-02
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86084,84563,69711,719,94.2260751540626,92.561214549196,76.3044691820182,0.787005111702186,91359,Viken,2022-08-02
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74894,74209,67918,995,95,94.5614638683946,86.5451023866866,1.26788740650127,78477,Viken,2022-08-02
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61871,61501,59513,1361,95,95,93.4284682648079,2.13661124978414,63699,Viken,2022-08-02
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26305,26152,24774,4713,95,95,92.8908886389201,17.6715410573678,26670,Viken,2022-08-02
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16065,15917,14775,4727,95,95,91.9987546699875,29.4333748443338,16060,Viken,2022-08-02
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17841,17489,14992,5181,95,95,90.1015686038824,31.1376885630146,16639,Viken,2022-08-02
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24487,2559,,,72.7264627264627,7.6002376002376,,,33670,Viken,2022-08-02
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14244,12590,,,87.0713368787823,76.9606944189743,,,16359,Viken,2022-08-02
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46830,43960,20144,33,89.8779364348227,84.369722094273,38.6611392599417,0.0633348687240903,52104,Viken,2022-08-02
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101334,96069,53004,194,83.9879654878039,79.6242115819748,43.9309424548084,0.160791691876704,120653,Viken,2022-08-02
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37234,36000,23783,117,85.3638406162594,82.5347333669586,54.5256545462882,0.268237883442616,43618,Viken,2022-08-02
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86235,84541,67410,495,90.683001209317,88.9016246910984,70.887007729113,0.520532099479468,95095,Viken,2022-08-02
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76615,75860,68711,863,94.0834796704039,93.1563371114904,84.3773408814609,1.05976692495671,81433,Viken,2022-08-02
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59348,59033,57214,1218,95,95,93.6475980031099,1.99361649889516,61095,Viken,2022-08-02
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23521,23401,22214,4112,95,95,94.0713136275091,17.4133988312018,23614,Viken,2022-08-02
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12744,12634,11762,3974,95,95,93.7808961888056,31.685536597034,12542,Viken,2022-08-02
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10517,10342,8919,3293,95,95,92.7034611786717,34.2272113085958,9621,Viken,2022-08-02
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6615,728,,,81.8992200074285,9.01324749288102,,,8077,Innlandet,2022-08-02
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3718,3743,,,91.0381978452498,91.6503428011753,,,4084,Innlandet,2022-08-02
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13449,13000,7303,15,92.0407883931016,88.9679715302491,49.9794689296469,0.102655351765672,14612,Innlandet,2022-08-02
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27376,26429,16084,105,89.6985583224116,86.5956749672346,52.6998689384011,0.344036697247706,30520,Innlandet,2022-08-02
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9574,9378,6794,59,92.9153726708075,91.013198757764,65.9355590062112,0.572593167701863,10304,Innlandet,2022-08-02
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24247,23902,19841,257,94.0936784508518,92.754860491288,76.9956148861035,0.997322364080872,25769,Innlandet,2022-08-02
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24228,24042,22084,391,95,94.5493157149599,86.8491426773635,1.53767500393267,25428,Innlandet,2022-08-02
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22797,22678,22099,600,95,95,94.106374824341,2.55503981603713,23483,Innlandet,2022-08-02
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9505,9446,8923,1105,95,95,92.7064935064935,11.4805194805195,9625,Innlandet,2022-08-02
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6106,6037,5557,1134,95,95,91.6845405048672,18.7097838640488,6061,Innlandet,2022-08-02
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6976,6842,5739,1321,95,95,88.7017001545595,20.4173106646059,6470,Innlandet,2022-08-02
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7093,729,,,81.0535938749857,8.33047651696949,,,8751,Innlandet,2022-08-02
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3851,3697,,,89.8926237161531,86.2978524743231,,,4284,Innlandet,2022-08-02
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14306,13636,5860,6,90.0427995971803,85.8257804632427,36.8831822759315,0.0377643504531722,15888,Innlandet,2022-08-02
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28354,27276,15001,54,86.208574034661,82.9309820614168,45.6096077835208,0.164183642444512,32890,Innlandet,2022-08-02
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9182,8967,5963,33,87.8912606489901,85.8332535656169,57.078587154207,0.315880156982866,10447,Innlandet,2022-08-02
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,23989,23652,18848,179,92.0211745751659,90.7284514173923,72.3004334650351,0.686639303387165,26069,Innlandet,2022-08-02
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24449,24270,21876,322,94.6828285957711,93.989621253195,84.7184571295794,1.24699868329332,25822,Innlandet,2022-08-02
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22331,22222,21700,569,95,95,94.5739812595337,2.47984310307256,22945,Innlandet,2022-08-02
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8671,8610,8129,955,95,95,93.5335404441376,10.9883787826487,8691,Innlandet,2022-08-02
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4899,4863,4470,958,95,95,92.9700499168053,19.9251247920133,4808,Innlandet,2022-08-02
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4211,4125,3496,822,95,95,91.231732776618,21.4509394572025,3832,Innlandet,2022-08-02
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7431,695,,,76.2544894817855,7.13186249358646,,,9745,Vestfold og Telemark,2022-08-02
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4486,4160,,,90.6445746615478,84.0573853303698,,,4949,Vestfold og Telemark,2022-08-02
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14555,13954,7456,9,92.3950993461563,88.5799530248207,47.3306671745064,0.0571319748619311,15753,Vestfold og Telemark,2022-08-02
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32673,31431,18312,83,88.4440474256943,85.0820204645119,49.5695955822641,0.224676519950192,36942,Vestfold og Telemark,2022-08-02
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11813,11552,8155,66,92.1882316216638,90.1513969096301,63.6413297955361,0.51506165131887,12814,Vestfold og Telemark,2022-08-02
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27885,27495,22585,254,93.4076977188222,92.1012963521254,75.6540381201219,0.850835761899977,29853,Vestfold og Telemark,2022-08-02
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27036,26774,24586,416,95,94.3909747928786,86.6772430812621,1.46659615723603,28365,Vestfold og Telemark,2022-08-02
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24414,24285,23443,756,95,95,93.1238579486772,3.00309843489314,25174,Vestfold og Telemark,2022-08-02
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9762,9704,9160,1900,95,95,92.4225607910403,19.1706185046918,9911,Vestfold og Telemark,2022-08-02
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6223,6173,5722,1802,95,95,91.8017006257019,28.9106369324563,6233,Vestfold og Telemark,2022-08-02
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7172,7048,6073,1903,95,95,90.6553216898044,28.4072249589491,6699,Vestfold og Telemark,2022-08-02
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8118,771,,,76.4190906523581,7.25783676927422,,,10623,Vestfold og Telemark,2022-08-02
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4622,4143,,,88.3578665647104,79.2009176065762,,,5231,Vestfold og Telemark,2022-08-02
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15731,14919,6416,16,89.0316373309186,84.4360178844304,36.312185183089,0.0905540777633143,17669,Vestfold og Telemark,2022-08-02
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32924,31459,16561,57,84.6114309210526,80.8465254934211,42.5601356907895,0.146484375,38912,Vestfold og Telemark,2022-08-02
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11372,11062,7234,36,86.9817959308551,84.6106776808934,55.3311916781398,0.275355667737494,13074,Vestfold og Telemark,2022-08-02
