granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42836,41269,23908,101,87.7786885245902,84.5676229508197,48.9918032786885,0.206967213114754,48800,Rogaland,2022-06-21
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14749,14373,10384,109,90.7407407407407,88.4274640088594,63.885812723022,0.670604158976252,16254,Rogaland,2022-06-21
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29585,29179,24527,292,93.178167616768,91.8994677332997,77.2479606941514,0.919656073824446,31751,Rogaland,2022-06-21
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25938,25739,24068,386,95,94.5417814508724,88.4040404040404,1.4178145087236,27225,Rogaland,2022-06-21
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20815,20679,19832,429,95,95,92.612309703932,2.00336228635472,21414,Rogaland,2022-06-21
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7918,7872,7369,158,95,95,91.8255451713396,1.96884735202492,8025,Rogaland,2022-06-21
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5010,4568,194,95,95,90.0275916436736,3.82341348048877,5074,Rogaland,2022-06-21
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6097,5991,5111,125,95,95,89.1194420226678,2.1795989537925,5735,Rogaland,2022-06-21
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9443,697,,,70.5491221516623,5.20732162868883,,,13385,Rogaland,2022-06-21
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5521,5095,,,88.3925712455972,81.5722062119757,,,6246,Rogaland,2022-06-21
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,19116,17988,7389,9,88.5245901639344,83.3009169213671,34.2178382884135,0.0416782439566546,21594,Rogaland,2022-06-21
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43317,41330,21675,76,83.9948808438851,80.1419402377305,42.0294351476605,0.147369645731128,51571,Rogaland,2022-06-21
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,15005,14547,9690,52,84.9708364007022,82.3772580553825,54.8728693584008,0.294467410385639,17659,Rogaland,2022-06-21
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30675,30166,24528,206,89.9507360272125,88.4581549469239,71.9254002697789,0.604070142513636,34102,Rogaland,2022-06-21
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26757,26493,24620,340,93.664017922778,92.7398746805755,86.1833584205552,1.19018447859418,28567,Rogaland,2022-06-21
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20999,20860,20081,399,95,95,93.3045256017099,1.85391692221912,21522,Rogaland,2022-06-21
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7365,7321,6902,165,95,95,93.282876064333,2.23003108528179,7399,Rogaland,2022-06-21
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4110,4078,3754,223,95,95,92.5086249383933,5.4953178905865,4058,Rogaland,2022-06-21
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3554,3497,3007,136,95,95,91.4537712895377,4.13625304136253,3288,Rogaland,2022-06-21
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5352,802,,,82.4653312788906,12.3574730354391,,,6490,Møre og Romsdal,2022-06-21
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3034,3159,,,93.5842072794571,95,,,3242,Møre og Romsdal,2022-06-21
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,10078,9830,5796,15,92.7394865188184,90.4573479341125,53.33578724579,0.138032575687862,10867,Møre og Romsdal,2022-06-21
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20809,20237,12799,98,89.9809737957278,87.5075672403356,55.3446337455678,0.423765458790971,23126,Møre og Romsdal,2022-06-21
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7230,7114,5437,56,91.9379450661241,90.4628687690743,69.1378433367243,0.712105798575788,7864,Møre og Romsdal,2022-06-21
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16113,15931,13847,190,94.3107989464442,93.2455370207785,81.0477026631548,1.11208662569505,17085,Møre og Romsdal,2022-06-21
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15350,15246,14385,274,95,95,90.069500970509,1.71560954229541,15971,Møre og Romsdal,2022-06-21
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14583,14511,14247,287,95,95,95,1.91947565543071,14952,Møre og Romsdal,2022-06-21
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5631,5604,5285,119,95,95,92.7844101123596,2.08918539325843,5696,Møre og Romsdal,2022-06-21
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3581,3303,303,95,95,91.7245209663982,8.41432935295751,3601,Møre og Romsdal,2022-06-21
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4733,4056,429,95,95,90.1133081537436,9.53121528549211,4501,Møre og Romsdal,2022-06-21
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5620,771,,,82.7809692149065,11.3566062748564,,,6789,Møre og Romsdal,2022-06-21
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3069,3074,,,90.7182973691989,90.8660951817913,,,3383,Møre og Romsdal,2022-06-21
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10833,10395,4783,10,90.9037509440295,87.2283292775027,40.1359402534195,0.0839137366786943,11917,Møre og Romsdal,2022-06-21
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21858,21083,11897,43,85.7680988816951,82.7270943692368,46.6823621738277,0.168726701981558,25485,Møre og Romsdal,2022-06-21
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7090,6936,4847,38,84.7984690826456,82.956584140653,57.9715345054419,0.454491089582586,8361,Møre og Romsdal,2022-06-21
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16634,16361,13522,135,89.9962127360277,88.5191797868311,73.1591191906076,0.730400908943353,18483,Møre og Romsdal,2022-06-21
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16099,16000,15066,208,94.4056764205712,93.8251334076116,88.3480912449423,1.21972673429895,17053,Møre og Romsdal,2022-06-21
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14818,14756,14510,287,95,95,95,1.88828212382394,15199,Møre og Romsdal,2022-06-21
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5489,5463,5187,137,95,95,94.7224251278305,2.5018261504748,5476,Møre og Romsdal,2022-06-21
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3073,3042,2821,295,95,95,93.5034802784223,9.77792509115015,3017,Møre og Romsdal,2022-06-21
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2756,2368,278,95,95,93.1916568280205,10.9405745769382,2541,Møre og Romsdal,2022-06-21
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4437,523,,,82.4261564183541,9.71577187441947,,,5383,Nordland,2022-06-21
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2499,2504,,,93.7359339834959,93.9234808702176,,,2666,Nordland,2022-06-21
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8662,8406,4137,10,92.2863839761347,89.5589175367569,44.0762838269764,0.106541657788195,9386,Nordland,2022-06-21
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19141,18466,10692,80,89.7795497185741,86.6135084427767,50.1500938086304,0.375234521575985,21320,Nordland,2022-06-21
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6072,5947,4172,56,92.0976793568937,90.2017291066282,63.2792355528591,0.849385712118914,6593,Nordland,2022-06-21
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14792,14618,11982,167,93.7567344869113,92.6538632186094,75.9459973378969,1.05850288394498,15777,Nordland,2022-06-21
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15021,14885,13484,254,95,94.7666645444706,85.8470745527472,1.61711338893487,15707,Nordland,2022-06-21
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13542,13462,13062,322,95,95,93.7688442211055,2.31155778894472,13930,Nordland,2022-06-21
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5509,5473,5057,135,95,95,90.7410730306836,2.42239368383277,5573,Nordland,2022-06-21
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3619,3585,3222,113,95,95,89.3015521064302,3.13192904656319,3608,Nordland,2022-06-21
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4219,4139,3361,90,95,95,83.3581349206349,2.23214285714286,4032,Nordland,2022-06-21
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4704,527,,,81.4968814968815,9.13028413028413,,,5772,Nordland,2022-06-21
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2691,2586,,,92.7611168562565,89.1416752843847,,,2901,Nordland,2022-06-21
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9275,8796,3110,8,89.2255892255892,84.6176046176046,29.9182299182299,0.076960076960077,10395,Nordland,2022-06-21
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19858,19086,9499,52,85.4511812040105,82.1291793967038,40.87525280778,0.223761779766771,23239,Nordland,2022-06-21
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,6011,5850,3673,34,85.8591629767176,83.5594915012141,52.4639337237538,0.485644907870304,7001,Nordland,2022-06-21
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14635,14414,11214,117,90.8272823186247,89.4557189846708,69.5959784025321,0.726121765034444,16113,Nordland,2022-06-21
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15398,15261,13702,237,94.7860880270853,93.9427516158818,84.3459526008003,1.45891043397969,16245,Nordland,2022-06-21
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14115,14039,13572,295,95,95,93.7422295897223,2.0375742505871,14478,Nordland,2022-06-21
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5401,5362,4980,146,95,95,92.2734852695942,2.70520659625718,5397,Nordland,2022-06-21
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3191,3154,2865,149,95,95,91.3875598086124,4.75279106858054,3135,Nordland,2022-06-21
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2525,2474,2031,79,95,95,87.5808538163001,3.40664079344545,2319,Nordland,2022-06-21
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23343,2427,,,73.4587909494288,7.63759952166662,,,31777,Viken,2022-06-21
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13820,12659,,,89.7344328290371,82.1959613012142,,,15401,Viken,2022-06-21
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43718,41847,23438,35,92.7250360566726,88.7566810893357,49.7115466191567,0.0742343259523204,47148,Viken,2022-06-21
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,102884,98120,57370,214,88.5061723084864,84.4079315239365,49.3526603294765,0.184093939524281,116245,Viken,2022-06-21
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,38945,37747,26077,169,91.6309820714319,88.8122911862971,61.3547597760105,0.397628346901322,42502,Viken,2022-06-21
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86066,84534,69362,651,94.2063726616973,92.5294716448297,75.9224597467135,0.712573473877779,91359,Viken,2022-06-21
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74862,74163,67721,856,95,94.5028479681945,86.2940734227863,1.09076544720109,78477,Viken,2022-06-21
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61846,61480,59401,940,95,95,93.2526413287493,1.47569035620653,63699,Viken,2022-06-21
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26295,26138,24659,438,95,95,92.4596925384327,1.64229471316085,26670,Viken,2022-06-21
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16062,15910,14701,1497,95,95,91.5379825653798,9.32129514321295,16060,Viken,2022-06-21
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17829,17476,14792,1511,95,95,88.8995732916642,9.08107458380912,16639,Viken,2022-06-21
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24387,2363,,,72.4294624294624,7.01811701811702,,,33670,Viken,2022-06-21
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14202,12445,,,86.814597469283,76.0743321718932,,,16359,Viken,2022-06-21
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46673,43781,19821,31,89.5766159987717,84.026178412406,38.041225241824,0.0594963918317212,52104,Viken,2022-06-21
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,100885,95577,52305,170,83.6158238916562,79.216430590205,43.3515950701599,0.140899936180617,120653,Viken,2022-06-21
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37163,35912,23547,107,85.2010637810078,82.332981796506,53.9845935164382,0.24531156861846,43618,Viken,2022-06-21
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86193,84473,67024,457,90.6388348493612,88.8301172511699,70.4810978495189,0.480572059519428,95095,Viken,2022-06-21
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76594,75825,68457,722,94.0576915992288,93.1133569928653,84.0654280205813,0.886618447066914,81433,Viken,2022-06-21
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59326,59009,57108,892,95,95,93.4740977166708,1.46002127833702,61095,Viken,2022-06-21
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23516,23397,22136,475,95,95,93.7410011010418,2.01151859066655,23614,Viken,2022-06-21
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12743,12632,11714,1272,95,95,93.3981821081167,10.1419231382555,12542,Viken,2022-06-21
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10340,8821,1057,95,95,91.6848560440703,10.9863839517722,9621,Viken,2022-06-21
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6604,714,,,81.7630308282779,8.83991581032562,,,8077,Innlandet,2022-06-21
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3717,3726,,,91.0137120470127,91.234084231146,,,4084,Innlandet,2022-06-21
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13510,13058,7283,11,92.458253490282,89.3649055570764,49.8425951272926,0.0752805912948262,14612,Innlandet,2022-06-21
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27334,26371,15938,93,89.5609436435125,86.4056356487549,52.2214941022281,0.304718217562254,30520,Innlandet,2022-06-21
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9560,9366,6755,55,92.7795031055901,90.8967391304348,65.5570652173913,0.533773291925466,10304,Innlandet,2022-06-21
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24248,23898,19775,222,94.0975590826187,92.7393379642206,76.7394931894912,0.861500252241065,25769,Innlandet,2022-06-21
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24221,24034,22040,321,95,94.5178543338053,86.6761050810131,1.26238791882964,25428,Innlandet,2022-06-21
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22801,22682,22083,379,95,95,94.0382404292467,1.61393348379679,23483,Innlandet,2022-06-21
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9506,9446,8892,213,95,95,92.3844155844156,2.21298701298701,9625,Innlandet,2022-06-21
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6103,6029,5526,462,95,95,91.1730737502062,7.62250453720508,6061,Innlandet,2022-06-21
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6972,6837,5695,532,95,95,88.0216383307574,8.2225656877898,6470,Innlandet,2022-06-21
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7085,696,,,80.9621757513427,7.95337675694206,,,8751,Innlandet,2022-06-21
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3855,3695,,,89.9859943977591,86.2511671335201,,,4284,Innlandet,2022-06-21
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14392,13704,5854,5,90.5840886203424,86.2537764350453,36.8454179254784,0.0314702920443102,15888,Innlandet,2022-06-21
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28349,27259,14892,48,86.1933718455458,82.8792946184251,45.2782000608088,0.145941015506233,32890,Innlandet,2022-06-21
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9176,8956,5931,29,87.8338278931751,85.727960179956,56.7722791231933,0.277591653106155,10447,Innlandet,2022-06-21
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,23980,23641,18782,156,91.9866508113085,90.686255706011,72.0472591967471,0.598411906862557,26069,Innlandet,2022-06-21
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24446,24267,21833,260,94.6712105956161,93.97800325304,84.5519324606924,1.00689334675858,25822,Innlandet,2022-06-21
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22333,22223,21671,392,95,95,94.4475920679887,1.70843320984964,22945,Innlandet,2022-06-21
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8668,8606,8103,179,95,95,93.2343803935105,2.05960188700955,8691,Innlandet,2022-06-21
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4897,4861,4445,367,95,95,92.4500831946755,7.63311148086523,4808,Innlandet,2022-06-21
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4206,4119,3466,322,95,95,90.4488517745303,8.40292275574113,3832,Innlandet,2022-06-21
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7419,656,,,76.1313494099538,6.7316572601334,,,9745,Vestfold og Telemark,2022-06-21
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4486,4133,,,90.6445746615478,83.5118205698121,,,4949,Vestfold og Telemark,2022-06-21
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14557,13947,7372,0,92.40779534057,88.5355170443725,46.7974354091284,,15753,Vestfold og Telemark,2022-06-21
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32532,31276,18106,75,88.0623680363814,84.66244383087,49.0119647014239,0.203020951762222,36942,Vestfold og Telemark,2022-06-21
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11799,11538,8094,59,92.0789761198689,90.0421414078352,63.1652879662869,0.460433900421414,12814,Vestfold og Telemark,2022-06-21
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27868,27477,22484,237,93.3507520182226,92.0410009044317,75.3157136636184,0.793890061300372,29853,Vestfold og Telemark,2022-06-21
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27023,26755,24527,357,95,94.323990833774,86.4692402608849,1.25859333685881,28365,Vestfold og Telemark,2022-06-21
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24401,24276,23404,499,95,95,92.96893620402,1.98220386112656,25174,Vestfold og Telemark,2022-06-21
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9756,9698,9117,207,95,95,91.9886994248814,2.0885884370901,9911,Vestfold og Telemark,2022-06-21
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6219,6172,5691,386,95,95,91.304347826087,6.19284453714102,6233,Vestfold og Telemark,2022-06-21
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7168,7042,6015,456,95,95,89.7895208240036,6.80698611733094,6699,Vestfold og Telemark,2022-06-21
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8085,724,,,76.1084439423892,6.81540054598513,,,10623,Vestfold og Telemark,2022-06-21
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4615,4113,,,88.2240489390174,78.6274134964634,,,5231,Vestfold og Telemark,2022-06-21
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15716,14893,6339,14,88.9467428830155,84.288867508065,35.8763936838531,0.0792348180429,17669,Vestfold og Telemark,2022-06-21
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32818,31330,16386,52,84.339021381579,80.5150082236842,42.1104029605263,0.133634868421053,38912,Vestfold og Telemark,2022-06-21
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11355,11039,7194,29,86.8517668655347,84.4347560042833,55.0252409362093,0.221814287899648,13074,Vestfold og Telemark,2022-06-21
