granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,41585,40604,32087,191,89.7195253505933,87.6030204962244,69.22761596548,0.412081984897519,46350,Oslo,2022-07-07
total,county,county03,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,32897,32391,28503,274,93.0423961308935,91.6112792374919,80.6148711711967,0.774952626071216,35357,Oslo,2022-07-07
total,county,county03,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22895,22701,20857,351,95,94.947509306119,87.2349324522146,1.46806641850349,23909,Oslo,2022-07-07
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8751,8689,8101,328,95,95,91.3612270215405,3.69910905605052,8867,Oslo,2022-07-07
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4441,4404,4064,551,95,95,91.7795844625113,12.4435411020777,4428,Oslo,2022-07-07
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3876,3822,3234,450,95,95,89.1400220507167,12.4035281146637,3628,Oslo,2022-07-07
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9413,848,,,73.3842675606143,6.61105480626803,,,12827,Rogaland,2022-07-07
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5359,5163,,,90.2948609941028,86.9924178601516,,,5935,Rogaland,2022-07-07
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18634,17901,9887,17,92.6143141153081,88.9711729622267,49.1401590457257,0.084493041749503,20120,Rogaland,2022-07-07
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42847,41289,24012,105,87.8012295081967,84.6086065573771,49.2049180327869,0.21516393442623,48800,Rogaland,2022-07-07
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14745,14373,10424,111,90.7161314138058,88.4274640088594,64.1319059923711,0.682908822443706,16254,Rogaland,2022-07-07
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29577,29174,24585,298,93.1529715599509,91.883720197789,77.4306321060754,0.938553116437278,31751,Rogaland,2022-07-07
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25936,25738,24103,401,95,94.5381083562902,88.5325987144169,1.47291092745638,27225,Rogaland,2022-07-07
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20813,20676,19843,456,95,95,92.6636779676847,2.12944802465677,21414,Rogaland,2022-07-07
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7919,7873,7375,283,95,95,91.9003115264798,3.52647975077882,8025,Rogaland,2022-07-07
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5010,4577,358,95,95,90.2049664958612,7.05557745368546,5074,Rogaland,2022-07-07
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6098,5991,5119,388,95,95,89.2589363557106,6.76547515257193,5735,Rogaland,2022-07-07
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9466,738,,,70.7209562943594,5.51363466567053,,,13385,Rogaland,2022-07-07
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5523,5126,,,88.4245917387128,82.0685238552674,,,6246,Rogaland,2022-07-07
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,19137,18015,7439,10,88.6218393998333,83.425951653237,34.4493840881726,0.0463091599518385,21594,Rogaland,2022-07-07
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43350,41375,21815,78,84.058870295321,80.2291985805976,42.3009055476915,0.151247794303,51571,Rogaland,2022-07-07
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14997,14543,9724,55,84.9255337221813,82.3546067161221,55.0654057421145,0.311455914830964,17659,Rogaland,2022-07-07
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30671,30161,24569,215,89.9390065098821,88.443493050261,72.0456278224151,0.63046155650695,34102,Rogaland,2022-07-07
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26748,26487,24649,356,93.6325130395211,92.7188714250709,86.2848741554941,1.24619315993979,28567,Rogaland,2022-07-07
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20988,20848,20092,424,95,95,93.3556360932999,1.97007713037822,21522,Rogaland,2022-07-07
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7367,7322,6915,268,95,95,93.4585754831734,3.62211109609407,7399,Rogaland,2022-07-07
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4111,4079,3762,383,95,95,92.705766387383,9.4381468703795,4058,Rogaland,2022-07-07
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3498,3015,275,95,95,91.6970802919708,8.36374695863747,3288,Rogaland,2022-07-07
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5365,823,,,82.6656394453005,12.6810477657935,,,6490,Møre og Romsdal,2022-07-07
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3034,3171,,,93.5842072794571,95,,,3242,Møre og Romsdal,2022-07-07
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,10077,9837,5837,16,92.7302843471059,90.5217631361001,53.7130762860035,0.147234747400387,10867,Møre og Romsdal,2022-07-07
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20819,20248,12865,101,90.0242151690738,87.5551327510162,55.6300268096515,0.436737870794777,23126,Møre og Romsdal,2022-07-07
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7233,7120,5447,57,91.9760935910478,90.5391658189217,69.26500508647,0.724821973550356,7864,Møre og Romsdal,2022-07-07
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16112,15930,13873,199,94.3049458589406,93.2396839332748,81.1998829382499,1.16476441322798,17085,Møre og Romsdal,2022-07-07
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15345,15243,14396,286,95,95,90.1383758061487,1.79074572662952,15971,Møre og Romsdal,2022-07-07
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14585,14512,14249,322,95,95,95,2.15355805243446,14952,Møre og Romsdal,2022-07-07
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5630,5603,5289,305,95,95,92.8546348314607,5.35463483146067,5696,Møre og Romsdal,2022-07-07
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3623,3582,3310,498,95,95,91.9189114134963,13.8294918078312,3601,Møre og Romsdal,2022-07-07
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4820,4734,4067,660,95,95,90.3576982892691,14.6634081315263,4501,Møre og Romsdal,2022-07-07
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5620,798,,,82.7809692149065,11.7543084401237,,,6789,Møre og Romsdal,2022-07-07
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3067,3080,,,90.659178244162,91.0434525569022,,,3383,Møre og Romsdal,2022-07-07
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10821,10391,4819,10,90.8030544600151,87.1947637828313,40.4380297054628,0.0839137366786943,11917,Møre og Romsdal,2022-07-07
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21857,21087,11949,46,85.7641750049048,82.7427898763979,46.8864037669217,0.180498332352364,25485,Møre og Romsdal,2022-07-07
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7083,6929,4859,38,84.7147470398278,82.8728620978352,58.1150580074154,0.454491089582586,8361,Møre og Romsdal,2022-07-07
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16632,16360,13548,139,89.9853919818211,88.5137694097279,73.299788995293,0.75204241735649,18483,Møre og Romsdal,2022-07-07
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16093,15994,15087,224,94.3704919955433,93.7899489825837,88.4712367325397,1.31355186770656,17053,Møre og Romsdal,2022-07-07
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14816,14755,14515,323,95,95,95,2.12513981182973,15199,Møre og Romsdal,2022-07-07
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,5465,5194,293,95,95,94.8502556610665,5.35062089116143,5476,Møre og Romsdal,2022-07-07
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2825,456,95,95,93.6360623135565,15.1143520053033,3017,Møre og Romsdal,2022-07-07
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2756,2371,410,95,95,93.3097205824479,16.1353797717434,2541,Møre og Romsdal,2022-07-07
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4434,539,,,82.3704254133383,10.0130039011704,,,5383,Nordland,2022-07-07
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2495,2512,,,93.5858964741185,94.2235558889722,,,2666,Nordland,2022-07-07
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8641,8391,4140,10,92.0626464947795,89.3991050500746,44.1082463243128,0.106541657788195,9386,Nordland,2022-07-07
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19129,18454,10730,85,89.7232645403377,86.5572232645403,50.328330206379,0.398686679174484,21320,Nordland,2022-07-07
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6064,5938,4181,57,91.9763385408767,90.0652206886091,63.4157439708782,0.864553314121038,6593,Nordland,2022-07-07
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14792,14616,12000,182,93.7567344869113,92.6411865373645,76.0600874691006,1.15357799328136,15777,Nordland,2022-07-07
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15020,14884,13496,265,95,94.7602979563252,85.9234736104921,1.68714585853441,15707,Nordland,2022-07-07
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13542,13462,13076,350,95,95,93.8693467336684,2.51256281407035,13930,Nordland,2022-07-07
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5510,5475,5064,198,95,95,90.8666786291046,3.55284406962139,5573,Nordland,2022-07-07
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3620,3585,3228,193,95,95,89.4678492239468,5.34922394678492,3608,Nordland,2022-07-07
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4219,4139,3372,205,95,95,83.6309523809524,5.0843253968254,4032,Nordland,2022-07-07
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4710,543,,,81.6008316008316,9.40748440748441,,,5772,Nordland,2022-07-07
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2690,2595,,,92.7266459841434,89.4519131334023,,,2901,Nordland,2022-07-07
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9261,8789,3130,8,89.0909090909091,84.5502645502646,30.1106301106301,0.076960076960077,10395,Nordland,2022-07-07
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19835,19071,9535,55,85.3522096475752,82.0646327294634,41.030164809157,0.236671113214854,23239,Nordland,2022-07-07
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,6008,5848,3692,35,85.8163119554349,83.5309241536923,52.7353235252107,0.499928581631196,7001,Nordland,2022-07-07
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14625,14403,11235,120,90.7652206293055,89.3874511264197,69.7263079501024,0.744740271830199,16113,Nordland,2022-07-07
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15399,15264,13718,250,94.792243767313,93.9612188365651,84.4444444444445,1.5389350569406,16245,Nordland,2022-07-07
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14041,13586,326,95,95,93.8389280287332,2.25169222268269,14478,Nordland,2022-07-07
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5401,5362,4982,225,95,95,92.3105428942005,4.16898276820456,5397,Nordland,2022-07-07
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3191,3155,2868,226,95,95,91.4832535885168,7.20893141945774,3135,Nordland,2022-07-07
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2525,2474,2037,157,95,95,87.8395860284605,6.77015955153083,2319,Nordland,2022-07-07
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23420,2600,,,73.7011045724896,8.18201844101079,,,31777,Viken,2022-07-07
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13843,12789,,,89.8837737809233,83.0400623336147,,,15401,Viken,2022-07-07
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43804,41966,23679,37,92.9074404004412,89.0090777975736,50.222702977857,0.0784762874353101,47148,Viken,2022-07-07
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103059,98344,57847,228,88.6567164179105,84.6006279839993,49.7630005591638,0.196137468278206,116245,Viken,2022-07-07
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,38957,37768,26263,178,91.6592160368924,88.8617006258529,61.7923862406475,0.418803820996659,42502,Viken,2022-07-07
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86075,84553,69620,689,94.2162239078799,92.5502687201042,76.2048621372826,0.754167624426712,91359,Viken,2022-07-07
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74863,74177,67819,916,95,94.5206875899945,86.4189507753864,1.16722096920117,78477,Viken,2022-07-07
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61851,61484,59455,1062,95,95,93.3374150300633,1.66721612584185,63699,Viken,2022-07-07
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26301,26148,24693,1159,95,95,92.5871766029247,4.34570678665167,26670,Viken,2022-07-07
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16064,15914,14727,2370,95,95,91.6998754669988,14.7571606475716,16060,Viken,2022-07-07
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17832,17483,14865,2625,95,95,89.3383015806238,15.776188472865,16639,Viken,2022-07-07
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24474,2525,,,72.6878526878527,7.4992574992575,,,33670,Viken,2022-07-07
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14224,12544,,,86.949080017116,76.6795036371416,,,16359,Viken,2022-07-07
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46763,43891,20041,32,89.7493474589283,84.2372946414863,38.4634576999846,0.0614156302779057,52104,Viken,2022-07-07
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101084,95799,52699,181,83.780759699303,79.4004293303938,43.6781513928373,0.150016990874657,120653,Viken,2022-07-07
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37199,35962,23708,113,85.2835985143748,82.4476133706268,54.3537071851071,0.259067357512953,43618,Viken,2022-07-07
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86213,84508,67287,474,90.6598664493401,88.8669225511331,70.7576633892423,0.498448919501551,95095,Viken,2022-07-07
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76607,75847,68625,786,94.0736556432896,93.1403730674297,84.271732589982,0.965210663981433,81433,Viken,2022-07-07
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59338,59021,57162,997,95,95,93.5624846550454,1.63188476962108,61095,Viken,2022-07-07
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23517,23397,22153,1100,95,95,93.8129922927077,4.6582535783857,23614,Viken,2022-07-07
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12744,12635,11739,2054,95,95,93.5975123584755,16.3769733694786,12542,Viken,2022-07-07
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10517,10340,8857,1686,95,95,92.0590375220871,17.5241658871219,9621,Viken,2022-07-07
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6607,722,,,81.8001733316826,8.93896248607156,,,8077,Innlandet,2022-07-07
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3718,3736,,,91.0381978452498,91.4789422135162,,,4084,Innlandet,2022-07-07
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13497,13049,7313,12,92.3692855187517,89.303312346017,50.047905830824,0.0821242814125376,14612,Innlandet,2022-07-07
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27355,26404,16024,96,89.629750982962,86.5137614678899,52.5032765399738,0.314547837483617,30520,Innlandet,2022-07-07
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9565,9371,6778,57,92.8280279503106,90.9452639751553,65.7802795031056,0.553183229813665,10304,Innlandet,2022-07-07
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24252,23903,19822,232,94.1130816096861,92.7587411230548,76.9218828825333,0.900306569909581,25769,Innlandet,2022-07-07
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24221,24035,22067,345,95,94.5217870064496,86.7822872424099,1.35677206229353,25428,Innlandet,2022-07-07
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22799,22679,22091,446,95,95,94.0723076267938,1.89924626325427,23483,Innlandet,2022-07-07
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9504,9445,8904,325,95,95,92.5090909090909,3.37662337662338,9625,Innlandet,2022-07-07
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6104,6033,5536,637,95,95,91.3380630259033,10.509816861904,6061,Innlandet,2022-07-07
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6972,6837,5704,758,95,95,88.160741885626,11.7156105100464,6470,Innlandet,2022-07-07
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7090,722,,,81.0193120786196,8.25048565878185,,,8751,Innlandet,2022-07-07
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3855,3701,,,89.9859943977591,86.3912231559291,,,4284,Innlandet,2022-07-07
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14349,13671,5858,5,90.3134441087613,86.0460725075529,36.8705941591138,0.0314702920443102,15888,Innlandet,2022-07-07
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28353,27274,14963,51,86.205533596838,82.9249011857708,45.4940711462451,0.155062328975372,32890,Innlandet,2022-07-07
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9177,8960,5947,31,87.8434000191442,85.7662486838327,56.9254331387001,0.29673590504451,10447,Innlandet,2022-07-07
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,23990,23653,18827,165,92.0250105489278,90.7322873911543,72.2198780160344,0.632935670720012,26069,Innlandet,2022-07-07
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24444,24266,21861,277,94.6634652621795,93.9741305863217,84.6603671288049,1.07272868096972,25822,Innlandet,2022-07-07
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22329,22219,21680,450,95,95,94.4868162998475,1.96121159293964,22945,Innlandet,2022-07-07
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8670,8608,8116,277,95,95,93.3839604188241,3.1872051547578,8691,Innlandet,2022-07-07
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4896,4861,4457,499,95,95,92.6996672212978,10.3785357737105,4808,Innlandet,2022-07-07
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4207,4123,3478,462,95,95,90.7620041753653,12.0563674321503,3832,Innlandet,2022-07-07
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7429,687,,,76.2339661364803,7.04976911236532,,,9745,Vestfold og Telemark,2022-07-07
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4483,4148,,,90.5839563548192,83.8149121034553,,,4949,Vestfold og Telemark,2022-07-07
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14550,13944,7421,6,92.3633593601219,88.5164730527519,47.1084872722656,0.0380879832412874,15753,Vestfold og Telemark,2022-07-07
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32580,31333,18218,80,88.1923014455092,84.8167397542093,49.3151426560554,0.216555681879703,36942,Vestfold og Telemark,2022-07-07
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11801,11540,8132,62,92.0945840486967,90.057749336663,63.4618386140159,0.483845793663181,12814,Vestfold og Telemark,2022-07-07
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27877,27486,22547,245,93.3808997420695,92.0711486282786,75.5267477305463,0.820688038053127,29853,Vestfold og Telemark,2022-07-07
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27026,26764,24557,380,95,94.3557200775604,86.5750044068394,1.3396791820906,28365,Vestfold og Telemark,2022-07-07
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24409,24282,23423,584,95,95,93.044410900135,2.31985381743068,25174,Vestfold og Telemark,2022-07-07
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9758,9700,9129,389,95,95,92.1097770154374,3.92493189385531,9911,Vestfold og Telemark,2022-07-07
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6223,6172,5704,710,95,95,91.5129151291513,11.3909834750521,6233,Vestfold og Telemark,2022-07-07
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7170,7046,6034,871,95,95,90.073145245559,13.0019405881475,6699,Vestfold og Telemark,2022-07-07
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8105,750,,,76.2967146757037,7.06015249929399,,,10623,Vestfold og Telemark,2022-07-07
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4625,4139,,,88.4152169757217,79.1244503918945,,,5231,Vestfold og Telemark,2022-07-07
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15738,14919,6391,14,89.07125473994,84.4360178844304,36.1706944365839,0.0792348180429,17669,Vestfold og Telemark,2022-07-07
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32854,31382,16477,55,84.4315378289474,80.6486430921053,42.3442639802632,0.141344572368421,38912,Vestfold og Telemark,2022-07-07
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11358,11044,7219,33,86.8747131711795,84.4729998470247,55.2164601499159,0.252409362092703,13074,Vestfold og Telemark,2022-07-07
