granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,26551,24311,9547,22,93.3349738109467,85.4606812669174,33.5606566597532,0.0773368017717158,28447,Oslo,2022-10-11
total,county,county03,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,90522,86254,50400,210,86.6703688100801,82.5839684424189,48.2555244915936,0.20106468538164,104444,Oslo,2022-10-11
total,county,county03,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,22453,21684,14732,121,85.3693775902057,82.4455343903274,56.013079350595,0.460058552906734,26301,Oslo,2022-10-11
total,county,county03,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,41451,40494,32182,341,89.4304207119741,87.3656957928803,69.4325782092772,0.735706580366775,46350,Oslo,2022-10-11
total,county,county03,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,32780,32300,28595,655,92.7114857029725,91.35390446022,80.8750742427242,1.85253273750601,35357,Oslo,2022-10-11
total,county,county03,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22843,22654,21007,10710,95,94.7509306119035,87.8623112635409,44.7948471286963,23909,Oslo,2022-10-11
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8750,8692,8191,6532,95,95,92.376226457652,73.6664035186647,8867,Oslo,2022-10-11
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4432,4395,4105,3329,95,95,92.7055103884372,75.1806684733514,4428,Oslo,2022-10-11
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3882,3828,3285,2517,95,95,90.5457552370452,69.3770672546858,3628,Oslo,2022-10-11
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9440,894,,,73.5947610509083,6.96967334528728,,,12827,Rogaland,2022-10-11
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5364,5192,,,90.3791069924179,87.4810446503791,,,5935,Rogaland,2022-10-11
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18244,17521,9773,32,90.675944333996,87.0825049701789,48.5735586481113,0.159045725646123,20120,Rogaland,2022-10-11
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42830,41282,24245,200,87.766393442623,84.594262295082,49.6823770491803,0.409836065573771,48800,Rogaland,2022-10-11
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14751,14368,10528,200,90.7530454042082,88.3967023501907,64.7717484926787,1.23046634674542,16254,Rogaland,2022-10-11
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29564,29159,24724,523,93.1120279676231,91.836477591257,77.8684135932727,1.64719221441844,31751,Rogaland,2022-10-11
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25907,25712,24194,1117,95,94.4426078971533,88.8668503213958,4.10284664830119,27225,Rogaland,2022-10-11
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20816,20678,20079,12779,95,95,93.7657607172878,59.6759129541422,21414,Rogaland,2022-10-11
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7927,7879,7513,5824,95,95,93.6199376947041,72.5732087227414,8025,Rogaland,2022-10-11
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5019,4660,3604,95,95,91.8407567993694,71.0287741426882,5074,Rogaland,2022-10-11
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6101,5997,5233,3424,95,95,91.2467306015693,59.7035745422842,5735,Rogaland,2022-10-11
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9491,781,,,70.9077325364214,5.83488980201718,,,13385,Rogaland,2022-10-11
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5521,5141,,,88.3925712455972,82.3086775536343,,,6246,Rogaland,2022-10-11
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18891,17804,7427,26,87.4826340650181,82.4488283782532,34.3938130962304,0.12040381587478,21594,Rogaland,2022-10-11
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43336,41390,22085,132,84.0317232553179,80.2582846948867,42.8244556048942,0.255957805743538,51571,Rogaland,2022-10-11
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14992,14549,9825,97,84.8972195481058,82.3885837250128,55.6373520584405,0.549294977065519,17659,Rogaland,2022-10-11
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30640,30126,24699,398,89.8481027505718,88.3408597736203,72.4268371356519,1.167086974371,34102,Rogaland,2022-10-11
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26735,26476,24743,955,93.5870059859278,92.6803654566458,86.6139251583996,3.34301816781601,28567,Rogaland,2022-10-11
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20991,20857,20329,12643,95,95,94.4568348666481,58.7445404702165,21522,Rogaland,2022-10-11
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7374,7331,7026,5582,95,95,94.9587782132721,75.4426273820787,7399,Rogaland,2022-10-11
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4114,4083,3838,3217,95,95,94.5786101527846,79.275505174963,4058,Rogaland,2022-10-11
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3501,3076,2297,95,95,93.5523114355231,69.860097323601,3288,Rogaland,2022-10-11
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5372,843,,,82.7734976887519,12.9892141756549,,,6490,Møre og Romsdal,2022-10-11
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3032,3174,,,93.5225169648365,95,,,3242,Møre og Romsdal,2022-10-11
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9900,9670,5792,22,91.1014999539891,88.9850004601086,53.2989785589399,0.202447777675531,10867,Møre og Romsdal,2022-10-11
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20875,20306,13032,166,90.2663668598115,87.8059327164231,56.35215774453,0.71780679754389,23126,Møre og Romsdal,2022-10-11
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7233,7124,5488,92,91.9760935910478,90.5900305188199,69.7863682604273,1.16988809766022,7864,Møre og Romsdal,2022-10-11
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16111,15931,13931,355,94.2990927714369,93.2455370207785,81.5393620134621,2.07784606379865,17085,Møre og Romsdal,2022-10-11
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15347,15243,14451,707,95,95,90.4827499843466,4.42677352701772,15971,Møre og Romsdal,2022-10-11
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14581,14508,14331,7639,95,95,95,51.0901551631889,14952,Møre og Romsdal,2022-10-11
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5627,5600,5325,3779,95,95,93.4866573033708,66.3448033707865,5696,Møre og Romsdal,2022-10-11
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3582,3362,2400,95,95,93.3629547347959,66.6481532907526,3601,Møre og Romsdal,2022-10-11
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4149,2707,95,95,92.179515663186,60.1421906243057,4501,Møre og Romsdal,2022-10-11
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5625,818,,,82.8546177640301,12.0489026366181,,,6789,Møre og Romsdal,2022-10-11
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3073,3088,,,90.8365356192728,91.27992905705,,,3383,Møre og Romsdal,2022-10-11
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10701,10270,4810,20,89.7960896198708,86.1794075690191,40.362507342452,0.167827473357389,11917,Møre og Romsdal,2022-10-11
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21882,21111,12069,87,85.8622719246616,82.8369629193644,47.357268981754,0.341377280753384,25485,Møre og Romsdal,2022-10-11
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7082,6928,4894,66,84.7027867479967,82.8609018060041,58.5336682215046,0.789379260853965,8361,Møre og Romsdal,2022-10-11
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16646,16378,13605,266,90.0611372612671,88.611156197587,73.6081804901802,1.43916030947357,18483,Møre og Romsdal,2022-10-11
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16086,15988,15135,584,94.3294434996775,93.7547645575559,88.7527121327626,3.42461736937782,17053,Møre og Romsdal,2022-10-11
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14824,14763,14599,7343,95,95,95,48.3123889729588,15199,Møre og Romsdal,2022-10-11
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5491,5464,5245,3764,95,95,95,68.736303871439,5476,Møre og Romsdal,2022-10-11
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2862,2146,95,95,94.8624461385482,71.1302618495194,3017,Møre og Romsdal,2022-10-11
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2795,2763,2415,1675,95,95,95,65.9189295552932,2541,Møre og Romsdal,2022-10-11
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4418,557,,,82.0731933865874,10.3473899312651,,,5383,Nordland,2022-10-11
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2490,2518,,,93.3983495873968,94.4486121530383,,,2666,Nordland,2022-10-11
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8413,8168,4069,32,89.6334966972086,87.0232260813978,43.3518005540166,0.340933304922225,9386,Nordland,2022-10-11
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19052,18389,10819,196,89.3621013133208,86.2523452157599,50.7457786116323,0.919324577861163,21320,Nordland,2022-10-11
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6036,5918,4198,138,91.5516456848172,89.7618686485667,63.6735932049143,2.09312907629304,6593,Nordland,2022-10-11
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14781,14603,12038,472,93.6870127400647,92.558788109273,76.3009444127528,2.99169677378462,15777,Nordland,2022-10-11
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15016,14880,13543,933,95,94.7348316037436,86.2227032533266,5.94002673967021,15707,Nordland,2022-10-11
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13533,13453,13171,5635,95,95,94.551328068916,40.4522613065327,13930,Nordland,2022-10-11
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5517,5479,5133,3021,95,95,92.1047909563969,54.2077875471021,5573,Nordland,2022-10-11
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3621,3587,3287,2008,95,95,91.1031042128603,55.6541019955654,3608,Nordland,2022-10-11
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4230,4155,3507,1963,95,95,86.9791666666667,48.6855158730159,4032,Nordland,2022-10-11
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4702,558,,,81.4622314622315,9.66735966735967,,,5772,Nordland,2022-10-11
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2683,2597,,,92.485349879352,89.5208548776284,,,2901,Nordland,2022-10-11
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9105,8645,3119,22,87.5901875901876,83.1649831649832,30.00481000481,0.211640211640212,10395,Nordland,2022-10-11
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19720,18967,9603,151,84.8573518653987,81.6171091699299,41.3227763673136,0.649769783553509,23239,Nordland,2022-10-11
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5976,5819,3716,91,85.3592343950864,83.1166976146265,53.0781316954721,1.29981431224111,7001,Nordland,2022-10-11
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14601,14379,11282,360,90.6162725749395,89.2385030720536,70.0179978899026,2.2342208154906,16113,Nordland,2022-10-11
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15383,15246,13774,913,94.6937519236688,93.8504155124654,84.7891658971991,5.62019082794706,16245,Nordland,2022-10-11
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14114,14038,13707,5454,95,95,94.6746788230419,37.6709490261086,14478,Nordland,2022-10-11
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5405,5366,5049,3034,95,95,93.5519733185103,56.2164165277006,5397,Nordland,2022-10-11
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3196,3162,2929,1898,95,95,93.4290271132376,60.5422647527911,3135,Nordland,2022-10-11
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2529,2476,2104,1291,95,95,90.7287623975852,55.6705476498491,2319,Nordland,2022-10-11
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23510,2735,,,73.9843282877553,8.60685401390943,,,31777,Viken,2022-10-11
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13864,12855,,,90.0201285630803,83.4686059346796,,,15401,Viken,2022-10-11
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,42944,41172,23360,132,91.0833969627556,87.3250190888267,49.5461101213201,0.279969457877322,47148,Viken,2022-10-11
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103936,99200,58727,767,89.4111574691385,85.3370037420964,50.5200223665534,0.659813325304314,116245,Viken,2022-10-11
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39064,37902,26546,532,91.9109688955814,89.1769799068279,62.4582372594231,1.2517058020799,42502,Viken,2022-10-11
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86150,84650,70024,2234,94.2983176260686,92.6564432622949,76.6470736325923,2.44529821911361,91359,Viken,2022-10-11
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74930,74252,68176,4026,95,94.6162569924946,86.8738611312869,5.13016552620513,78477,Viken,2022-10-11
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61903,61540,60181,33413,95,95,94.4771503477292,52.4545126297116,63699,Viken,2022-10-11
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26317,26159,25021,19100,95,95,93.817022872141,71.6160479940008,26670,Viken,2022-10-11
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16075,15929,14931,11174,95,95,92.9701120797011,69.5765877957659,16060,Viken,2022-10-11
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17852,17507,15232,11135,95,95,91.5439629785444,66.9210890077529,16639,Viken,2022-10-11
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24552,2629,,,72.9195129195129,7.80813780813781,,,33670,Viken,2022-10-11
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14285,12640,,,87.3219634451984,77.2663365731402,,,16359,Viken,2022-10-11
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46138,43310,19897,109,88.549823430063,83.122217104253,38.1870873637341,0.209196990634116,52104,Viken,2022-10-11
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101994,96708,53519,570,84.5349887694463,80.1538295773831,44.3577863791203,0.472429197782069,120653,Viken,2022-10-11
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37357,36126,23989,378,85.6458342885965,82.823604933743,54.9979366316658,0.866614700353065,43618,Viken,2022-10-11
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86308,84634,67752,1871,90.7597665492402,88.9994216310006,71.2466480887534,1.96750617803249,95095,Viken,2022-10-11
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76674,75913,69040,4061,94.155931870372,93.2214212911228,84.781353996537,4.98692176390407,81433,Viken,2022-10-11
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59366,59067,57882,31426,95,95,94.7409771667076,51.4379245437434,61095,Viken,2022-10-11
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23536,23418,22459,17488,95,95,95,74.057762344372,23614,Viken,2022-10-11
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12761,12648,11892,9451,95,95,94.8174134906713,75.3548078456387,12542,Viken,2022-10-11
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10515,10345,9020,7036,95,95,93.7532481031078,73.131691092402,9621,Viken,2022-10-11
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6615,734,,,81.8992200074285,9.08753249969048,,,8077,Innlandet,2022-10-11
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3723,3751,,,91.1606268364349,91.8462291870715,,,4084,Innlandet,2022-10-11
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13176,12748,7195,33,90.1724609909663,87.2433616205858,49.240350396934,0.225841773884479,14612,Innlandet,2022-10-11
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27394,26443,16136,203,89.7575360419397,86.6415465268676,52.870249017038,0.665137614678899,30520,Innlandet,2022-10-11
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9591,9395,6828,121,93.0803571428571,91.1781832298137,66.2655279503106,1.17430124223602,10304,Innlandet,2022-10-11
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24264,23908,19899,524,94.1596491908883,92.7781442818891,77.2206915285809,2.03345104583026,25769,Innlandet,2022-10-11
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24237,24045,22145,1074,95,94.5611137328929,87.0890357086676,4.22369042000944,25428,Innlandet,2022-10-11
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22813,22691,22306,12060,95,95,94.9878635608738,51.3563003023464,23483,Innlandet,2022-10-11
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9513,9457,9014,6732,95,95,93.6519480519481,69.9428571428571,9625,Innlandet,2022-10-11
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6109,6043,5634,4218,95,95,92.9549579277347,69.5924764890282,6061,Innlandet,2022-10-11
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6981,6854,5866,4229,95,95,90.6646058732612,65.3632148377125,6470,Innlandet,2022-10-11
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7098,746,,,81.1107302022626,8.52474002971089,,,8751,Innlandet,2022-10-11
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3849,3700,,,89.8459383753501,86.3678804855276,,,4284,Innlandet,2022-10-11
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14178,13516,5858,15,89.2371601208459,85.0704934541793,36.8705941591138,0.0944108761329305,15888,Innlandet,2022-10-11
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28355,27273,15043,112,86.211614472484,82.9218607479477,45.7373061720888,0.34052903618121,32890,Innlandet,2022-10-11
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9191,8982,5998,71,87.9774097827128,85.9768354551546,57.4136115631282,0.679620943811621,10447,Innlandet,2022-10-11
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24028,23685,18912,383,92.1707775518816,90.8550385515363,72.5459357857992,1.46917795082282,26069,Innlandet,2022-10-11
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24491,24311,21968,974,94.8454805979397,94.1484005886453,85.0747424676632,3.77197738362637,25822,Innlandet,2022-10-11
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22358,22241,21928,11126,95,95,95,48.4898670734365,22945,Innlandet,2022-10-11
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8686,8619,8235,6295,95,95,94.7531929582327,72.4312507191347,8691,Innlandet,2022-10-11
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4899,4867,4529,3591,95,95,94.1971713810316,74.6880199667221,4808,Innlandet,2022-10-11
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4130,3563,2657,95,95,92.9801670146138,69.3371607515658,3832,Innlandet,2022-10-11
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7447,711,,,76.4186762442278,7.29604925602873,,,9745,Vestfold og Telemark,2022-10-11
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4492,4170,,,90.7658112750051,84.2594463527986,,,4949,Vestfold og Telemark,2022-10-11
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14115,13542,7251,44,89.6019805751286,85.9645781755856,46.0293277470958,0.279311877102774,15753,Vestfold og Telemark,2022-10-11
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32828,31582,18508,235,88.8636240593363,85.4907693140599,50.1001570028694,0.636132315521628,36942,Vestfold og Telemark,2022-10-11
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11831,11568,8214,163,92.3287029811144,90.2762603402529,64.1017636959576,1.27204619946933,12814,Vestfold og Telemark,2022-10-11
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27928,27538,22687,767,93.5517368438683,92.2453354771715,75.9957123237196,2.5692560211704,29853,Vestfold og Telemark,2022-10-11
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27078,26817,24699,1582,95,94.5425700687467,87.0756213643575,5.5772959633351,28365,Vestfold og Telemark,2022-10-11
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24437,24305,23655,12164,95,95,93.965996663224,48.3196949233336,25174,Vestfold og Telemark,2022-10-11
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9767,9706,9248,7030,95,95,93.3104631217839,70.9312884673595,9911,Vestfold og Telemark,2022-10-11
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6228,6182,5782,4200,95,95,92.7643189475373,67.3832825284775,6233,Vestfold og Telemark,2022-10-11
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7177,7054,6149,4278,95,95,91.7898193760263,63.8602776533811,6699,Vestfold og Telemark,2022-10-11
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8116,788,,,76.4002635790267,7.41786689259155,,,10623,Vestfold og Telemark,2022-10-11
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4624,4160,,,88.3961001720512,79.5259032689734,,,5231,Vestfold og Telemark,2022-10-11
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15415,14615,6314,52,87.2431942950931,82.7154904069274,35.7349029373479,0.294300752730771,17669,Vestfold og Telemark,2022-10-11
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32990,31540,16657,188,84.7810444078947,81.0546875,42.8068462171053,0.483141447368421,38912,Vestfold og Telemark,2022-10-11
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11390,11075,7273,106,87.1194737647239,84.7101116720208,55.6294936515221,0.810769466115955,13074,Vestfold og Telemark,2022-10-11
