granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20415,20311,18160,97.1033105022831,96.6086377473364,86.3774733637747,21024,Rogaland,2022-01-04
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12332,12371,11363,99.1158977656325,99.429352194181,91.3277608101592,12442,Rogaland,2022-01-04
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5372,5322,4741,94.0311570103273,93.1559600910205,82.986171888675,5713,Rogaland,2022-01-04
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9651,295,,74.0504872247372,2.26348499961636,,13033,Rogaland,2022-01-04
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5801,5099,,93.4439432989691,82.1359536082474,,6208,Rogaland,2022-01-04
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18810,17261,794,86.0200301824668,78.9362967027942,3.63104220972241,21867,Rogaland,2022-01-04
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,42741,39985,2903,83.0422195884902,77.6875400726651,5.64028832889701,51469,Rogaland,2022-01-04
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15054,14318,1575,85.4030748283883,81.2276621092642,8.93515629432121,17627,Rogaland,2022-01-04
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30605,29704,7678,90.1711793995463,87.5165728764621,22.6216080846174,33941,Rogaland,2022-01-04
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26725,26458,12774,95.0289798385663,94.0795789922839,45.4218966682075,28123,Rogaland,2022-01-04
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20653,20560,18498,97.3601093668977,96.921698958186,87.2012445198699,21213,Rogaland,2022-01-04
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10628,10706,10169,99.746597841389,100.478648521821,95.4387611450023,10655,Rogaland,2022-01-04
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3053,3034,2813,96.4612954186414,95.8609794628752,88.8783570300158,3165,Rogaland,2022-01-04
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5416,184,,84.3745131640443,2.86649010749338,,6419,Møre og Romsdal,2022-01-04
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3262,3071,,101.493466085874,95.5507156191662,,3214,Møre og Romsdal,2022-01-04
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10035,9600,1255,92.2080308738399,88.2109712395479,11.5317467610034,10883,Møre og Romsdal,2022-01-04
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20565,19582,3411,88.730206670406,84.4889329939164,14.7171765111964,23177,Møre og Romsdal,2022-01-04
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7186,6992,1763,92.1636526869309,89.6755162241888,22.6112607413108,7797,Møre og Romsdal,2022-01-04
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16219,15888,5669,94.3403908794788,92.4150767798976,32.9746393671475,17192,Møre og Romsdal,2022-01-04
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15523,15338,7678,96.5360696517413,95.3855721393035,47.7487562189055,16080,Møre og Romsdal,2022-01-04
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14405,14343,13230,97.7339032498813,97.3132505597395,89.7618562996133,14739,Møre og Romsdal,2022-01-04
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8757,8786,8276,99.545299533932,99.8749573718313,94.0775264294646,8797,Møre og Romsdal,2022-01-04
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4297,4218,3821,93.636957942907,91.9154499891044,83.2643277402484,4589,Møre og Romsdal,2022-01-04
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5680,189,,85.5035375583321,2.84510010537408,,6643,Møre og Romsdal,2022-01-04
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3280,2986,,94.4428448027642,85.9775410308091,,3473,Møre og Romsdal,2022-01-04
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10755,10108,483,88.9946214315267,83.6408771203972,3.99669011170873,12085,Møre og Romsdal,2022-01-04
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21576,20491,1651,84.4032390564488,80.1588232992998,6.45855337792904,25563,Møre og Romsdal,2022-01-04
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7123,6866,838,84.8481238832639,81.7867778439547,9.98213222156045,8395,Møre og Romsdal,2022-01-04
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16743,16253,4115,89.6450179364994,87.021470257536,22.0324463243562,18677,Møre og Romsdal,2022-01-04
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16257,16076,6909,95.321020228672,94.2597478745236,40.5101143359719,17055,Møre og Romsdal,2022-01-04
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14710,14625,13509,97.3205425074429,96.7581872312273,89.3747932517367,15115,Møre og Romsdal,2022-01-04
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7931,7996,7726,100.723901447803,101.549403098806,98.1203962407925,7874,Møre og Romsdal,2022-01-04
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2415,2400,2239,94.7802197802198,94.1915227629513,87.87284144427,2548,Møre og Romsdal,2022-01-04
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4481,95,,83.5851520238762,1.77205745196792,,5361,Nordland,2022-01-04
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2639,2426,,99.4348153730219,91.4091936699322,,2654,Nordland,2022-01-04
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8773,8266,919,90.3315485996705,85.1112026359143,9.46252059308073,9712,Nordland,2022-01-04
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,18868,17903,3122,89.4811723418382,84.9046760883999,14.8060324385848,21086,Nordland,2022-01-04
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6043,5855,1463,92.0066991473812,89.1443361753959,22.2746650426309,6568,Nordland,2022-01-04
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14990,14646,4886,92.9324240545567,90.7997520148791,30.291382517049,16130,Nordland,2022-01-04
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15001,14767,6397,95.7123715944618,94.2193581318191,40.8154150449818,15673,Nordland,2022-01-04
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13528,13421,11499,97.5834956358653,96.8116569285148,82.9474139796581,13863,Nordland,2022-01-04
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8633,8690,7747,98.7870465728344,99.4392951138574,88.6485867948278,8739,Nordland,2022-01-04
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3717,3646,3075,91.7098445595855,89.9580557611646,75.8697261287935,4053,Nordland,2022-01-04
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4738,114,,82.2426662037841,1.97882312098594,,5761,Nordland,2022-01-04
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2829,2512,,96.0611205432937,85.2971137521223,,2945,Nordland,2022-01-04
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9196,8482,298,85.6956481222626,79.0420277700121,2.77700121144348,10731,Nordland,2022-01-04
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19634,18545,1480,85.4581066376496,80.7181719260065,6.4417845484222,22975,Nordland,2022-01-04
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5969,5730,710,87.0497302027126,83.5642409216859,10.3543823829663,6857,Nordland,2022-01-04
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14908,14473,3450,89.7261510683118,87.1080349082155,20.7643695455913,16615,Nordland,2022-01-04
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15415,15169,5755,95.0369913686806,93.5203452527744,35.4808877928483,16220,Nordland,2022-01-04
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14085,13970,11937,97.7446217904233,96.9465648854962,82.8383067314365,14410,Nordland,2022-01-04
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8050,8099,7383,100.087032201915,100.696257615318,91.7941066766132,8043,Nordland,2022-01-04
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2100,2075,1887,95.06564056134,93.9339067451335,85.4232684472612,2209,Nordland,2022-01-04
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,23835,655,,76.492297817715,2.10205391527599,,31160,Viken,2022-01-04
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,14900,12475,,97.2584856396867,81.4295039164491,,15320,Viken,2022-01-04
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43214,40018,5120,91.8547804276665,85.0614292394678,10.8829656081282,47046,Viken,2022-01-04
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,101967,94510,17081,89.2458907346789,82.7192045792707,14.9500236315578,114254,Viken,2022-01-04
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38994,36950,8810,92.9978535654663,88.1230622466015,21.0112091581207,41930,Viken,2022-01-04
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86692,83612,30085,94.6605228101592,91.2974165228975,32.8503417702169,91582,Viken,2022-01-04
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74571,73539,40328,97.0875429642746,95.7439329236538,52.5049474013124,76808,Viken,2022-01-04
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,62109,61546,54492,96.9816682801911,96.1025576965117,85.087911058368,64042,Viken,2022-01-04
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,39535,39843,37509,99.6069637953188,100.382958353279,94.5025320601648,39691,Viken,2022-01-04
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,15613,15406,13721,94.3782868887143,93.1270023574926,82.9414253762921,16543,Viken,2022-01-04
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,24900,697,,75.6471017134524,2.11751124073399,,32916,Viken,2022-01-04
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14974,12183,,92.7412362194971,75.455221107395,,16146,Viken,2022-01-04
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,45966,41621,2121,88.3604698102689,80.0080736625594,4.07719959247227,52021,Viken,2022-01-04
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,99796,91804,8132,84.8374591947769,78.0433895538629,6.91308487486398,117632,Viken,2022-01-04
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37422,35202,4265,86.3451776649746,81.2228887863406,9.84079372404246,43340,Viken,2022-01-04
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,87004,83554,21778,91.4387808723069,87.8129269574357,22.8880714661062,95150,Viken,2022-01-04
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76436,75005,37171,96.2088410029202,94.4076628738294,46.7865773839493,79448,Viken,2022-01-04
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59355,58885,52299,97.1949302416978,96.4252963909085,85.6405973668697,61068,Viken,2022-01-04
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,33346,33716,32499,100.630714910825,101.747291547213,98.0746597459034,33137,Viken,2022-01-04
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,8969,8888,8299,96.151372212693,95.2830188679245,88.9686963979417,9328,Viken,2022-01-04
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6811,192,,85.3615741320968,2.40631658102519,,7979,Innlandet,2022-01-04
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3953,3660,,93.297144205806,86.3818739674298,,4237,Innlandet,2022-01-04
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13573,12854,1495,91.7156564632745,86.857220082438,10.1020339212109,14799,Innlandet,2022-01-04
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27076,25554,4855,89.7596552295707,84.7140726006962,16.094811868059,30165,Innlandet,2022-01-04
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9688,9290,2332,93.0286153255233,89.2068369502593,22.3929325907432,10414,Innlandet,2022-01-04
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24555,23887,8485,93.8969829069634,91.3425872815571,32.4461779664258,26151,Innlandet,2022-01-04
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24381,23983,11752,96.4781765660243,94.9032487831902,46.5038977484073,25271,Innlandet,2022-01-04
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22830,22696,20242,97.1406688792443,96.5705046379032,86.128840098715,23502,Innlandet,2022-01-04
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14732,14782,13809,99.2588599919148,99.5957418137717,93.0400215604366,14842,Innlandet,2022-01-04
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6110,6010,5329,93.2824427480916,91.7557251908397,81.3587786259542,6550,Innlandet,2022-01-04
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7257,172,,84.051424600417,1.9921241602965,,8634,Innlandet,2022-01-04
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4086,3664,,93.7155963302752,84.0366972477064,,4360,Innlandet,2022-01-04
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14309,13297,532,87.8877218844052,81.6718874761993,3.26761255451139,16281,Innlandet,2022-01-04
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28005,26482,2101,86.4245154919146,81.7244784594494,6.483767436119,32404,Innlandet,2022-01-04
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9273,8872,991,87.9290726341741,84.1266831025982,9.39692774511663,10546,Innlandet,2022-01-04
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,24351,23595,5668,91.4179524721252,88.5797950219619,21.278672523182,26637,Innlandet,2022-01-04
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24514,24157,10328,96.3411279229711,94.9381017881706,40.589506779328,25445,Innlandet,2022-01-04
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22439,22279,19811,97.7265798527939,97.0297460911981,86.2810853185837,22961,Innlandet,2022-01-04
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12547,12657,12051,99.9920306024865,100.868664328977,96.0392094357667,12548,Innlandet,2022-01-04
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3571,3538,3266,94.5709745762712,93.6970338983051,86.4936440677966,3776,Innlandet,2022-01-04
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7652,200,,78.6918963389552,2.05676676264912,,9724,Vestfold og Telemark,2022-01-04
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4796,4130,,100.608349066499,86.6372980910426,,4767,Vestfold og Telemark,2022-01-04
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14450,13521,1875,89.8073337476694,84.0335612181479,11.6532007458048,16090,Vestfold og Telemark,2022-01-04
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32395,30426,6064,88.5835384194695,83.1993437243642,16.5818977303801,36570,Vestfold og Telemark,2022-01-04
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11894,11385,3083,92.3375514323422,88.3859948761742,23.9344771368683,12881,Vestfold og Telemark,2022-01-04
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,28102,27386,9824,93.8924156364851,91.5001670564651,32.8232542599399,29930,Vestfold og Telemark,2022-01-04
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26993,26611,14438,96.152887115734,94.7921490400029,51.4301998361415,28073,Vestfold og Telemark,2022-01-04
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24459,24306,21706,97.5122592991269,96.9022844157398,86.5366981621018,25083,Vestfold og Telemark,2022-01-04
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14978,15067,14242,99.6938232161875,100.286208732694,94.7949946751864,15024,Vestfold og Telemark,2022-01-04
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6310,6249,5700,94.1791044776119,93.2686567164179,85.0746268656716,6700,Vestfold og Telemark,2022-01-04
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8305,227,,79.2386222688675,2.16582387176796,,10481,Vestfold og Telemark,2022-01-04
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4988,4150,,93.7065564531279,77.9635543866241,,5323,Vestfold og Telemark,2022-01-04
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15591,14377,803,86.82407974606,80.0634849919252,4.47179372946483,17957,Vestfold og Telemark,2022-01-04
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32650,30510,2835,85.2324640405148,79.6460176991151,7.40073615788237,38307,Vestfold og Telemark,2022-01-04
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11404,10893,1507,87.6354414815953,83.7085990932145,11.5807269653424,13013,Vestfold og Telemark,2022-01-04
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27811,26907,6827,91.9128825434596,88.9252429109657,22.562628065305,30258,Vestfold og Telemark,2022-01-04
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26560,26207,12496,95.512082853855,94.242663981588,44.9367088607595,27808,Vestfold og Telemark,2022-01-04
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23523,23347,20864,97.6301153814228,96.8996430646634,86.5941728231095,24094,Vestfold og Telemark,2022-01-04
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12893,13058,12606,100.955289327382,102.247278991465,98.7080103359173,12771,Vestfold og Telemark,2022-01-04
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3521,3477,3255,94.7269303201507,93.543179983858,87.5706214689266,3717,Vestfold og Telemark,2022-01-04
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6401,151,,81.0150613846349,1.91115048728009,,7901,Agder,2022-01-04
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3591,3216,,97.0278303161308,86.8954336665766,,3701,Agder,2022-01-04
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12485,11666,1511,90.687876806857,84.7388683082734,10.9755211738215,13767,Agder,2022-01-04
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25082,23657,4078,88.189585457614,83.1792131078373,14.3384550472909,28441,Agder,2022-01-04
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8904,8584,2045,91.9834710743802,88.6776859504132,21.1260330578512,9680,Agder,2022-01-04
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19473,18961,7979,94.2956757542008,91.8163769308992,38.637354123287,20651,Agder,2022-01-04
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17732,17471,10311,96.0719510212927,94.6578533889581,55.8649834751043,18457,Agder,2022-01-04
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15518,15438,13614,96.9027101286374,96.4031472461596,85.013113525665,16014,Agder,2022-01-04
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9419,9489,8780,98.7834294703723,99.5175668589408,92.0818038804405,9535,Agder,2022-01-04
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3912,3861,3394,93.1206855510593,91.9066888835991,80.7902880266603,4201,Agder,2022-01-04
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6494,165,,80.5207687538748,2.04587724736516,,8065,Agder,2022-01-04
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3697,3270,,96.9577760293732,85.7592446892211,,3813,Agder,2022-01-04
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12896,11803,549,86.5503355704698,79.2147651006711,3.68456375838926,14900,Agder,2022-01-04
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25518,24086,1807,85.094037615046,80.3187941843404,6.02574363078565,29988,Agder,2022-01-04
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8832,8472,962,89.0951276102088,85.4635327347927,9.7044285281953,9913,Agder,2022-01-04
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19727,19170,6410,92.0446061963419,89.4456886898096,29.9085479656588,21432,Agder,2022-01-04
