granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22739,21829,13873,85.8723564954683,82.4358006042296,52.3904833836858,26480,Oslo,2022-02-25
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41652,40471,30772,90.32006245121,87.7591291525718,66.7273831208258,46116,Oslo,2022-02-25
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32944,32358,27530,95,93.3341025123309,79.4081167613718,34669,Oslo,2022-02-25
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22957,22729,20429,94.965665591131,94.0225035161744,84.5081492512617,24174,Oslo,2022-02-25
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13214,13102,12027,95,95,95,12237,Oslo,2022-02-25
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3872,3811,3188,95,95,88.017669795693,3622,Oslo,2022-02-25
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9291,539,,74.2448457727345,4.30717596292153,,12514,Rogaland,2022-02-25
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5320,4971,,89.4117647058824,83.546218487395,,5950,Rogaland,2022-02-25
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18555,17716,9353,91.9019316493313,87.7464091134225,46.3249133234274,20190,Rogaland,2022-02-25
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42706,41013,22518,87.1817903439829,83.7256302949883,45.9691742370113,48985,Rogaland,2022-02-25
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14732,14337,10019,92.6482611156531,90.1641406200868,63.0086158103264,15901,Rogaland,2022-02-25
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29582,29130,24014,93.1276562254053,91.7047064379034,75.5989296395404,31765,Rogaland,2022-02-25
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25944,25723,23772,95,95,88.990379216112,26713,Rogaland,2022-02-25
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20791,20646,19648,95,95,93.455098934551,21024,Rogaland,2022-02-25
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12979,12866,11851,95,95,95,12442,Rogaland,2022-02-25
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6096,5983,5062,95,95,88.6049361106249,5713,Rogaland,2022-02-25
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9317,445,,71.4877618353411,3.41440957569247,,13033,Rogaland,2022-02-25
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5495,4945,,88.5148195876289,79.6552835051547,,6208,Rogaland,2022-02-25
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19028,17788,6894,87.0169662047835,81.3463209402296,31.5269584305117,21867,Rogaland,2022-02-25
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43239,41125,20372,84.0097923021625,79.9024655617945,39.5811070741611,51469,Rogaland,2022-02-25
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14981,14505,9290,84.9889374255404,82.2885346343677,52.7032393487264,17627,Rogaland,2022-02-25
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30650,30108,23918,90.303762411243,88.7068736925842,70.4693438614066,33941,Rogaland,2022-02-25
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26770,26483,24249,95,94.16847420261,86.2247982078726,28123,Rogaland,2022-02-25
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20989,20843,19881,95,95,93.7208315655494,21213,Rogaland,2022-02-25
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11472,11389,10564,95,95,95,10655,Rogaland,2022-02-25
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3497,2986,95,95,94.3443917851501,3165,Rogaland,2022-02-25
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5311,668,,82.7387443527029,10.4066053902477,,6419,Møre og Romsdal,2022-02-25
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3023,3077,,94.0572495332919,95,,3214,Møre og Romsdal,2022-02-25
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10141,9867,5556,93.18202701461,90.6643388771479,51.0520996048884,10883,Møre og Romsdal,2022-02-25
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20741,20123,12135,89.4895801872546,86.8231436337749,52.35794106226,23177,Møre og Romsdal,2022-02-25
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7223,7094,5273,92.6381941772477,90.983711683981,67.6285750929845,7797,Møre og Romsdal,2022-02-25
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16097,15904,13595,93.630758492322,92.5081433224756,79.0774778966961,17192,Møre og Romsdal,2022-02-25
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15350,15231,14225,95,94.7201492537314,88.4639303482587,16080,Møre og Romsdal,2022-02-25
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14585,14505,14167,95,95,95,14739,Møre og Romsdal,2022-02-25
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9248,9168,8524,95,95,95,8797,Møre og Romsdal,2022-02-25
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4819,4725,4009,95,95,87.3610808455001,4589,Møre og Romsdal,2022-02-25
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5572,647,,83.8777660695469,9.73957549300015,,6643,Møre og Romsdal,2022-02-25
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3060,3013,,88.1082637489203,86.7549668874172,,3473,Møre og Romsdal,2022-02-25
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10889,10414,4489,90.1034340091022,86.1729416632189,37.1452213487795,12085,Møre og Romsdal,2022-02-25
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21849,21026,11121,85.4711888276024,82.251691898447,43.5042835347964,25563,Møre og Romsdal,2022-02-25
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7084,6921,4629,84.3835616438356,82.4419297200715,55.1399642644431,8395,Møre og Romsdal,2022-02-25
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16630,16332,13171,89.0399957166568,87.4444503935322,70.5198907747497,18677,Møre og Romsdal,2022-02-25
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16089,15974,14767,94.3359718557608,93.6616827909704,86.5845793022574,17055,Møre og Romsdal,2022-02-25
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14820,14746,14396,95,95,95,15115,Møre og Romsdal,2022-02-25
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8561,8494,7965,95,95,95,7874,Møre og Romsdal,2022-02-25
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2790,2751,2349,95,95,92.1899529042386,2548,Møre og Romsdal,2022-02-25
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4402,400,,82.1115463532923,7.46129453460175,,5361,Nordland,2022-02-25
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2500,2441,,94.1974378296911,91.9743782969103,,2654,Nordland,2022-02-25
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8713,8423,3931,89.7137561779242,86.7277594728171,40.4757001647447,9712,Nordland,2022-02-25
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19167,18460,10208,90.8991748079294,87.5462392108508,48.4112681399981,21086,Nordland,2022-02-25
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6074,5932,4025,92.4786845310597,90.3166869671133,61.2819732034105,6568,Nordland,2022-02-25
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14795,14602,11743,91.7234965902046,90.5269683818971,72.802231866088,16130,Nordland,2022-02-25
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15016,14867,13269,95,94.8573980731194,84.6615198111402,15673,Nordland,2022-02-25
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13538,13440,12946,95,95,93.3852701435476,13863,Nordland,2022-02-25
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9128,9049,8210,95,95,93.9466758210322,8739,Nordland,2022-02-25
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4220,4123,3320,95,95,81.9146311374291,4053,Nordland,2022-02-25
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4675,402,,81.1491060579761,6.97795521610831,,5761,Nordland,2022-02-25
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2685,2533,,91.1714770797963,86.0101867572156,,2945,Nordland,2022-02-25
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9316,8795,2884,86.8139036436492,81.9588109216289,26.8754076973255,10731,Nordland,2022-02-25
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19891,19065,8934,86.5767138193689,82.9815016322089,38.8857453754081,22975,Nordland,2022-02-25
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6007,5831,3522,87.6039084147586,85.0371882747557,51.3635700743766,6857,Nordland,2022-02-25
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14625,14387,10928,88.0228708997894,86.5904303340355,65.7718928678905,16615,Nordland,2022-02-25
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15394,15254,13426,94.9075215782984,94.0443896424168,82.7743526510481,16220,Nordland,2022-02-25
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14115,14027,13438,95,95,93.2546842470507,14410,Nordland,2022-02-25
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8588,8505,7776,95,95,95,8043,Nordland,2022-02-25
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2524,2470,2016,95,95,91.2630149388864,2209,Nordland,2022-02-25
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,22892,1593,,73.4659820282414,5.11232349165597,,31160,Viken,2022-02-25
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13707,12068,,89.4712793733681,78.7728459530026,,15320,Viken,2022-02-25
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43610,41437,21995,92.6965097989202,88.0776261531267,46.7521149513242,47046,Viken,2022-02-25
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,102004,96868,53644,89.2782747212351,84.783027290073,46.9515290493112,114254,Viken,2022-02-25
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38813,37503,24817,92.5661817314572,89.4419270212259,59.186739804436,41930,Viken,2022-02-25
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,85966,84319,67431,93.8677906138761,92.0694022842917,73.6290974208906,91582,Viken,2022-02-25
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74793,74035,66603,95,95,86.713623580877,76808,Viken,2022-02-25
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61780,61384,58757,95,95,91.7476031354424,64042,Viken,2022-02-25
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42284,41956,39011,95,95,95,39691,Viken,2022-02-25
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17827,17455,14642,95,95,88.5087348123073,16543,Viken,2022-02-25
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23886,1610,,72.5665329930733,4.89123830356058,,32916,Viken,2022-02-25
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14068,11917,,87.1299393038524,73.8077542425368,,16146,Viken,2022-02-25
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46594,43303,18516,89.5676745929529,83.2413832875185,35.5933180830818,52021,Viken,2022-02-25
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,99999,94365,49244,85.0100312840044,80.220518226333,41.8627584330794,117632,Viken,2022-02-25
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,36997,35677,22414,85.3645592985695,82.3188740193817,51.7166589755422,43340,Viken,2022-02-25
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86060,84190,64973,90.4466631634262,88.481345244351,68.2848134524435,95150,Viken,2022-02-25
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76540,75699,67113,95,95,84.4741214379217,79448,Viken,2022-02-25
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59268,58913,56469,95,95,92.4690508940853,61068,Viken,2022-02-25
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36233,35990,33600,95,95,95,33137,Viken,2022-02-25
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10508,10321,8747,95,95,93.7714408233276,9328,Viken,2022-02-25
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6549,594,,82.0779546309061,7.44454192254669,,7979,Innlandet,2022-02-25
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3712,3591,,87.6091574227048,84.7533632286996,,4237,Innlandet,2022-02-25
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13590,13079,6941,91.8305290898034,88.3775930806136,46.9018176903845,14799,Innlandet,2022-02-25
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27277,26255,15327,90.4259903862092,87.0379578982264,50.8105420188961,30165,Innlandet,2022-02-25
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9540,9328,6549,91.607451507586,89.5717303629729,62.8864989437296,10414,Innlandet,2022-02-25
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24206,23830,19475,92.562425911055,91.1246223853772,74.4713395281251,26151,Innlandet,2022-02-25
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24219,24013,21812,95,95,86.3123738672787,25271,Innlandet,2022-02-25
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22774,22639,21918,95,95,93.2601480725045,23502,Innlandet,2022-02-25
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15604,15461,14315,95,95,95,14842,Innlandet,2022-02-25
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6965,6824,5614,95,95,85.7099236641221,6550,Innlandet,2022-02-25
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7024,543,,81.3527912902479,6.28908964558721,,8634,Innlandet,2022-02-25
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3838,3595,,88.0275229357798,82.454128440367,,4360,Innlandet,2022-02-25
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14430,13684,5539,88.6309194766906,84.0488913457404,34.0212517658621,16281,Innlandet,2022-02-25
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28287,27146,14291,87.294778422417,83.773608196519,44.1025799284039,32404,Innlandet,2022-02-25
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9155,8925,5753,86.810164991466,84.629243315001,54.5514887161009,10546,Innlandet,2022-02-25
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23923,23567,18426,89.8111649209746,88.4746780793633,69.1744565829485,26637,Innlandet,2022-02-25
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24425,24224,21527,95,95,84.6020829239536,25445,Innlandet,2022-02-25
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22322,22201,21497,95,95,93.6239710813989,22961,Innlandet,2022-02-25
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13561,13457,12463,95,95,95,12548,Innlandet,2022-02-25
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4200,4112,3437,95,95,91.0222457627119,3776,Innlandet,2022-02-25
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7331,480,,75.3907856849033,4.93624023035788,,9724,Vestfold og Telemark,2022-02-25
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4464,4001,,93.6438011327879,83.9311936228236,,4767,Vestfold og Telemark,2022-02-25
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14525,13834,7000,90.2734617775016,85.9788688626476,43.5052827843381,16090,Vestfold og Telemark,2022-02-25
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32430,31086,17291,88.6792452830189,85.0041017227236,47.2819250751983,36570,Vestfold og Telemark,2022-02-25
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11777,11501,7841,91.4292368604922,89.2865460756153,60.8726030587687,12881,Vestfold og Telemark,2022-02-25
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27827,27408,21981,92.9736050785166,91.5736719011026,73.4413631807551,29930,Vestfold og Telemark,2022-02-25
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26964,26682,24140,95,95,85.9900972464646,28073,Vestfold og Telemark,2022-02-25
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24369,24237,23185,95,95,92.4331220348443,25083,Vestfold og Telemark,2022-02-25
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15972,15857,14718,95,95,95,15024,Vestfold og Telemark,2022-02-25
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7162,7030,5969,95,95,89.089552238806,6700,Vestfold og Telemark,2022-02-25
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8020,502,,76.5194160862513,4.78961931113443,,10481,Vestfold og Telemark,2022-02-25
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4591,3971,,86.2483561901184,74.6007890287432,,5323,Vestfold og Telemark,2022-02-25
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15741,14843,5977,87.6594085871805,82.6585732583394,33.2850698891797,17957,Vestfold og Telemark,2022-02-25
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32765,31199,15620,85.5326702691414,81.4446445819302,40.775837314329,38307,Vestfold og Telemark,2022-02-25
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11327,10999,6973,87.043725505264,84.5231691385538,53.5848766617998,13013,Vestfold og Telemark,2022-02-25
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27341,26840,20603,90.3595743274506,88.703813867407,68.0910833498579,30258,Vestfold og Telemark,2022-02-25
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26594,26322,23583,95,94.6562140391254,84.8065304948216,27808,Vestfold og Telemark,2022-02-25
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23395,23269,22251,95,95,92.3507927284801,24094,Vestfold og Telemark,2022-02-25
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13964,13878,12967,95,95,95,12771,Vestfold og Telemark,2022-02-25
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4138,4060,3412,95,95,91.7944578961528,3717,Vestfold og Telemark,2022-02-25
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6104,292,,77.2560435387926,3.69573471712441,,7901,Agder,2022-02-25
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3363,2994,,90.8673331532018,80.8970548500405,,3701,Agder,2022-02-25
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12489,11958,5992,90.716931793419,86.8598823273044,43.5243698699789,13767,Agder,2022-02-25
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25215,24231,13297,88.6572202102598,85.1974262508351,46.7529271122675,28441,Agder,2022-02-25
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8854,8663,6001,91.4669421487603,89.4938016528926,61.9938016528926,9680,Agder,2022-02-25
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19362,19064,15922,93.7581715171178,92.3151421238681,77.1003825480606,20651,Agder,2022-02-25
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17727,17576,16084,95,95,87.1430893427968,18457,Agder,2022-02-25
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15529,15455,14762,95,95,92.1818408892219,16014,Agder,2022-02-25
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10054,9975,9187,95,95,95,9535,Agder,2022-02-25
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4456,4369,3601,95,95,85.717686265175,4201,Agder,2022-02-25
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6255,303,,77.5573465592065,3.75697458152511,,8065,Agder,2022-02-25
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3470,3075,,91.0044584316811,80.6451612903226,,3813,Agder,2022-02-25
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12965,12170,4683,87.0134228187919,81.6778523489933,31.4295302013423,14900,Agder,2022-02-25
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25675,24563,11903,85.6175803654795,81.9094304388422,39.6925436841403,29988,Agder,2022-02-25
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8730,8515,5417,88.0661757288409,85.8973065671341,54.6454151114698,9913,Agder,2022-02-25
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19616,19331,15710,91.5266890630832,90.1969018290407,73.3016050765211,21432,Agder,2022-02-25
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18063,17872,16303,95,94.5908754101831,86.2866518471473,18894,Agder,2022-02-25
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15425,15344,14659,95,95,93.3159335412821,15709,Agder,2022-02-25
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8726,8660,8004,95,95,95,8139,Agder,2022-02-25
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2634,2576,2184,95,95,94.8328267477204,2303,Agder,2022-02-25
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11497,688,,75.5685552780334,4.52215065071645,,15214,Vestland,2022-02-25
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6820,5925,,89.2203035060178,77.5117739403454,,7644,Vestland,2022-02-25
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26629,25456,13580,92.2184513090456,88.1562543288544,47.0286743316249,28876,Vestland,2022-02-25
total,county,county46,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,56449,54066,32052,89.3675294862661,85.5948705770601,50.7432913797198,63165,Vestland,2022-02-25
total,county,county46,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17930,17519,12678,92.4083904550843,90.2901613152605,65.3404112766067,19403,Vestland,2022-02-25
