granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14792,14591,11355,91.7048977061376,90.4587724736516,70.3967761934284,16130,Nordland,2022-02-10
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15027,14862,12998,95,94.8254960760544,82.9324315702163,15673,Nordland,2022-02-10
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13540,13440,12860,95,95,92.7649137993219,13863,Nordland,2022-02-10
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9121,9039,8152,95,95,93.2829843231491,8739,Nordland,2022-02-10
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4215,4111,3297,95,95,81.3471502590674,4053,Nordland,2022-02-10
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4652,338,,80.7498698142684,5.86703697274779,,5761,Nordland,2022-02-10
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2677,2488,,90.8998302207131,84.4821731748727,,2945,Nordland,2022-02-10
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9313,8754,2574,86.7859472556146,81.5767402851552,23.9865809337434,10731,Nordland,2022-02-10
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19893,18992,7967,86.5854189336235,82.6637649619151,34.6768226332971,22975,Nordland,2022-02-10
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6012,5828,3295,87.6768266005542,84.9934373632784,48.0530844392592,6857,Nordland,2022-02-10
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14631,14377,10474,88.0589828468252,86.5302437556425,63.0394222088474,16615,Nordland,2022-02-10
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15403,15231,13047,94.9630086313194,93.9025893958076,80.4377311960543,16220,Nordland,2022-02-10
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14116,14020,13346,95,95,92.616238723109,14410,Nordland,2022-02-10
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8586,8498,7742,95,95,95,8043,Nordland,2022-02-10
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2522,2467,2009,95,95,90.9461294703486,2209,Nordland,2022-02-10
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,22808,1390,,73.196405648267,4.46084724005135,,31160,Viken,2022-02-10
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13686,11924,,89.3342036553525,77.8328981723238,,15320,Viken,2022-02-10
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43601,41332,21361,92.6773795859372,87.8544403349913,45.4044977256302,47046,Viken,2022-02-10
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,101831,96492,51470,89.1268577030126,84.4539359672309,45.0487510284104,114254,Viken,2022-02-10
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38789,37442,24345,92.508943477224,89.296446458383,58.0610541378488,41930,Viken,2022-02-10
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,85945,84222,66522,93.8448603437357,91.9634862745954,72.6365442990981,91582,Viken,2022-02-10
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74792,73987,66029,95,95,85.9663055931674,76808,Viken,2022-02-10
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61772,61358,58547,95,95,91.4196933262546,64042,Viken,2022-02-10
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42279,41931,38907,95,95,95,39691,Viken,2022-02-10
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17819,17440,14588,95,95,88.1823127606843,16543,Viken,2022-02-10
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23785,1431,,72.2596913355207,4.34742982136347,,32916,Viken,2022-02-10
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14028,11765,,86.8821999256782,72.866344605475,,16146,Viken,2022-02-10
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46607,43187,17771,89.5926645008747,83.0183964168317,34.1612041291017,52021,Viken,2022-02-10
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,99846,94033,47030,84.8799646354734,79.9382821001088,39.9806175190424,117632,Viken,2022-02-10
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,36973,35603,21888,85.3091832025842,82.1481310567605,50.5029995385325,43340,Viken,2022-02-10
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86020,84057,64011,90.4046242774566,88.3415659485024,67.2737782448765,95150,Viken,2022-02-10
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76529,75619,66544,95,95,83.7579297150337,79448,Viken,2022-02-10
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59260,58881,56280,95,95,92.1595598349381,61068,Viken,2022-02-10
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36228,35972,33528,95,95,95,33137,Viken,2022-02-10
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10504,10314,8717,95,95,93.4498284734134,9328,Viken,2022-02-10
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6513,481,,81.6267702719639,6.02832435142248,,7979,Innlandet,2022-02-10
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3706,3511,,87.46754779325,82.8652348359689,,4237,Innlandet,2022-02-10
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13575,13028,6581,91.729170889925,88.0329752010271,44.4692208933036,14799,Innlandet,2022-02-10
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27252,26181,14474,90.3431128791646,86.7926404773744,47.9827614785347,30165,Innlandet,2022-02-10
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9534,9310,6370,91.5498367582101,89.3988861148454,61.1676589206837,10414,Innlandet,2022-02-10
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24194,23798,19159,92.5165385644909,91.0022561278728,73.2629727352683,26151,Innlandet,2022-02-10
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24208,23986,21530,95,94.9151200981362,85.1964702623561,25271,Innlandet,2022-02-10
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22766,22623,21841,95,95,92.9325163815846,23502,Innlandet,2022-02-10
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15598,15447,14280,95,95,95,14842,Innlandet,2022-02-10
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6961,6819,5588,95,95,85.3129770992367,6550,Innlandet,2022-02-10
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6983,438,,80.8779244845958,5.07296733842947,,8634,Innlandet,2022-02-10
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3833,3520,,87.9128440366973,80.7339449541285,,4360,Innlandet,2022-02-10
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14415,13644,5175,88.5387875437627,83.8032061912659,31.7855168601437,16281,Innlandet,2022-02-10
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28253,27041,13273,87.189853104555,83.449574126651,40.9609924700654,32404,Innlandet,2022-02-10
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9144,8899,5519,86.705860041722,84.3827043428788,52.3326379670017,10546,Innlandet,2022-02-10
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23901,23516,18025,89.7285730375042,88.2832150767729,67.6690317978751,26637,Innlandet,2022-02-10
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24414,24204,21204,95,95,83.3326783258008,25445,Innlandet,2022-02-10
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22314,22188,21422,95,95,93.2973302556509,22961,Innlandet,2022-02-10
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13557,13444,12429,95,95,95,12548,Innlandet,2022-02-10
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4198,4106,3427,95,95,90.7574152542373,3776,Innlandet,2022-02-10
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7315,445,,75.2262443438914,4.57630604689428,,9724,Vestfold og Telemark,2022-02-10
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4455,3958,,93.4550031466331,83.0291588000839,,4767,Vestfold og Telemark,2022-02-10
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14534,13813,6746,90.3293971410814,85.8483530142946,41.9266625233064,16090,Vestfold og Telemark,2022-02-10
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32391,30976,16528,88.5726004922067,84.703308722997,45.1955154498223,36570,Vestfold og Telemark,2022-02-10
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11771,11478,7669,91.3826566260384,89.1079885102088,59.5373030044251,12881,Vestfold og Telemark,2022-02-10
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27812,27376,21655,92.923488138991,91.466755763448,72.3521550283996,29930,Vestfold og Telemark,2022-02-10
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26958,26657,23859,95,94.9560075517401,84.9891354682435,28073,Vestfold og Telemark,2022-02-10
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24364,24228,23084,95,95,92.0304588765299,25083,Vestfold og Telemark,2022-02-10
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15967,15849,14679,95,95,95,15024,Vestfold og Telemark,2022-02-10
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7160,7025,5954,95,95,88.865671641791,6700,Vestfold og Telemark,2022-02-10
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7996,465,,76.2904303024521,4.43659956111058,,10481,Vestfold og Telemark,2022-02-10
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4584,3935,,86.1168513995867,73.9244786774375,,5323,Vestfold og Telemark,2022-02-10
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15754,14824,5726,87.7318037534109,82.5527649384641,31.8872862950382,17957,Vestfold og Telemark,2022-02-10
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32766,31120,14816,85.535280758086,81.2384159553084,38.6770042028872,38307,Vestfold og Telemark,2022-02-10
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11324,10970,6757,87.0206716360563,84.3003150695459,51.9249980788442,13013,Vestfold og Telemark,2022-02-10
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27331,26807,20230,90.3265252164717,88.5947518011766,66.8583515103444,30258,Vestfold og Telemark,2022-02-10
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26586,26293,23231,95,94.5519275028769,83.5407077100115,27808,Vestfold og Telemark,2022-02-10
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23388,23252,22158,95,95,91.964804515647,24094,Vestfold og Telemark,2022-02-10
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13965,13876,12941,95,95,95,12771,Vestfold og Telemark,2022-02-10
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4138,4059,3400,95,95,91.4716168953457,3717,Vestfold og Telemark,2022-02-10
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6089,267,,77.0661941526389,3.379319073535,,7901,Agder,2022-02-10
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3360,2961,,90.7862739800054,80.0054039448798,,3701,Agder,2022-02-10
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12490,11932,5776,90.7241955400596,86.671024914651,41.9554005956272,13767,Agder,2022-02-10
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25195,24159,12692,88.5868991948244,84.9442705952674,44.6257163953448,28441,Agder,2022-02-10
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8853,8648,5892,91.4566115702479,89.3388429752066,60.8677685950413,9680,Agder,2022-02-10
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19355,19048,15771,93.724274853518,92.2376640356399,76.3691830904073,20651,Agder,2022-02-10
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17720,17560,15960,95,95,86.4712575174731,18457,Agder,2022-02-10
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15525,15442,14711,95,95,91.8633695516423,16014,Agder,2022-02-10
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10052,9961,9149,95,95,95,9535,Agder,2022-02-10
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4453,4363,3586,95,95,85.3606284218043,4201,Agder,2022-02-10
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6230,268,,77.2473651580905,3.3230006199628,,8065,Agder,2022-02-10
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3465,3045,,90.8733280881196,79.8583792289536,,3813,Agder,2022-02-10
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12950,12117,4449,86.9127516778524,81.3221476510067,29.8590604026846,14900,Agder,2022-02-10
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25662,24516,11287,85.5742296918768,81.7527010804322,37.6383886888089,29988,Agder,2022-02-10
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8725,8501,5262,88.0157369111268,85.7560778775346,53.0818117623323,9913,Agder,2022-02-10
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19604,19302,15527,91.4706980216499,90.0615901455767,72.4477416946622,21432,Agder,2022-02-10
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18060,17859,16168,95,94.522070498571,85.5721393034826,18894,Agder,2022-02-10
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15419,15333,14610,95,95,93.0040104398752,15709,Agder,2022-02-10
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8723,8653,7978,95,95,95,8139,Agder,2022-02-10
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2631,2573,2172,95,95,94.3117672600955,2303,Agder,2022-02-10
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11398,496,,74.9178388326541,3.26015512028395,,15214,Vestland,2022-02-10
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6799,5799,,88.9455782312925,75.8634222919937,,7644,Vestland,2022-02-10
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26602,25365,13022,92.1249480537471,87.8411137276631,45.0962737221222,28876,Vestland,2022-02-10
total,county,county46,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,56348,53849,30141,89.2076308082008,85.2513258925038,47.7178817383044,63165,Vestland,2022-02-10
total,county,county46,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17913,17479,12305,92.3207751378653,90.0840076276864,63.4180281399784,19403,Vestland,2022-02-10
