granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13208,13092,11967,95,95,95,12237,Oslo,2022-02-09
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3874,3807,3169,95,95,87.4930977360574,3622,Oslo,2022-02-09
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9253,451,,73.9411858718236,3.60396356081189,,12514,Rogaland,2022-02-09
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5315,4911,,89.327731092437,82.5378151260504,,5950,Rogaland,2022-02-09
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18573,17685,8868,91.9910846953938,87.592867756315,43.9227340267459,20190,Rogaland,2022-02-09
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42665,40794,20726,87.0980912524242,83.2785546595897,42.3109115035215,48985,Rogaland,2022-02-09
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14736,14313,9581,92.6734167662411,90.0132067165587,60.2540720709389,15901,Rogaland,2022-02-09
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29597,29110,23344,93.1748780103888,91.6417440579254,73.4896899102786,31765,Rogaland,2022-02-09
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25951,25702,23415,95,95,87.6539512596863,26713,Rogaland,2022-02-09
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20785,20626,19554,95,95,93.0079908675799,21024,Rogaland,2022-02-09
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12974,12853,11792,95,95,94.7757595241923,12442,Rogaland,2022-02-09
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6092,5974,5012,95,95,87.7297391913181,5713,Rogaland,2022-02-09
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9279,384,,71.1961942760684,2.94636691475485,,13033,Rogaland,2022-02-09
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5482,4886,,88.305412371134,78.7048969072165,,6208,Rogaland,2022-02-09
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19017,17705,6340,86.9666620935657,80.9667535555861,28.9934604655417,21867,Rogaland,2022-02-09
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43237,40971,18229,84.005906467971,79.6032563290525,35.4174357380171,51469,Rogaland,2022-02-09
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14994,14481,8742,85.0626879219379,82.1523798717876,49.5943722698134,17627,Rogaland,2022-02-09
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30688,30095,23026,90.4157213988981,88.6685719336496,67.8412539406618,33941,Rogaland,2022-02-09
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26796,26469,23797,95,94.1186928848274,84.6175728051773,28123,Rogaland,2022-02-09
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20992,20828,19752,95,95,93.1127139018527,21213,Rogaland,2022-02-09
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11467,11368,10524,95,95,95,10655,Rogaland,2022-02-09
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3497,2968,95,95,93.7756714060032,3165,Rogaland,2022-02-09
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5268,595,,82.0688580775822,9.26935659760087,,6419,Møre og Romsdal,2022-02-09
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3020,3019,,93.9639079029247,93.9327940261357,,3214,Møre og Romsdal,2022-02-09
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10156,9858,5204,93.3198566571718,90.5816410916108,47.8176973261049,10883,Møre og Romsdal,2022-02-09
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20712,20038,11144,89.3644561418648,86.456400742115,48.0821504077318,23177,Møre og Romsdal,2022-02-09
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7219,7085,5042,92.5868923945107,90.8682826728229,64.6658971399256,7797,Møre og Romsdal,2022-02-09
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16105,15893,13308,93.677291763611,92.4441600744532,77.4080967892043,17192,Møre og Romsdal,2022-02-09
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15355,15228,14041,95,94.7014925373134,87.3196517412936,16080,Møre og Romsdal,2022-02-09
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14579,14496,14106,95,95,95,14739,Møre og Romsdal,2022-02-09
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9247,9158,8498,95,95,95,8797,Møre og Romsdal,2022-02-09
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4818,4713,3989,95,95,86.9252560470691,4589,Møre og Romsdal,2022-02-09
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5529,584,,83.230468161975,8.79120879120879,,6643,Møre og Romsdal,2022-02-09
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3052,2966,,87.8779153469623,85.4016700259142,,3473,Møre og Romsdal,2022-02-09
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10894,10398,4069,90.1448076127431,86.0405461315681,33.6698386429458,12085,Møre og Romsdal,2022-02-09
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21854,20976,9905,85.4907483472206,82.056096702265,38.7474083636506,25563,Møre og Romsdal,2022-02-09
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7092,6922,4319,84.4788564621799,82.4538415723645,51.4472900536033,8395,Møre og Romsdal,2022-02-09
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16638,16318,12702,89.0828291481502,87.3694918884189,68.0087808534561,18677,Møre og Romsdal,2022-02-09
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16100,15975,14464,94.4004690706538,93.6675461741425,84.8079742011141,17055,Møre og Romsdal,2022-02-09
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14826,14743,14345,95,95,94.9057227919286,15115,Møre og Romsdal,2022-02-09
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8559,8490,7947,95,95,95,7874,Møre og Romsdal,2022-02-09
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2788,2744,2344,95,95,91.9937205651492,2548,Møre og Romsdal,2022-02-09
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4355,315,,81.2348442454766,5.87576944599888,,5361,Nordland,2022-02-09
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2499,2388,,94.1597588545592,89.9773926149209,,2654,Nordland,2022-02-09
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8714,8396,3585,89.7240527182867,86.4497528830313,36.913097199341,9712,Nordland,2022-02-09
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19132,18355,9197,90.733187897183,87.0482784786114,43.6166176610073,21086,Nordland,2022-02-09
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6073,5918,3801,92.4634591961023,90.1035322777101,57.8714981729598,6568,Nordland,2022-02-09
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14793,14589,11302,91.71109733416,90.4463732176069,70.0681959082455,16130,Nordland,2022-02-09
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15031,14865,12954,95,94.8446372742934,82.6516939960442,15673,Nordland,2022-02-09
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13542,13441,12846,95,95,92.6639255572387,13863,Nordland,2022-02-09
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9121,9039,8148,95,95,93.2372124957089,8739,Nordland,2022-02-09
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4111,3291,95,95,81.19911176906,4053,Nordland,2022-02-09
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4643,322,,80.5936469362958,5.58930741190765,,5761,Nordland,2022-02-09
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2674,2478,,90.7979626485569,84.1426146010187,,2945,Nordland,2022-02-09
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9320,8753,2524,86.8511788276955,81.5674214891436,23.5206411331656,10731,Nordland,2022-02-09
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19913,19003,7757,86.6724700761698,82.7116430903156,33.7627856365615,22975,Nordland,2022-02-09
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6019,5834,3233,87.7789120606679,85.0809391862331,47.1488989353945,6857,Nordland,2022-02-09
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14636,14378,10377,88.0890761360217,86.5362624134818,62.4556123984351,16615,Nordland,2022-02-09
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15411,15235,12982,95,93.9272503082614,80.0369913686807,16220,Nordland,2022-02-09
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14119,14021,13335,95,95,92.5399028452464,14410,Nordland,2022-02-09
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8585,8498,7734,95,95,95,8043,Nordland,2022-02-09
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2522,2466,2009,95,95,90.9461294703486,2209,Nordland,2022-02-09
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,22789,1344,,73.1354300385109,4.31322207958922,,31160,Viken,2022-02-09
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13680,11887,,89.2950391644909,77.5913838120104,,15320,Viken,2022-02-09
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43619,41337,21197,92.7156400119033,87.865068231093,45.0559027334949,47046,Viken,2022-02-09
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,101774,96402,50931,89.0769688588583,84.37516410804,44.5769951161447,114254,Viken,2022-02-09
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38781,37426,24228,92.4898640591462,89.2582876222275,57.7820176484617,41930,Viken,2022-02-09
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,85955,84214,66330,93.855779519993,91.9547509335896,72.4268961149571,91582,Viken,2022-02-09
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74794,73983,65906,95,95,85.8061660243725,76808,Viken,2022-02-09
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61768,61353,58517,95,95,91.3728490677993,64042,Viken,2022-02-09
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42282,41930,38894,95,95,95,39691,Viken,2022-02-09
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17816,17439,14580,95,95,88.1339539382216,16543,Viken,2022-02-09
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23763,1392,,72.1928545388261,4.2289464090412,,32916,Viken,2022-02-09
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14018,11733,,86.8202650811347,72.6681531029357,,16146,Viken,2022-02-09
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46633,43202,17581,89.6426443167183,83.0472309259722,33.7959670133215,52021,Viken,2022-02-09
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,99803,93958,46400,84.8434099564744,79.8745239390642,39.4450489662677,117632,Viken,2022-02-09
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,36957,35579,21723,85.2722658052607,82.0927549607753,50.1222888786341,43340,Viken,2022-02-09
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86025,84047,63767,90.4098791382028,88.33105622701,67.0173410404624,95150,Viken,2022-02-09
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76539,75616,66419,95,95,83.6005940992851,79448,Viken,2022-02-09
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59257,58872,56239,95,95,92.092421562848,61068,Viken,2022-02-09
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36227,35974,33518,95,95,95,33137,Viken,2022-02-09
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10503,10313,8712,95,95,93.3962264150943,9328,Viken,2022-02-09
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6501,459,,81.4763754856499,5.75260057651335,,7979,Innlandet,2022-02-09
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3703,3494,,87.3967429785225,82.4640075525136,,4237,Innlandet,2022-02-09
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13588,13037,6480,91.8170146631529,88.0937901209541,43.7867423474559,14799,Innlandet,2022-02-09
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27237,26153,14136,90.2933863749378,86.6998176694845,46.8622575832919,30165,Innlandet,2022-02-09
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9529,9304,6300,91.5018244670636,89.3412713654696,60.4954868446322,10414,Innlandet,2022-02-09
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24189,23792,19058,92.4974188367558,90.9793124545906,72.8767542350197,26151,Innlandet,2022-02-09
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24205,23979,21432,95,94.8874203632622,84.8086739741205,25271,Innlandet,2022-02-09
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22762,22618,21809,95,95,92.7963577567867,23502,Innlandet,2022-02-09
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15594,15438,14272,95,95,95,14842,Innlandet,2022-02-09
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6959,6817,5586,95,95,85.2824427480916,6550,Innlandet,2022-02-09
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6977,403,,80.8084317813296,4.66759323604355,,8634,Innlandet,2022-02-09
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3833,3506,,87.9128440366973,80.4128440366973,,4360,Innlandet,2022-02-09
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14419,13646,5036,88.5633560592101,83.8154904489896,30.9317609483447,16281,Innlandet,2022-02-09
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28247,27022,12809,87.1713368719911,83.3909393901987,39.5290704851253,32404,Innlandet,2022-02-09
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9140,8892,5436,86.6679309690878,84.316328465769,51.5456097098426,10546,Innlandet,2022-02-09
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23899,23507,17902,89.7210646844615,88.2494274880805,67.2072680857454,26637,Innlandet,2022-02-09
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24408,24191,21066,95,95,82.790332088819,25445,Innlandet,2022-02-09
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22309,22181,21393,95,95,93.1710291363617,22961,Innlandet,2022-02-09
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13556,13439,12425,95,95,95,12548,Innlandet,2022-02-09
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4197,4106,3426,95,95,90.7309322033898,3776,Innlandet,2022-02-09
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7301,418,,75.082270670506,4.29864253393665,,9724,Vestfold og Telemark,2022-02-09
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4455,3931,,93.4550031466331,82.4627648416195,,4767,Vestfold og Telemark,2022-02-09
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14537,13806,6683,90.3480422622747,85.8048477315103,41.5351149782474,16090,Vestfold og Telemark,2022-02-09
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32374,30949,16324,88.5261143013399,84.6294777139732,44.6376811594203,36570,Vestfold og Telemark,2022-02-09
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11767,11471,7609,91.3516031364025,89.053644903346,59.0715006598867,12881,Vestfold og Telemark,2022-02-09
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27803,27359,21543,92.8934179752756,91.4099565653191,71.9779485466088,29930,Vestfold og Telemark,2022-02-09
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26953,26648,23774,95,94.9239482777046,84.6863534356855,28073,Vestfold og Telemark,2022-02-09
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24363,24227,23071,95,95,91.9786309452617,25083,Vestfold og Telemark,2022-02-09
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15964,15845,14667,95,95,95,15024,Vestfold og Telemark,2022-02-09
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7160,7025,5951,95,95,88.8208955223881,6700,Vestfold og Telemark,2022-02-09
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7988,440,,76.2141017078523,4.19807270298636,,10481,Vestfold og Telemark,2022-02-09
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4580,3911,,86.0417058049972,73.4736051099004,,5323,Vestfold og Telemark,2022-02-09
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15759,14819,5637,87.7596480481149,82.5249206437601,31.3916578493067,17957,Vestfold og Telemark,2022-02-09
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32762,31110,14574,85.5248388023077,81.2123110658626,38.045265878299,38307,Vestfold og Telemark,2022-02-09
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11323,10965,6694,87.012987012987,84.2618919541996,51.4408668254822,13013,Vestfold og Telemark,2022-02-09
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27315,26785,20114,90.2736466389054,88.522043757023,66.474981822989,30258,Vestfold og Telemark,2022-02-09
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26580,26282,23142,95,94.5123705408515,83.2206559263521,27808,Vestfold og Telemark,2022-02-09
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23389,23252,22139,95,95,91.8859467087242,24094,Vestfold og Telemark,2022-02-09
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13963,13872,12933,95,95,95,12771,Vestfold og Telemark,2022-02-09
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4137,4057,3398,95,95,91.4178100618779,3717,Vestfold og Telemark,2022-02-09
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6087,260,,77.0408809011518,3.29072269332996,,7901,Agder,2022-02-09
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3360,2954,,90.7862739800054,79.8162658740881,,3701,Agder,2022-02-09
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12495,11934,5753,90.7605142732621,86.685552407932,41.7883344228953,13767,Agder,2022-02-09
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25204,24160,12599,88.6185436517704,84.9477866460392,44.2987236735698,28441,Agder,2022-02-09
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8851,8642,5863,91.4359504132231,89.2768595041322,60.5681818181818,9680,Agder,2022-02-09
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19351,19042,15736,93.7049053314609,92.2086097525544,76.1996997724081,20651,Agder,2022-02-09
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17719,17560,15940,95,95,86.3628975456466,18457,Agder,2022-02-09
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15523,15438,14700,95,95,91.7946796553016,16014,Agder,2022-02-09
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10052,9962,9143,95,95,95,9535,Agder,2022-02-09
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4453,4362,3586,95,95,85.3606284218043,4201,Agder,2022-02-09
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6227,263,,77.2101673899566,3.26100433973962,,8065,Agder,2022-02-09
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3465,3044,,90.8733280881196,79.8321531602413,,3813,Agder,2022-02-09
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12950,12116,4406,86.9127516778524,81.3154362416107,29.5704697986577,14900,Agder,2022-02-09
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25659,24505,11170,85.5642256902761,81.7160197412298,37.2482326263839,29988,Agder,2022-02-09
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8723,8495,5235,87.9955613840412,85.6955512962776,52.8094421466761,9913,Agder,2022-02-09
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19605,19298,15480,91.4753639417693,90.0429264650989,72.2284434490482,21432,Agder,2022-02-09
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18059,17851,16137,95,94.479729014502,85.4080660527152,18894,Agder,2022-02-09
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15417,15331,14602,95,95,92.9530842192374,15709,Agder,2022-02-09
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8722,8651,7975,95,95,95,8139,Agder,2022-02-09
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2630,2573,2169,95,95,94.1815023881893,2303,Agder,2022-02-09
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11384,463,,74.8258183252268,3.04324963849086,,15214,Vestland,2022-02-09
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6798,5765,,88.9324960753532,75.4186289900576,,7644,Vestland,2022-02-09
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26580,25339,12919,92.0487602160964,87.7510735558942,44.739576118576,28876,Vestland,2022-02-09
total,county,county46,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,56324,53814,29848,89.1696350827199,85.1959154595108,47.254017256392,63165,Vestland,2022-02-09
total,county,county46,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17911,17472,12211,92.3104674534866,90.047930732361,62.9335669741793,19403,Vestland,2022-02-09
