granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5019,4667,3765,95,95,91.9787150177375,74.2018131651557,5074,Rogaland,2022-11-08
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6101,5997,5239,3598,95,95,91.3513513513514,62.7375762859634,5735,Rogaland,2022-11-08
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9497,784,,,70.9525588345163,5.85730295106463,,,13385,Rogaland,2022-11-08
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5526,5145,,,88.4726224783862,82.3727185398655,,,6246,Rogaland,2022-11-08
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18861,17783,7434,38,87.3437065851626,82.3515791423544,34.4262295081967,0.175974807816986,21594,Rogaland,2022-11-08
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43355,41418,22131,179,84.0685656667507,80.3125787748929,42.9136530220473,0.347094297182525,51571,Rogaland,2022-11-08
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14991,14554,9830,130,84.8915567132907,82.4168978990883,55.665666232516,0.736168525964098,17659,Rogaland,2022-11-08
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30638,30128,24717,560,89.8422379919066,88.3467245322855,72.4796199636385,1.64213242625066,34102,Rogaland,2022-11-08
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26728,26465,24766,1354,93.5625021878391,92.6418594882207,86.6944376378339,4.73973465887213,28567,Rogaland,2022-11-08
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20990,20857,20361,13803,95,95,94.6055199330917,64.1343741287984,21522,Rogaland,2022-11-08
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7375,7332,7035,5840,95,95,95,78.9295850790647,7399,Rogaland,2022-11-08
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4115,4084,3843,3339,95,95,94.7018235584031,82.2819122720552,4058,Rogaland,2022-11-08
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3554,3501,3082,2408,95,95,93.7347931873479,73.2360097323601,3288,Rogaland,2022-11-08
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5372,844,,,82.7734976887519,13.0046224961479,,,6490,Møre og Romsdal,2022-11-08
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3030,3172,,,93.4608266502159,95,,,3242,Møre og Romsdal,2022-11-08
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9867,9638,5781,35,90.7978282874759,88.6905309653078,53.1977546701022,0.322076009938345,10867,Møre og Romsdal,2022-11-08
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20877,20305,13060,266,90.2750151344807,87.8016085790885,56.4732335898988,1.15022053100406,23126,Møre og Romsdal,2022-11-08
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7227,7118,5497,145,91.8997965412004,90.5137334689725,69.9008138351984,1.84384537131231,7864,Møre og Romsdal,2022-11-08
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16109,15926,13931,577,94.2873865964296,93.2162715832602,81.5393620134621,3.37723148961077,17085,Møre og Romsdal,2022-11-08
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15334,15232,14462,1203,95,95,90.5516248199862,7.53240247949408,15971,Møre og Romsdal,2022-11-08
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14579,14506,14349,9142,95,95,95,61.1423220973783,14952,Møre og Romsdal,2022-11-08
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5628,5601,5330,4155,95,95,93.5744382022472,72.9459269662921,5696,Møre og Romsdal,2022-11-08
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3583,3368,2620,95,95,93.5295751180228,72.7575673424049,3601,Møre og Romsdal,2022-11-08
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4160,2928,95,95,92.4239057987114,65.0522106198623,4501,Møre og Romsdal,2022-11-08
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5623,821,,,82.8251583443806,12.0930917660922,,,6789,Møre og Romsdal,2022-11-08
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3073,3089,,,90.8365356192728,91.3094886195684,,,3383,Møre og Romsdal,2022-11-08
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10700,10268,4820,39,89.7876982462029,86.1626248216833,40.4464210791307,0.327263573046908,11917,Møre og Romsdal,2022-11-08
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21880,21105,12074,158,85.854424171081,82.8134196586227,47.3768883657053,0.619972532862468,25485,Møre og Romsdal,2022-11-08
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7082,6924,4901,107,84.7027867479967,82.8130606386796,58.6173902643225,1.27975122592991,8361,Møre og Romsdal,2022-11-08
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16648,16380,13611,492,90.0719580154737,88.6219769517935,73.6406427527999,2.66190553481578,18483,Møre og Romsdal,2022-11-08
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16091,15991,15156,1087,94.3587638538674,93.7723567700698,88.8758576203601,6.37424500087961,17053,Møre og Romsdal,2022-11-08
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14824,14763,14626,9002,95,95,95,59.2275807618922,15199,Møre og Romsdal,2022-11-08
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,5466,5250,4178,95,95,95,76.2965668371074,5476,Møre og Romsdal,2022-11-08
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2867,2350,95,95,95,77.8919456413656,3017,Møre og Romsdal,2022-11-08
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2794,2763,2416,1834,95,95,95,72.1763085399449,2541,Møre og Romsdal,2022-11-08
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4406,554,,,81.8502693665243,10.2916589262493,,,5383,Nordland,2022-11-08
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2490,2516,,,93.3983495873968,94.3735933983496,,,2666,Nordland,2022-11-08
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8372,8128,4060,38,89.196675900277,86.5970594502451,43.2559130620072,0.404858299595142,9386,Nordland,2022-11-08
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19050,18385,10841,237,89.3527204502814,86.2335834896811,50.8489681050657,1.11163227016886,21320,Nordland,2022-11-08
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6028,5909,4197,174,91.4303048688002,89.6253602305476,63.6584256029122,2.63916274836948,6593,Nordland,2022-11-08
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14783,14605,12055,590,93.6996894213095,92.5714647905178,76.408696203334,3.73962096723078,15777,Nordland,2022-11-08
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15002,14866,13556,1286,95,94.6456993697078,86.3054688992169,8.18743235500095,15707,Nordland,2022-11-08
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13533,13451,13188,6989,95,95,94.6733668341709,50.1722900215363,13930,Nordland,2022-11-08
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5516,5478,5147,3468,95,95,92.3560021532388,62.2286021891262,5573,Nordland,2022-11-08
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3624,3590,3300,2243,95,95,91.4634146341463,62.1674057649668,3608,Nordland,2022-11-08
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4230,4155,3522,2144,95,95,87.3511904761905,53.1746031746032,4032,Nordland,2022-11-08
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4696,558,,,81.3582813582814,9.66735966735967,,,5772,Nordland,2022-11-08
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2678,2592,,,92.3129955187866,89.3485005170631,,,2901,Nordland,2022-11-08
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9080,8625,3125,29,87.3496873496874,82.972582972583,30.0625300625301,0.278980278980279,10395,Nordland,2022-11-08
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19700,18952,9602,183,84.7712896424115,81.5525625026895,41.3184732561642,0.787469340333061,23239,Nordland,2022-11-08
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5981,5823,3719,113,85.4306527638909,83.1738323096701,53.1209827167548,1.61405513498072,7001,Nordland,2022-11-08
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14601,14382,11296,482,90.6162725749395,89.2571215788494,70.1048842549494,2.99137342518463,16113,Nordland,2022-11-08
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15381,15244,13791,1261,94.6814404432133,93.8381040320099,84.8938134810711,7.76238842720837,16245,Nordland,2022-11-08
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14039,13742,6879,95,95,94.9164249205691,47.513468711148,14478,Nordland,2022-11-08
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5407,5367,5063,3543,95,95,93.8113766907541,65.6475819899944,5397,Nordland,2022-11-08
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3195,3161,2931,2133,95,95,93.4928229665072,68.0382775119617,3135,Nordland,2022-11-08
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2530,2477,2118,1453,95,95,91.3324708926261,62.6563173781803,2319,Nordland,2022-11-08
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23524,2754,,,74.02838531013,8.6666456871322,,,31777,Viken,2022-11-08
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13872,12867,,,90.0720732419973,83.546522953055,,,15401,Viken,2022-11-08
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,42870,41114,23381,197,90.926444387885,87.20200220582,49.5906507168915,0.417833206074489,47148,Viken,2022-11-08
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,104089,99337,58933,1180,89.5427760333778,85.4548582734741,50.6972342896469,1.0150974235451,116245,Viken,2022-11-08
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39091,37929,26622,747,91.9744953178674,89.2405063291139,62.6370523740059,1.75756434991295,42502,Viken,2022-11-08
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86163,84656,70149,3242,94.312547203888,92.66301075975,76.7838964962401,3.54863779156952,91359,Viken,2022-11-08
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74950,74270,68298,6173,95,94.6391936490947,87.029320692687,7.86599895510787,78477,Viken,2022-11-08
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61923,61560,60359,38901,95,95,94.7565895853938,61.0700324965855,63699,Viken,2022-11-08
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26327,26168,25079,20533,95,95,94.034495688039,76.9891263592051,26670,Viken,2022-11-08
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16078,15934,14958,11829,95,95,93.1382316313823,73.6550435865504,16060,Viken,2022-11-08
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17851,17506,15258,11772,95,95,91.7002223691328,70.7494440771681,16639,Viken,2022-11-08
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24571,2649,,,72.975942975943,7.86753786753787,,,33670,Viken,2022-11-08
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14292,12663,,,87.3647533467816,77.4069319640565,,,16359,Viken,2022-11-08
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46029,43204,19870,165,88.3406264394288,82.9187778289575,38.1352679256871,0.316674343620451,52104,Viken,2022-11-08
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,102156,96885,53672,787,84.6692581203949,80.3005312756417,44.4845963216828,0.652283822200857,120653,Viken,2022-11-08
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37396,36165,24063,562,85.7352469164107,82.9130175615572,55.1675913613646,1.28845889311752,43618,Viken,2022-11-08
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86327,84659,67897,2775,90.7797465692203,89.0257111309743,71.3991271886009,2.91813449708187,95095,Viken,2022-11-08
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76669,75914,69187,6319,94.1497918534255,93.2226492945121,84.9618704947626,7.75975341691943,81433,Viken,2022-11-08
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59377,59080,58072,37069,95,95,95,60.6743596038956,61095,Viken,2022-11-08
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23541,23426,22506,18878,95,95,95,79.9441009570594,23614,Viken,2022-11-08
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12762,12649,11909,10007,95,95,94.9529580609153,79.7879126136182,12542,Viken,2022-11-08
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10515,10346,9037,7433,95,95,93.9299449121713,77.2580812805322,9621,Viken,2022-11-08
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6613,743,,,81.874458338492,9.19896000990467,,,8077,Innlandet,2022-11-08
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3726,3753,,,91.234084231146,91.8952007835455,,,4084,Innlandet,2022-11-08
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13160,12725,7189,44,90.062961949083,87.0859567478785,49.1992882562278,0.301122365179305,14612,Innlandet,2022-11-08
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27394,26438,16168,274,89.7575360419397,86.6251638269987,52.9750982961992,0.897771952817825,30520,Innlandet,2022-11-08
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9592,9396,6841,168,93.0900621118012,91.1878881987578,66.3916925465838,1.6304347826087,10304,Innlandet,2022-11-08
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24266,23912,19922,727,94.167410454422,92.7936668089565,77.3099460592184,2.82121929450115,25769,Innlandet,2022-11-08
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24239,24045,22172,1608,95,94.5611137328929,87.1952178700645,6.32373761208117,25428,Innlandet,2022-11-08
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22821,22700,22355,13944,95,95,95,59.379125324703,23483,Innlandet,2022-11-08
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9515,9460,9029,7157,95,95,93.8077922077922,74.3584415584416,9625,Innlandet,2022-11-08
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6107,6042,5639,4460,95,95,93.0374525655832,73.5852169608975,6061,Innlandet,2022-11-08
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6980,6855,5880,4412,95,95,90.8809891808346,68.1916537867079,6470,Innlandet,2022-11-08
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7096,745,,,81.0878756713519,8.51331276425551,,,8751,Innlandet,2022-11-08
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3848,3702,,,89.8225957049487,86.4145658263305,,,4284,Innlandet,2022-11-08
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14172,13507,5860,23,89.1993957703928,85.0138469284995,36.8831822759315,0.144763343403827,15888,Innlandet,2022-11-08
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28363,27283,15086,160,86.2359379750684,82.9522651261782,45.8680449984798,0.486470051687443,32890,Innlandet,2022-11-08
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9192,8984,6007,105,87.9869819086819,85.995979707093,57.4997606968508,1.00507322676366,10447,Innlandet,2022-11-08
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24025,23683,18924,556,92.1592696305957,90.8473666040124,72.5919674709425,2.13280141163834,26069,Innlandet,2022-11-08
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24514,24333,22015,1528,94.9345519324607,94.233599256448,85.2567578034234,5.9174347455658,25822,Innlandet,2022-11-08
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22366,22252,21974,13048,95,95,95,56.8664196992809,22945,Innlandet,2022-11-08
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8688,8623,8248,6780,95,95,94.9027729835462,78.0117362789092,8691,Innlandet,2022-11-08
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4899,4866,4534,3778,95,95,94.3011647254576,78.5773710482529,4808,Innlandet,2022-11-08
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4215,4132,3570,2786,95,95,93.1628392484342,72.7035490605428,3832,Innlandet,2022-11-08
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7458,718,,,76.5315546434069,7.36788096459723,,,9745,Vestfold og Telemark,2022-11-08
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4493,4174,,,90.7860173772479,84.3402707617701,,,4949,Vestfold og Telemark,2022-11-08
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14071,13508,7253,74,89.3226686980258,85.7487462705517,46.0420237415096,0.469751793309211,15753,Vestfold og Telemark,2022-11-08
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32870,31626,18566,428,88.9773157923231,85.6098749390937,50.2571598722322,1.15857289805641,36942,Vestfold og Telemark,2022-11-08
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11831,11568,8229,284,92.3287029811144,90.2762603402529,64.2188231621664,2.21632589355393,12814,Vestfold og Telemark,2022-11-08
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27951,27559,22717,1094,93.6287810270325,92.3156801661474,76.0962047365424,3.66462332093927,29853,Vestfold og Telemark,2022-11-08
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27093,26830,24744,2231,95,94.5884011986603,87.2342675832893,7.86532698748458,28365,Vestfold og Telemark,2022-11-08
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24449,24319,23716,14516,95,95,94.2083101612775,57.6626678318901,25174,Vestfold og Telemark,2022-11-08
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9769,9710,9262,7578,95,95,93.4517203107658,76.4604984360811,9911,Vestfold og Telemark,2022-11-08
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6227,6182,5787,4438,95,95,92.8445371410236,71.2016685384245,6233,Vestfold og Telemark,2022-11-08
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7180,7058,6154,4537,95,95,91.8644573816988,67.726526347216,6699,Vestfold og Telemark,2022-11-08
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8122,792,,,76.456744799021,7.45552103925445,,,10623,Vestfold og Telemark,2022-11-08
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4625,4165,,,88.4152169757217,79.6214872873256,,,5231,Vestfold og Telemark,2022-11-08
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15381,14584,6306,75,87.0507668798461,82.540041881261,35.6896258984662,0.424472239515536,17669,Vestfold og Telemark,2022-11-08
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,33045,31589,16705,335,84.9223889802632,81.1806126644737,42.9302014802632,0.860916940789474,38912,Vestfold og Telemark,2022-11-08
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11395,11081,7286,184,87.1577176074652,84.7560042833104,55.7289276426495,1.40737341288053,13074,Vestfold og Telemark,2022-11-08
