granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30666,30155,24618,234,89.9243446132192,88.4258987742655,72.189314409712,0.686176763826169,34102,Rogaland,2022-08-17
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26729,26469,24667,418,93.5660027304232,92.6558616585571,86.3478839220079,1.46322680015402,28567,Rogaland,2022-08-17
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20986,20845,20138,2822,95,95,93.5693708763126,13.1121642969984,21522,Rogaland,2022-08-17
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7369,7323,6964,2823,95,95,94.1208271388025,38.1538045681849,7399,Rogaland,2022-08-17
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4112,4080,3800,1950,95,95,93.6421882700838,48.0532281912272,4058,Rogaland,2022-08-17
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3499,3050,1440,95,95,92.7615571776156,43.7956204379562,3288,Rogaland,2022-08-17
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5367,832,,,82.6964560862866,12.8197226502311,,,6490,Møre og Romsdal,2022-08-17
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3030,3170,,,93.4608266502159,95,,,3242,Møre og Romsdal,2022-08-17
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9978,9737,5812,18,91.819269347566,89.6015459648477,53.4830219931904,0.165639090825435,10867,Møre og Romsdal,2022-08-17
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20874,20302,12956,106,90.2620427224769,87.7886361670847,56.0235233071002,0.458358557467785,23126,Møre og Romsdal,2022-08-17
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7238,7128,5463,59,92.0396744659207,90.6408952187182,69.4684638860631,0.750254323499491,7864,Møre og Romsdal,2022-08-17
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16120,15938,13913,214,94.3517705589699,93.2865086333041,81.4340064383963,1.25256072578285,17085,Møre og Romsdal,2022-08-17
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15348,15244,14420,311,95,95,90.2886481748169,1.94727944399224,15971,Møre og Romsdal,2022-08-17
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14585,14513,14269,636,95,95,95,4.25361155698234,14952,Møre og Romsdal,2022-08-17
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5627,5600,5302,1547,95,95,93.0828651685393,27.1594101123596,5696,Møre og Romsdal,2022-08-17
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3581,3330,1238,95,95,92.4743126909192,34.3793390724799,3601,Møre og Romsdal,2022-08-17
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4820,4733,4107,1421,95,95,91.2463896911797,31.5707620528771,4501,Møre og Romsdal,2022-08-17
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5621,808,,,82.7956989247312,11.9016055383709,,,6789,Møre og Romsdal,2022-08-17
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3065,3083,,,90.600059119125,91.1321312444576,,,3383,Møre og Romsdal,2022-08-17
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10729,10299,4795,12,90.0310480825711,86.4227574053873,40.2366367374339,0.100696484014433,11917,Møre og Romsdal,2022-08-17
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21904,21132,12026,49,85.9485972140475,82.91936433196,47.1885422797724,0.192269962723171,25485,Møre og Romsdal,2022-08-17
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7085,6931,4877,42,84.73866762349,82.8967826814974,58.3303432603756,0.502332256907069,8361,Møre og Romsdal,2022-08-17
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16642,16371,13574,148,90.039495752854,88.573283557864,73.4404587999784,0.800735811286047,18483,Møre og Romsdal,2022-08-17
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16087,15990,15107,253,94.3353075705155,93.7664926992318,88.5885181492993,1.48360992200786,17053,Møre og Romsdal,2022-08-17
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14821,14760,14533,585,95,95,95,3.84893743009409,15199,Møre og Romsdal,2022-08-17
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5491,5464,5212,1422,95,95,95,25.9678597516435,5476,Møre og Romsdal,2022-08-17
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2842,1075,95,95,94.199535962877,35.6314219423268,3017,Møre og Romsdal,2022-08-17
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2792,2758,2392,895,95,95,94.1361668634396,35.2223534041716,2541,Møre og Romsdal,2022-08-17
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4430,550,,,82.2961174066506,10.2173509195616,,,5383,Nordland,2022-08-17
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2499,2520,,,93.7359339834959,94.5236309077269,,,2666,Nordland,2022-08-17
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8559,8312,4120,12,91.1890049009163,88.5574259535478,43.8951630087364,0.127849989345834,9386,Nordland,2022-08-17
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19090,18424,10781,93,89.5403377110694,86.4165103189494,50.5675422138837,0.436210131332083,21320,Nordland,2022-08-17
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6057,5933,4190,58,91.8701653268618,89.9893826785985,63.5522523888973,0.879720916123161,6593,Nordland,2022-08-17
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14786,14611,12024,198,93.7187044431768,92.6094948342524,76.2122076440388,1.25499144324016,15777,Nordland,2022-08-17
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15013,14877,13505,302,95,94.7157318393073,85.9807729038009,1.92270961991469,15707,Nordland,2022-08-17
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13541,13460,13097,608,95,95,94.0201005025126,4.36468054558507,13930,Nordland,2022-08-17
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5512,5476,5085,967,95,95,91.2434954243675,17.3515162390095,5573,Nordland,2022-08-17
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3619,3586,3249,796,95,95,90.049889135255,22.0620842572062,3608,Nordland,2022-08-17
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4224,4144,3438,891,95,95,85.2678571428571,22.0982142857143,4032,Nordland,2022-08-17
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4698,548,,,81.3929313929314,9.49410949410949,,,5772,Nordland,2022-08-17
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2681,2594,,,92.4164081351258,89.4174422612892,,,2901,Nordland,2022-08-17
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9206,8737,3128,10,88.5618085618086,84.0500240500241,30.0913900913901,0.0962000962000962,10395,Nordland,2022-08-17
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19815,19057,9584,58,85.266147424588,82.0043891733724,41.2410172554757,0.249580446662937,23239,Nordland,2022-08-17
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5986,5830,3701,39,85.5020711326954,83.2738180259963,52.8638765890587,0.557063276674761,7001,Nordland,2022-08-17
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14611,14390,11257,125,90.6783342642587,89.3067709303047,69.8628436666046,0.775771116489791,16113,Nordland,2022-08-17
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15395,15260,13735,270,94.767620806402,93.9365958756541,84.5490920283164,1.66204986149585,16245,Nordland,2022-08-17
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14115,14039,13607,528,95,95,93.9839756872496,3.64691255698301,14478,Nordland,2022-08-17
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5401,5363,4997,978,95,95,92.5884750787475,18.1211784324625,5397,Nordland,2022-08-17
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3192,3157,2888,746,95,95,92.1212121212121,23.7958532695375,3135,Nordland,2022-08-17
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2527,2475,2074,561,95,95,89.4351013367831,24.1914618369987,2319,Nordland,2022-08-17
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23471,2662,,,73.8615980111401,8.37712811152721,,,31777,Viken,2022-08-17
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13860,12848,,,89.9941562236218,83.4231543406273,,,15401,Viken,2022-08-17
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43668,41866,23718,40,92.6189870195979,88.7969797234241,50.3054212267753,0.0848392296597947,47148,Viken,2022-08-17
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103508,98771,58316,267,89.0429695900899,84.967955610994,50.1664587724203,0.229687298378425,116245,Viken,2022-08-17
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,38999,37821,26393,199,91.758034916004,88.9864006399699,62.0982541998024,0.468213260552445,42502,Viken,2022-08-17
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86109,84596,69790,778,94.2534397267921,92.597335785199,76.3909412318436,0.851585503343951,91359,Viken,2022-08-17
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74916,74228,67979,1095,95,94.5856747836946,86.6228321673866,1.3953132765014,78477,Viken,2022-08-17
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61877,61508,59582,3492,95,95,93.5367902164869,5.48203268497151,63699,Viken,2022-08-17
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26305,26152,24833,9551,95,95,93.1121109861267,35.811773528309,26670,Viken,2022-08-17
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16068,15923,14823,7149,95,95,92.2976338729763,44.5143212951432,16060,Viken,2022-08-17
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17843,17491,15074,7369,95,95,90.5943866818919,44.2875172786826,16639,Viken,2022-08-17
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24513,2577,,,72.8036828036828,7.65369765369765,,,33670,Viken,2022-08-17
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14257,12611,,,87.1508038388655,77.089064123724,,,16359,Viken,2022-08-17
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46695,43836,20118,37,89.6188392445878,84.1317365269461,38.6112390603409,0.0710118225088285,52104,Viken,2022-08-17
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101586,96305,53175,222,84.1968289226128,79.8198138463196,44.072671214143,0.183998740188806,120653,Viken,2022-08-17
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37272,36039,23842,133,85.4509606125911,82.6241459947728,54.6609198037508,0.304919987161264,43618,Viken,2022-08-17
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86266,84583,67505,526,90.7156001892844,88.9457910510542,70.9869078290131,0.553131079446869,95095,Viken,2022-08-17
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76634,75873,68776,953,94.1068117348004,93.1723011555512,84.4571611017646,1.17028722999275,81433,Viken,2022-08-17
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59358,59043,57276,2973,95,95,93.7490793027253,4.86619199607169,61095,Viken,2022-08-17
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23530,23407,22271,8481,95,95,94.3126958583891,35.9151350893538,23614,Viken,2022-08-17
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12749,12640,11801,6019,95,95,94.0918513793653,47.9907510763834,12542,Viken,2022-08-17
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10518,10347,8952,4717,95,95,93.0464608668538,49.0281675501507,9621,Viken,2022-08-17
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6618,730,,,81.9363625108332,9.03800916181751,,,8077,Innlandet,2022-08-17
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3712,3738,,,90.8912830558276,91.5279138099902,,,4084,Innlandet,2022-08-17
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13352,12917,7267,16,91.3769504516836,88.3999452504791,49.7330960854093,0.109499041883384,14612,Innlandet,2022-08-17
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27384,26438,16086,104,89.7247706422018,86.6251638269987,52.7064220183486,0.340760157273919,30520,Innlandet,2022-08-17
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9577,9381,6800,60,92.9444875776398,91.0423136645963,65.9937888198758,0.582298136645963,10304,Innlandet,2022-08-17
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24259,23909,19854,268,94.140246032054,92.782024913656,77.0460630990725,1.04000931351624,25769,Innlandet,2022-08-17
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24219,24032,22083,417,95,94.5099889885166,86.8452100047192,1.63992449268523,25428,Innlandet,2022-08-17
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22802,22682,22116,845,95,95,94.1787676191287,3.59834774091896,23483,Innlandet,2022-08-17
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9507,9448,8941,1982,95,95,92.8935064935065,20.5922077922078,9625,Innlandet,2022-08-17
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6106,6038,5574,1661,95,95,91.9650222735522,27.4047186932849,6061,Innlandet,2022-08-17
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6978,6845,5755,1785,95,95,88.9489953632148,27.5888717156105,6470,Innlandet,2022-08-17
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7099,733,,,81.122157467718,8.376185578791,,,8751,Innlandet,2022-08-17
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3850,3699,,,89.8692810457516,86.3445378151261,,,4284,Innlandet,2022-08-17
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14265,13596,5858,7,89.7847432024169,85.5740181268882,36.8705941591138,0.0440584088620342,15888,Innlandet,2022-08-17
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28372,27289,15015,56,86.2633019154758,82.9705077531165,45.6521739130435,0.170264518090605,32890,Innlandet,2022-08-17
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9182,8972,5977,35,87.8912606489901,85.8811141954628,57.2125969177754,0.335024408921221,10447,Innlandet,2022-08-17
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,23992,23653,18853,186,92.0326824964517,90.7322873911543,72.3196133338448,0.713491119720741,26069,Innlandet,2022-08-17
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24452,24275,21887,342,94.6944465959259,94.0089845867865,84.7610564634808,1.32445201765936,25822,Innlandet,2022-08-17
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22329,22220,21718,744,95,95,94.6524297232513,3.24253650032687,22945,Innlandet,2022-08-17
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8674,8613,8148,1808,95,95,93.7521574042113,20.8031296743758,8691,Innlandet,2022-08-17
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4898,4863,4474,1388,95,95,93.0532445923461,28.8685524126456,4808,Innlandet,2022-08-17
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4212,4125,3508,1114,95,95,91.544885177453,29.070981210856,3832,Innlandet,2022-08-17
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7428,698,,,76.2237044638276,7.16264751154438,,,9745,Vestfold og Telemark,2022-08-17
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4490,4163,,,90.7253990705193,84.1180036370984,,,4949,Vestfold og Telemark,2022-08-17
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14458,13864,7413,11,91.7793436170888,88.0086332762014,47.0577032946106,0.0698279692756935,15753,Vestfold og Telemark,2022-08-17
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32735,31499,18382,88,88.6118780791511,85.2660927941097,49.7590818039088,0.238211250067674,36942,Vestfold og Telemark,2022-08-17
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11818,11553,8170,67,92.2272514437334,90.159200874044,63.758389261745,0.522865615732792,12814,Vestfold og Telemark,2022-08-17
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27893,27500,22605,260,93.434495695575,92.1180450875959,75.7210330620038,0.870934244464543,29853,Vestfold og Telemark,2022-08-17
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27051,26787,24616,448,95,94.4368059227922,86.7830072272166,1.57941124625419,28365,Vestfold og Telemark,2022-08-17
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24417,24289,23465,1103,95,95,93.2112497020736,4.38150472709939,25174,Vestfold og Telemark,2022-08-17
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9763,9705,9181,3407,95,95,92.6344465745132,34.3759459186762,9911,Vestfold og Telemark,2022-08-17
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6226,6177,5738,2517,95,95,92.058398844858,40.3818386009947,6233,Vestfold og Telemark,2022-08-17
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7174,7051,6097,2649,95,95,91.0135841170324,39.5432154052844,6699,Vestfold og Telemark,2022-08-17
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8107,776,,,76.3155417490351,7.30490445260284,,,10623,Vestfold og Telemark,2022-08-17
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4618,4145,,,88.2813993500287,79.2391512139171,,,5231,Vestfold og Telemark,2022-08-17
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15638,14826,6385,20,88.5052917539193,83.9096723074311,36.1367366574226,0.113192597204143,17669,Vestfold og Telemark,2022-08-17
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32944,31488,16591,61,84.6628289473684,80.921052631579,42.6372327302632,0.156763980263158,38912,Vestfold og Telemark,2022-08-17
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11387,11073,7251,37,87.0965274590791,84.6948141349243,55.4612207434603,0.283004436285758,13074,Vestfold og Telemark,2022-08-17
