granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7373,7328,7012,5043,95,95,94.7695634545209,68.1578591701581,7399,Rogaland,2022-09-15
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4113,4081,3829,2966,95,95,94.3568260226713,73.0901922129128,4058,Rogaland,2022-09-15
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3501,3072,2099,95,95,93.4306569343066,63.838199513382,3288,Rogaland,2022-09-15
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5368,837,,,82.7118644067797,12.8967642526965,,,6490,Møre og Romsdal,2022-09-15
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3030,3172,,,93.4608266502159,95,,,3242,Møre og Romsdal,2022-09-15
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9909,9676,5784,19,91.1843194994019,89.0402134903837,53.2253611852397,0.174841262537959,10867,Møre og Romsdal,2022-09-15
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20870,20303,13010,127,90.2447461731385,87.7929603044193,56.2570267231687,0.549165441494422,23126,Møre og Romsdal,2022-09-15
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7234,7124,5479,73,91.9888097660224,90.5900305188199,69.6719226856562,0.928280773143438,7864,Møre og Romsdal,2022-09-15
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16115,15935,13927,268,94.3225051214516,93.2689493707931,81.5159496634475,1.56862745098039,17085,Møre og Romsdal,2022-09-15
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15347,15243,14437,444,95,95,90.3950911026235,2.78003882036191,15971,Møre og Romsdal,2022-09-15
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14581,14508,14293,5392,95,95,95,36.0620652755484,14952,Møre og Romsdal,2022-09-15
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5627,5600,5316,3178,95,95,93.3286516853933,55.7935393258427,5696,Møre og Romsdal,2022-09-15
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3582,3355,2112,95,95,93.1685642876979,58.6503748958623,3601,Møre og Romsdal,2022-09-15
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4136,2358,95,95,91.890690957565,52.388358142635,4501,Møre og Romsdal,2022-09-15
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5626,812,,,82.8693474738548,11.9605243776698,,,6789,Møre og Romsdal,2022-09-15
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3067,3083,,,90.659178244162,91.1321312444576,,,3383,Møre og Romsdal,2022-09-15
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10703,10274,4809,14,89.8128723672065,86.2129730636905,40.3541159687841,0.117479231350172,11917,Møre og Romsdal,2022-09-15
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21895,21121,12054,55,85.9132823229351,82.876201687267,47.2984108298999,0.215813223464783,25485,Møre og Romsdal,2022-09-15
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7084,6929,4886,50,84.7267073316589,82.8728620978352,58.4379858868556,0.598014591556034,8361,Møre og Romsdal,2022-09-15
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16645,16374,13591,181,90.0557268841638,88.5895146891738,73.5324352107342,0.979278255694422,18483,Møre og Romsdal,2022-09-15
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16088,15991,15124,364,94.3411716413534,93.7723567700698,88.6882073535448,2.13452178502316,17053,Møre og Romsdal,2022-09-15
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14820,14758,14566,5082,95,95,95,33.4364102901507,15199,Møre og Romsdal,2022-09-15
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5491,5465,5227,3108,95,95,95,56.7567567567568,5476,Møre og Romsdal,2022-09-15
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3075,3044,2856,1862,95,95,94.6635730858469,61.7169373549884,3017,Møre og Romsdal,2022-09-15
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2792,2761,2405,1493,95,95,94.6477764659583,58.7563951200315,2541,Møre og Romsdal,2022-09-15
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4420,553,,,82.1103473899313,10.2730819245774,,,5383,Nordland,2022-09-15
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2496,2523,,,93.6234058514629,94.6361590397599,,,2666,Nordland,2022-09-15
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8461,8219,4089,18,90.1448966545919,87.5665885361176,43.564883869593,0.191774984018751,9386,Nordland,2022-09-15
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19082,18414,10808,111,89.5028142589118,86.3696060037523,50.6941838649156,0.520637898686679,21320,Nordland,2022-09-15
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6040,5922,4192,75,91.6123160928257,89.8225390565752,63.5825875929016,1.13757015015926,6593,Nordland,2022-09-15
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14781,14602,12030,251,93.6870127400647,92.5524497686506,76.2502376877733,1.59092349622869,15777,Nordland,2022-09-15
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15014,14879,13529,441,95,94.7284650155981,86.1335710192908,2.80766537212708,15707,Nordland,2022-09-15
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13536,13455,13145,3808,95,95,94.3646805455851,27.3366834170854,13930,Nordland,2022-09-15
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5513,5477,5118,2441,95,95,91.8356361026377,43.8004665350798,5573,Nordland,2022-09-15
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3620,3586,3271,1674,95,95,90.659645232816,46.3968957871397,3608,Nordland,2022-09-15
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4228,4150,3480,1632,95,95,86.3095238095238,40.4761904761905,4032,Nordland,2022-09-15
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4699,554,,,81.4102564102564,9.5980595980596,,,5772,Nordland,2022-09-15
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2683,2596,,,92.485349879352,89.4863840055153,,,2901,Nordland,2022-09-15
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9134,8671,3118,12,87.8691678691679,83.4151034151034,29.99518999519,0.115440115440115,10395,Nordland,2022-09-15
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19771,19017,9594,74,85.0768105340161,81.8322647273979,41.2840483669693,0.318430225052713,23239,Nordland,2022-09-15
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5979,5823,3708,48,85.4020854163691,83.1738323096701,52.963862305385,0.685616340522782,7001,Nordland,2022-09-15
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14606,14382,11273,165,90.6473034195991,89.2571215788494,69.9621423695153,1.02401787376652,16113,Nordland,2022-09-15
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15388,15253,13757,377,94.7245306248077,93.8935056940597,84.6845183133272,2.32071406586642,16245,Nordland,2022-09-15
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14040,13661,3533,95,95,94.3569553805774,24.4025417875397,14478,Nordland,2022-09-15
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5406,5366,5033,2471,95,95,93.2555123216602,45.7846952010376,5397,Nordland,2022-09-15
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3194,3160,2918,1577,95,95,93.0781499202552,50.3030303030303,3135,Nordland,2022-09-15
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2529,2477,2095,1095,95,95,90.3406640793446,47.2186287192756,2319,Nordland,2022-09-15
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23492,2713,,,73.9276835447021,8.5376215501778,,,31777,Viken,2022-09-15
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13856,12842,,,89.9681838841634,83.3841958314395,,,15401,Viken,2022-09-15
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43058,41280,23397,69,91.325188767286,87.5540850089081,49.6245864087554,0.146347671163146,47148,Viken,2022-09-15
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103773,99036,58528,384,89.2709363843606,85.1959224052648,50.3488322078369,0.330336788679083,116245,Viken,2022-09-15
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39046,37877,26482,283,91.8686179473907,89.118159145452,62.3076561103007,0.665851018775587,42502,Viken,2022-09-15
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86137,84635,69915,1113,94.2840880482492,92.6400245186572,76.5277640954914,1.21827077792007,91359,Viken,2022-09-15
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74927,74245,68082,1730,95,94.6073371815946,86.7540808134868,2.2044675510022,78477,Viken,2022-09-15
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61893,61530,59951,23833,95,95,94.1160771754659,37.4150300632663,63699,Viken,2022-09-15
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26307,26150,24958,16772,95,95,93.5808023997,62.8871391076116,26670,Viken,2022-09-15
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16073,15927,14908,10189,95,95,92.826899128269,63.4433374844334,16060,Viken,2022-09-15
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17848,17499,15195,10125,95,95,91.321593845784,60.8510126810505,16639,Viken,2022-09-15
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24540,2607,,,72.8838728838729,7.74279774279774,,,33670,Viken,2022-09-15
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14282,12627,,,87.3036249159484,77.186869613057,,,16359,Viken,2022-09-15
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46234,43399,19927,63,88.7340703208967,83.2930293259635,38.2446645171196,0.120912022109627,52104,Viken,2022-09-15
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101854,96565,53388,305,84.4189535278858,80.0353078663606,44.2492105459458,0.252791061971107,120653,Viken,2022-09-15
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37328,36093,23946,189,85.5793479756064,82.7479480948233,54.899353477922,0.433307350176533,43618,Viken,2022-09-15
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86288,84613,67635,828,90.7387349492613,88.9773384510227,71.1236132288764,0.870708239129292,95095,Viken,2022-09-15
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76650,75891,68914,1646,94.126459789029,93.1944052165584,84.6266255694866,2.02129357877028,81433,Viken,2022-09-15
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59368,59065,57647,22112,95,95,94.3563303052623,36.1928144692692,61095,Viken,2022-09-15
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23535,23416,22400,15232,95,95,94.8589819598543,64.504107732701,23614,Viken,2022-09-15
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12757,12643,11866,8604,95,95,94.6101100302982,68.6014989634827,12542,Viken,2022-09-15
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10347,9005,6413,95,95,93.5973391539341,66.6562727367218,9621,Viken,2022-09-15
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6617,732,,,81.923981676365,9.06277083075399,,,8077,Innlandet,2022-09-15
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3717,3745,,,91.0137120470127,91.6993143976494,,,4084,Innlandet,2022-09-15
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13242,12809,7218,18,90.6241445387353,87.6608267177662,49.3977552696414,0.123186422118806,14612,Innlandet,2022-09-15
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27384,26437,16111,129,89.7247706422018,86.6218872870249,52.7883355176933,0.422673656618611,30520,Innlandet,2022-09-15
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9582,9389,6817,74,92.9930124223602,91.1199534161491,66.1587732919255,0.718167701863354,10304,Innlandet,2022-09-15
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24262,23908,19881,329,94.1518879273546,92.7781442818891,77.1508401567775,1.27672785129419,25769,Innlandet,2022-09-15
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24236,24047,22118,630,95,94.5689790781815,86.9828535472707,2.47758376592732,25428,Innlandet,2022-09-15
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22806,22684,22217,7249,95,95,94.6088659881617,30.869139377422,23483,Innlandet,2022-09-15
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9509,9452,8994,5301,95,95,93.4441558441558,55.0753246753247,9625,Innlandet,2022-09-15
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6105,6038,5602,3530,95,95,92.426992245504,58.2412143210691,6061,Innlandet,2022-09-15
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6980,6850,5817,3569,95,95,89.9072642967543,55.1622874806801,6470,Innlandet,2022-09-15
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7097,741,,,81.0993029368072,8.46760370243401,,,8751,Innlandet,2022-09-15
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3845,3694,,,89.7525676937442,86.2278244631186,,,4284,Innlandet,2022-09-15
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14207,13539,5857,10,89.4196878147029,85.2152567975831,36.8643001007049,0.0629405840886203,15888,Innlandet,2022-09-15
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28360,27279,15021,74,86.2268166615993,82.940103374886,45.6704165399818,0.224992398905442,32890,Innlandet,2022-09-15
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9186,8979,5989,42,87.9295491528669,85.9481190772471,57.3274624294056,0.402029290705466,10447,Innlandet,2022-09-15
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24017,23676,18889,224,92.1285818405002,90.8205147876789,72.4577083892746,0.859258122674441,26069,Innlandet,2022-09-15
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24477,24297,21930,522,94.7912632638835,94.0941832545891,84.9275811323678,2.02153202695376,25822,Innlandet,2022-09-15
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22340,22230,21830,6539,95,95,95,28.4985835694051,22945,Innlandet,2022-09-15
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8684,8619,8206,4934,95,95,94.4195144402255,56.7713726843862,8691,Innlandet,2022-09-15
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4898,4864,4502,3013,95,95,93.6356073211314,62.6663893510815,4808,Innlandet,2022-09-15
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4129,3545,2262,95,95,92.5104384133612,59.0292275574113,3832,Innlandet,2022-09-15
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7444,704,,,76.3878912262699,7.22421754746024,,,9745,Vestfold og Telemark,2022-09-15
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4492,4166,,,90.7658112750051,84.1786219438271,,,4949,Vestfold og Telemark,2022-09-15
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14200,13618,7277,11,90.1415603377135,86.4470259633086,46.1943756744747,0.0698279692756935,15753,Vestfold og Telemark,2022-09-15
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32790,31552,18444,103,88.7607601104434,85.409560933355,49.9269124573656,0.278815440420118,36942,Vestfold og Telemark,2022-09-15
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11835,11569,8200,80,92.3599188387701,90.2840643046668,63.9925081941626,0.624317153113782,12814,Vestfold og Telemark,2022-09-15
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27915,27523,22642,320,93.5081901316451,92.19508927076,75.8449737044853,1.07191907011021,29853,Vestfold og Telemark,2022-09-15
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27066,26804,24663,640,95,94.4967389388331,86.9487043892121,2.25630178036312,28365,Vestfold og Telemark,2022-09-15
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24432,24303,23566,7465,95,95,93.6124572972114,29.6536108683562,25174,Vestfold og Telemark,2022-09-15
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9765,9706,9232,5917,95,95,93.149026334376,59.7013419432953,9911,Vestfold og Telemark,2022-09-15
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6227,6181,5774,3767,95,95,92.6359698379593,60.4363869725654,6233,Vestfold og Telemark,2022-09-15
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7177,7054,6141,3900,95,95,91.6703985669503,58.217644424541,6699,Vestfold og Telemark,2022-09-15
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8112,779,,,76.3626094323637,7.33314506260002,,,10623,Vestfold og Telemark,2022-09-15
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4619,4156,,,88.3005161536991,79.4494360542917,,,5231,Vestfold og Telemark,2022-09-15
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15450,14649,6321,22,87.4412813402004,82.9079178221744,35.7745203463694,0.124511856924557,17669,Vestfold og Telemark,2022-09-15
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32987,31534,16633,75,84.7733347039474,81.0392680921053,42.7451685855263,0.192742598684211,38912,Vestfold og Telemark,2022-09-15
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11388,11075,7262,51,87.1041762276274,84.7101116720208,55.5453571974912,0.39008719596145,13074,Vestfold og Telemark,2022-09-15
