granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22838,22646,21064,13154,95,94.7174704086327,88.1007152118449,55.0169392279058,23909,Oslo,2022-10-27
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8746,8687,8201,6948,95,95,92.4890041727754,78.357956467802,8867,Oslo,2022-10-27
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4431,4395,4110,3526,95,95,92.8184281842818,79.6296296296296,4428,Oslo,2022-10-27
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3883,3830,3291,2670,95,95,90.7111356119074,73.5942668136715,3628,Oslo,2022-10-27
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9443,897,,,73.6181492164965,6.9930615108755,,,12827,Rogaland,2022-10-27
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5363,5190,,,90.3622577927548,87.4473462510531,,,5935,Rogaland,2022-10-27
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18209,17489,9769,41,90.5019880715706,86.9234592445328,48.5536779324056,0.203777335984095,20120,Rogaland,2022-10-27
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42812,41263,24252,260,87.7295081967213,84.5553278688525,49.6967213114754,0.532786885245902,48800,Rogaland,2022-10-27
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14749,14367,10540,226,90.7407407407407,88.390550018457,64.8455764734835,1.39042697182232,16254,Rogaland,2022-10-27
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29554,29150,24736,636,93.0805328966017,91.8081320273377,77.9062076784983,2.0030865169601,31751,Rogaland,2022-10-27
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25910,25712,24215,1344,95,94.4426078971533,88.9439853076217,4.9366391184573,27225,Rogaland,2022-10-27
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20817,20680,20094,13439,95,95,93.8358083496778,62.7580087793033,21414,Rogaland,2022-10-27
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7928,7880,7518,5999,95,95,93.6822429906542,74.7538940809969,8025,Rogaland,2022-10-27
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5019,4664,3711,95,95,91.9195900670083,73.13756405203,5074,Rogaland,2022-10-27
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6101,5997,5239,3533,95,95,91.3513513513514,61.6041848299913,5735,Rogaland,2022-10-27
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9494,782,,,70.9301456854688,5.84236085169966,,,13385,Rogaland,2022-10-27
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5521,5141,,,88.3925712455972,82.3086775536343,,,6246,Rogaland,2022-10-27
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18868,17791,7428,34,87.3761229971288,82.3886264703158,34.3984440122256,0.157451143836251,21594,Rogaland,2022-10-27
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43358,41413,22119,165,84.0743828896085,80.3028834034632,42.890384130616,0.319947257179423,51571,Rogaland,2022-10-27
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14993,14553,9828,114,84.9028823829209,82.4112350642732,55.6543405628858,0.645563168922363,17659,Rogaland,2022-10-27
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30636,30126,24711,480,89.8363732332414,88.3408597736203,72.462025687643,1.40754207964342,34102,Rogaland,2022-10-27
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26731,26470,24757,1197,93.5730038155914,92.6593622011412,86.662932754577,4.19014947316834,28567,Rogaland,2022-10-27
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20989,20857,20353,13428,95,95,94.5683486664808,62.3919710064121,21522,Rogaland,2022-10-27
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7374,7331,7032,5768,95,95,95,77.9564806054872,7399,Rogaland,2022-10-27
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4115,4084,3843,3301,95,95,94.7018235584031,81.3454903893544,4058,Rogaland,2022-10-27
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3554,3500,3078,2366,95,95,93.6131386861314,71.9586374695864,3288,Rogaland,2022-10-27
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5370,843,,,82.7426810477658,12.9892141756549,,,6490,Møre og Romsdal,2022-10-27
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3030,3172,,,93.4608266502159,95,,,3242,Møre og Romsdal,2022-10-27
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9873,9644,5779,29,90.853041317751,88.745743995583,53.1793503266771,0.266862979663201,10867,Møre og Romsdal,2022-10-27
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20882,20309,13043,233,90.2966358211537,87.8189051284269,56.3997232552106,1.00752399896221,23126,Møre og Romsdal,2022-10-27
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7229,7120,5492,132,91.9252288911495,90.5391658189217,69.8372329603255,1.67853509664293,7864,Møre og Romsdal,2022-10-27
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16106,15924,13927,522,94.2698273339187,93.2045654082529,81.5159496634475,3.05531167690957,17085,Møre og Romsdal,2022-10-27
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15338,15234,14457,1065,95,95,90.5203180765137,6.66833635965187,15971,Møre og Romsdal,2022-10-27
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14579,14506,14341,8691,95,95,95,58.1260032102729,14952,Møre og Romsdal,2022-10-27
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5628,5601,5328,4049,95,95,93.5393258426966,71.0849719101124,5696,Møre og Romsdal,2022-10-27
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3623,3584,3366,2566,95,95,93.4740349902805,71.257983893363,3601,Møre og Romsdal,2022-10-27
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4156,2863,95,95,92.3350366585203,63.6080870917574,4501,Møre og Romsdal,2022-10-27
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5622,820,,,82.8104286345559,12.0783620562675,,,6789,Møre og Romsdal,2022-10-27
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3072,3088,,,90.8069760567544,91.27992905705,,,3383,Møre og Romsdal,2022-10-27
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10701,10268,4819,31,89.7960896198708,86.1626248216833,40.4380297054628,0.260132583703952,11917,Møre og Romsdal,2022-10-27
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21884,21108,12075,131,85.8701196782421,82.8251912889935,47.3808122424956,0.514027859525211,25485,Møre og Romsdal,2022-10-27
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7082,6924,4896,92,84.7027867479967,82.8130606386796,58.5575888051669,1.1003468484631,8361,Møre og Romsdal,2022-10-27
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16647,16379,13610,434,90.0665476383704,88.6165665746903,73.6352323756966,2.3481036628253,18483,Møre og Romsdal,2022-10-27
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16088,15990,15144,953,94.3411716413534,93.7664926992318,88.8054887703043,5.58845950859086,17053,Møre og Romsdal,2022-10-27
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14821,14760,14617,8455,95,95,95,55.6286597802487,15199,Møre og Romsdal,2022-10-27
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,5466,5248,4056,95,95,95,74.0686632578525,5476,Møre og Romsdal,2022-10-27
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3075,3044,2866,2290,95,95,94.9950281736825,75.903215114352,3017,Møre og Romsdal,2022-10-27
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2794,2763,2415,1771,95,95,95,69.6969696969697,2541,Møre og Romsdal,2022-10-27
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4409,555,,,81.90600037154,10.3102359279212,,,5383,Nordland,2022-10-27
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2491,2518,,,93.4358589647412,94.4486121530383,,,2666,Nordland,2022-10-27
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8383,8140,4062,34,89.313871723844,86.7249094395909,43.2772213935649,0.362241636479864,9386,Nordland,2022-10-27
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19051,18384,10832,214,89.3574108818011,86.2288930581614,50.8067542213884,1.00375234521576,21320,Nordland,2022-10-27
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6028,5910,4194,161,91.4303048688002,89.6405278325497,63.6129227969058,2.44198392234188,6593,Nordland,2022-10-27
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14777,14600,12047,541,93.661659377575,92.5397730874057,76.3579894783546,3.42904227673195,15777,Nordland,2022-10-27
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15003,14868,13546,1119,95,94.6584325459986,86.2418030177628,7.12421213471701,15707,Nordland,2022-10-27
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13531,13450,13179,6562,95,95,94.6087580760948,47.1069633883704,13930,Nordland,2022-10-27
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5516,5478,5143,3324,95,95,92.2842275255697,59.6447155930379,5573,Nordland,2022-10-27
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3588,3294,2160,95,95,91.2971175166297,59.8669623059867,3608,Nordland,2022-10-27
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4230,4155,3512,2078,95,95,87.1031746031746,51.5376984126984,4032,Nordland,2022-10-27
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4697,558,,,81.3756063756064,9.66735966735967,,,5772,Nordland,2022-10-27
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2679,2593,,,92.3474663908997,89.3829713891762,,,2901,Nordland,2022-10-27
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9079,8621,3118,25,87.3400673400673,82.934102934103,29.99518999519,0.240500240500241,10395,Nordland,2022-10-27
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19709,18961,9602,166,84.8100176427557,81.5912905030337,41.3184732561642,0.714316450793924,23239,Nordland,2022-10-27
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5982,5824,3718,100,85.4449364376518,83.1881159834309,53.1066990429939,1.42836737608913,7001,Nordland,2022-10-27
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14601,14382,11289,440,90.6162725749395,89.2571215788494,70.061441072426,2.73071433004406,16113,Nordland,2022-10-27
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15378,15241,13778,1115,94.66297322253,93.8196368113266,84.8137888581102,6.86365035395506,16245,Nordland,2022-10-27
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14039,13728,6445,95,95,94.8197264815582,44.5158171018096,14478,Nordland,2022-10-27
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5407,5367,5055,3378,95,95,93.6631461923291,62.5903279599778,5397,Nordland,2022-10-27
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3194,3160,2929,2062,95,95,93.4290271132376,65.7735247208931,3135,Nordland,2022-10-27
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2530,2477,2115,1398,95,95,91.2031047865459,60.2846054333765,2319,Nordland,2022-10-27
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23517,2744,,,74.0063567989426,8.63517638543601,,,31777,Viken,2022-10-27
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13868,12863,,,90.0461009025388,83.5205506135965,,,15401,Viken,2022-10-27
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,42880,41115,23371,163,90.9476541952999,87.2041231865615,49.5694409094766,0.345719860863663,47148,Viken,2022-10-27
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,104068,99311,58854,1022,89.5247107402469,85.432491720074,50.6292743773926,0.879177599036518,116245,Viken,2022-10-27
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39085,37923,26595,672,91.9603783351372,89.2263893463837,62.5735259517199,1.58110206578514,42502,Viken,2022-10-27
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86153,84649,70095,2866,94.3016013747961,92.6553486793857,76.7247890191443,3.13707461771692,91359,Viken,2022-10-27
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74945,74266,68257,5417,95,94.6340966142946,86.977076085987,6.9026593779069,78477,Viken,2022-10-27
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61916,61553,60309,37282,95,95,94.6780954175105,58.5283913405234,63699,Viken,2022-10-27
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26327,26167,25066,20109,95,95,93.9857517810274,75.3993250843645,26670,Viken,2022-10-27
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16078,15931,14950,11625,95,95,93.0884184308842,72.3848069738481,16060,Viken,2022-10-27
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17852,17506,15252,11586,95,95,91.6641625097662,69.6315884368051,16639,Viken,2022-10-27
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24565,2641,,,72.958122958123,7.84377784377784,,,33670,Viken,2022-10-27
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14292,12659,,,87.3647533467816,77.3824805917232,,,16359,Viken,2022-10-27
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46042,43213,19870,144,88.3655765392292,82.9360509749731,38.1352679256871,0.276370336250576,52104,Viken,2022-10-27
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,102127,96844,53615,686,84.6452222489288,80.2665495263276,44.4373534019046,0.56857268364649,120653,Viken,2022-10-27
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37383,36151,24039,489,85.7054427071393,82.8809207208034,55.1125682057866,1.12109679490119,43618,Viken,2022-10-27
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86328,84658,67841,2403,90.7807981492192,89.0246595509754,71.3402387086598,2.52694673747305,95095,Viken,2022-10-27
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76677,75920,69146,5568,94.1596158805398,93.2300173148478,84.9115223558017,6.83752287156313,81433,Viken,2022-10-27
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59367,59070,58009,35293,95,95,94.9488501514035,57.7674114084622,61095,Viken,2022-10-27
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23541,23425,22497,18478,95,95,95,78.2501905649191,23614,Viken,2022-10-27
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12762,12649,11904,9849,95,95,94.9130920108436,78.5281454313507,12542,Viken,2022-10-27
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10347,9028,7325,95,95,93.8363995426671,76.1355368464817,9621,Viken,2022-10-27
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6613,740,,,81.874458338492,9.16181750649994,,,8077,Innlandet,2022-10-27
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3725,3752,,,91.2095984329089,91.8707149853085,,,4084,Innlandet,2022-10-27
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13158,12725,7188,42,90.0492745688475,87.0859567478785,49.19244456611,0.287434984943882,14612,Innlandet,2022-10-27
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27382,26425,16157,248,89.7182175622543,86.5825688073395,52.9390563564876,0.812581913499345,30520,Innlandet,2022-10-27
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9591,9395,6838,152,93.0803571428571,91.1781832298137,66.3625776397516,1.47515527950311,10304,Innlandet,2022-10-27
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24267,23910,19913,658,94.1712910861888,92.7859055454228,77.2750203733168,2.55345570258838,25769,Innlandet,2022-10-27
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24234,24042,22161,1420,95,94.5493157149599,87.1519584709769,5.5843951549473,25428,Innlandet,2022-10-27
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22818,22696,22337,13419,95,95,95,57.1434654856705,23483,Innlandet,2022-10-27
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9513,9458,9025,7043,95,95,93.7662337662338,73.174025974026,9625,Innlandet,2022-10-27
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6107,6042,5638,4394,95,95,93.0209536380135,72.4962877412968,6061,Innlandet,2022-10-27
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6980,6855,5875,4361,95,95,90.8037094281298,67.403400309119,6470,Innlandet,2022-10-27
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7095,744,,,81.0764484058965,8.50188549880014,,,8751,Innlandet,2022-10-27
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3848,3701,,,89.8225957049487,86.3912231559291,,,4284,Innlandet,2022-10-27
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14171,13506,5864,21,89.1931017119839,85.0075528700906,36.908358509567,0.132175226586103,15888,Innlandet,2022-10-27
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28354,27275,15066,144,86.208574034661,82.9279416235938,45.8072362420189,0.437823046518699,32890,Innlandet,2022-10-27
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9191,8982,6003,96,87.9774097827128,85.9768354551546,57.4614721929741,0.918924093041064,10447,Innlandet,2022-10-27
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24025,23683,18919,488,92.1592696305957,90.8473666040124,72.5727876021328,1.87195519582646,26069,Innlandet,2022-10-27
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24509,24329,21998,1303,94.9151885988692,94.2181085895748,85.1909224692123,5.0460847339478,25822,Innlandet,2022-10-27
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22367,22250,21958,12491,95,95,95,54.4388755720201,22945,Innlandet,2022-10-27
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8686,8620,8243,6649,95,95,94.8452422045795,76.5044298699804,8691,Innlandet,2022-10-27
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4899,4866,4532,3725,95,95,94.2595673876872,77.4750415973378,4808,Innlandet,2022-10-27
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4215,4131,3566,2756,95,95,93.0584551148226,71.9206680584551,3832,Innlandet,2022-10-27
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7456,714,,,76.5110312981016,7.32683427398666,,,9745,Vestfold og Telemark,2022-10-27
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4494,4175,,,90.8062234794908,84.3604768640129,,,4949,Vestfold og Telemark,2022-10-27
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14088,13522,7251,68,89.4305846505428,85.837618231448,46.0293277470958,0.431663810067924,15753,Vestfold og Telemark,2022-10-27
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32855,31610,18538,385,88.9367116019707,85.5665638027178,50.1813653835743,1.04217421904607,36942,Vestfold og Telemark,2022-10-27
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11830,11567,8225,265,92.3208990167005,90.2684563758389,64.1876073045107,2.0680505696894,12814,Vestfold og Telemark,2022-10-27
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27947,27556,22710,1015,93.6153820386561,92.3056309248652,76.0727565068837,3.39999330050581,29853,Vestfold og Telemark,2022-10-27
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27089,26826,24729,2036,95,94.574299312533,87.181385510312,7.17786003878019,28365,Vestfold og Telemark,2022-10-27
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24447,24316,23707,13892,95,95,94.1725589894335,55.1839199173751,25174,Vestfold og Telemark,2022-10-27
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9770,9711,9257,7426,95,95,93.4012713147008,74.9268489557058,9911,Vestfold og Telemark,2022-10-27
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6227,6182,5784,4378,95,95,92.7964062249318,70.2390502165891,6233,Vestfold og Telemark,2022-10-27
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7180,7057,6152,4457,95,95,91.8346021794298,66.5323182564562,6699,Vestfold og Telemark,2022-10-27
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8119,789,,,76.4285041890238,7.42728042925727,,,10623,Vestfold og Telemark,2022-10-27
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4625,4164,,,88.4152169757217,79.6023704836551,,,5231,Vestfold og Telemark,2022-10-27
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15385,14588,6306,72,87.0734053992869,82.5626804007018,35.6896258984662,0.407493349934914,17669,Vestfold og Telemark,2022-10-27
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,33025,31577,16688,308,84.8709909539474,81.1497738486842,42.8865131578947,0.791529605263158,38912,Vestfold og Telemark,2022-10-27
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11391,11076,7282,174,87.1271225332722,84.7177604405691,55.6983325684565,1.33088572739789,13074,Vestfold og Telemark,2022-10-27
