granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12976,12858,11825,95,95,95,12442,Rogaland,2022-02-17
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6094,5978,5032,95,95,88.0798179590408,5713,Rogaland,2022-02-17
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9313,437,,71.4570705133124,3.35302693163508,,13033,Rogaland,2022-02-17
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,4921,,88.4664948453608,79.2686855670103,,6208,Rogaland,2022-02-17
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19018,17744,6712,86.9712351945855,81.1451044953583,30.6946540449079,21867,Rogaland,2022-02-17
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43208,41022,19739,83.9495618721949,79.7023451009346,38.3512405525656,51469,Rogaland,2022-02-17
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14971,14474,9109,84.9322062744653,82.1126680660351,51.6764055142679,17627,Rogaland,2022-02-17
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30643,30087,23641,90.2831383872013,88.645001620459,69.6532217671842,33941,Rogaland,2022-02-17
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26766,26458,24104,95,94.0795789922839,85.7092059879814,28123,Rogaland,2022-02-17
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20989,20832,19814,95,95,93.4049875076604,21213,Rogaland,2022-02-17
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11469,11376,10541,95,95,95,10655,Rogaland,2022-02-17
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3497,2978,95,95,94.0916271721959,3165,Rogaland,2022-02-17
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5302,651,,82.5985355974451,10.1417666303162,,6419,Møre og Romsdal,2022-02-17
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3021,3061,,93.9950217797138,95,,3214,Møre og Romsdal,2022-02-17
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10144,9860,5463,93.2095929431223,90.6000183772857,50.1975558210052,10883,Møre og Romsdal,2022-02-17
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20733,20090,11874,89.455063209216,86.6807610993658,51.2318246537516,23177,Møre og Romsdal,2022-02-17
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7221,7090,5210,92.6125432858792,90.9324099012441,66.8205720148775,7797,Møre og Romsdal,2022-02-17
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16095,15897,13515,93.6191251744998,92.4674267100977,78.6121451838064,17192,Møre og Romsdal,2022-02-17
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15349,15227,14150,95,94.6952736318408,87.9975124378109,16080,Møre og Romsdal,2022-02-17
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14586,14504,14146,95,95,95,14739,Møre og Romsdal,2022-02-17
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9246,9165,8512,95,95,95,8797,Møre og Romsdal,2022-02-17
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4819,4723,4002,95,95,87.2085421660493,4589,Møre og Romsdal,2022-02-17
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5560,629,,83.6971247930152,9.46861357820262,,6643,Møre og Romsdal,2022-02-17
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3056,2999,,87.9930895479413,86.3518571839908,,3473,Møre og Romsdal,2022-02-17
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10889,10413,4358,90.1034340091022,86.1646669424907,36.0612329333885,12085,Møre og Romsdal,2022-02-17
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21830,20990,10778,85.3968626530532,82.110863357196,42.162500488988,25563,Møre og Romsdal,2022-02-17
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7081,6917,4555,84.3478260869565,82.3942823108994,54.2584871947588,8395,Møre og Romsdal,2022-02-17
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16627,16322,13026,89.0239331798469,87.3909086041656,69.743534828934,18677,Møre og Romsdal,2022-02-17
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16089,15972,14669,94.3359718557608,93.6499560246262,86.0099677513926,17055,Møre og Romsdal,2022-02-17
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14820,14743,14377,95,95,95,15115,Møre og Romsdal,2022-02-17
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8560,8491,7954,95,95,95,7874,Møre og Romsdal,2022-02-17
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2790,2749,2347,95,95,92.1114599686028,2548,Møre og Romsdal,2022-02-17
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4395,368,,81.9809736989368,6.86439097183361,,5361,Nordland,2022-02-17
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2499,2426,,94.1597588545592,91.4091936699322,,2654,Nordland,2022-02-17
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8715,8414,3838,89.7343492586491,86.6350906095552,39.5181219110379,9712,Nordland,2022-02-17
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19142,18409,9929,90.7806127288248,87.3043725694774,47.0881153371906,21086,Nordland,2022-02-17
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6074,5926,3965,92.4786845310597,90.2253349573691,60.3684531059683,6568,Nordland,2022-02-17
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14794,14599,11608,91.7172969621823,90.5083694978301,71.965282083075,16130,Nordland,2022-02-17
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15015,14860,13171,95,94.8127352772284,84.0362406686659,15673,Nordland,2022-02-17
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13538,13437,12907,95,95,93.1039457548871,13863,Nordland,2022-02-17
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9127,9044,8182,95,95,93.6262730289507,8739,Nordland,2022-02-17
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4216,4120,3310,95,95,81.6679003207501,4053,Nordland,2022-02-17
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4660,372,,80.8887345946884,6.45721228953307,,5761,Nordland,2022-02-17
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2682,2514,,91.0696095076401,85.365025466893,,2945,Nordland,2022-02-17
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9312,8776,2771,86.776628459603,81.7817537974094,25.8223837480198,10731,Nordland,2022-02-17
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19874,19022,8596,86.5027203482046,82.7943416757345,37.4145810663765,22975,Nordland,2022-02-17
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6002,5823,3437,87.5309902289631,84.9205191774829,50.1239609158524,6857,Nordland,2022-02-17
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14624,14377,10776,88.0168522419501,86.5302437556425,64.8570568763166,16615,Nordland,2022-02-17
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15393,15240,13280,94.901356350185,93.9580764488286,81.8742293464858,16220,Nordland,2022-02-17
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14115,14023,13398,95,95,92.9770992366412,14410,Nordland,2022-02-17
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8586,8502,7757,95,95,95,8043,Nordland,2022-02-17
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2523,2469,2012,95,95,91.0819375282933,2209,Nordland,2022-02-17
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,22859,1502,,73.3600770218229,4.82028241335045,,31160,Viken,2022-02-17
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13698,11999,,89.4125326370757,78.322454308094,,15320,Viken,2022-02-17
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43606,41395,21781,92.6880074820389,87.9883518258725,46.297240998172,47046,Viken,2022-02-17
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,101937,96725,52796,89.2196334482819,84.6578675582474,46.2093230871567,114254,Viken,2022-02-17
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38799,37473,24652,92.5327927498211,89.3703792034343,58.7932268065824,41930,Viken,2022-02-17
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,85962,84283,67095,93.8634229433732,92.0300932497652,73.2622130986438,91582,Viken,2022-02-17
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74791,74014,66380,95,95,86.4232892407041,76808,Viken,2022-02-17
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61774,61371,58659,95,95,91.5945785578214,64042,Viken,2022-02-17
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42282,41939,38962,95,95,95,39691,Viken,2022-02-17
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17824,17449,14621,95,95,88.3817929033428,16543,Viken,2022-02-17
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23852,1516,,72.463239761818,4.60566289950176,,32916,Viken,2022-02-17
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14048,11836,,87.0060696147653,73.3060820017342,,16146,Viken,2022-02-17
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46596,43238,18227,89.5715191941716,83.1164337479095,35.0377732069741,52021,Viken,2022-02-17
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,99928,94210,48395,84.9496735582155,80.0887513601741,41.1410160500544,117632,Viken,2022-02-17
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,36985,35648,22234,85.3368712505768,82.2519612367328,51.301338255653,43340,Viken,2022-02-17
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86044,84129,64674,90.4298476090384,88.4172359432475,67.9705727798213,95150,Viken,2022-02-17
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76529,75663,66870,95,95,84.1682610009063,79448,Viken,2022-02-17
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59266,58898,56393,95,95,92.3445994628938,61068,Viken,2022-02-17
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36232,35984,33567,95,95,95,33137,Viken,2022-02-17
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10506,10317,8736,95,95,93.6535162950257,9328,Viken,2022-02-17
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6541,550,,81.9776914400301,6.89309437272841,,7979,Innlandet,2022-02-17
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3709,3556,,87.5383526079773,83.9273070568799,,4237,Innlandet,2022-02-17
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13590,13059,6822,91.8305290898034,88.2424488141091,46.0977093046828,14799,Innlandet,2022-02-17
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27262,26214,14968,90.3762638819824,86.9020387866733,49.6204210177358,30165,Innlandet,2022-02-17
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9537,9321,6486,91.578644132898,89.5045131553678,62.2815440752833,10414,Innlandet,2022-02-17
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24201,23816,19352,92.54330618332,91.071087147719,74.0009942258422,26151,Innlandet,2022-02-17
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24213,23999,21686,95,94.9665624629021,85.8137786395473,25271,Innlandet,2022-02-17
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22773,22628,21883,95,95,93.1112245766318,23502,Innlandet,2022-02-17
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15600,15454,14293,95,95,95,14842,Innlandet,2022-02-17
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6965,6820,5603,95,95,85.5419847328244,6550,Innlandet,2022-02-17
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7015,500,,81.2485522353486,5.79105860551309,,8634,Innlandet,2022-02-17
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3835,3566,,87.9587155963303,81.7889908256881,,4360,Innlandet,2022-02-17
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14424,13665,5408,88.5940667035194,83.932190897365,33.2166328849579,16281,Innlandet,2022-02-17
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28283,27102,13912,87.2824342673744,83.6378224910505,42.9329712381188,32404,Innlandet,2022-02-17
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9149,8916,5671,86.7532713825147,84.5439029015741,53.7739427271003,10546,Innlandet,2022-02-17
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23914,23542,18289,89.7773773322822,88.3808236663288,68.6601343995195,26637,Innlandet,2022-02-17
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24421,24216,21409,95,95,84.1383375908823,25445,Innlandet,2022-02-17
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22315,22191,21464,95,95,93.4802491180698,22961,Innlandet,2022-02-17
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13559,13450,12445,95,95,95,12548,Innlandet,2022-02-17
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4198,4108,3434,95,95,90.9427966101695,3776,Innlandet,2022-02-17
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7325,465,,75.3290826820239,4.78198272315919,,9724,Vestfold og Telemark,2022-02-17
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4461,3980,,93.5808684707363,83.4906649884623,,4767,Vestfold og Telemark,2022-02-17
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14526,13824,6898,90.2796768178993,85.91671845867,42.8713486637663,16090,Vestfold og Telemark,2022-02-17
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32415,31049,16971,88.6382280557834,84.9029258955428,46.4068908941756,36570,Vestfold og Telemark,2022-02-17
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11772,11480,7780,91.3904199984473,89.1235152550268,60.3990373418213,12881,Vestfold og Telemark,2022-02-17
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27822,27395,21856,92.956899432008,91.5302372201804,73.0237220180421,29930,Vestfold og Telemark,2022-02-17
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26960,26673,24009,95,95,85.5234567021694,28073,Vestfold og Telemark,2022-02-17
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24368,24236,23138,95,95,92.2457441294901,25083,Vestfold og Telemark,2022-02-17
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15969,15853,14708,95,95,95,15024,Vestfold og Telemark,2022-02-17
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7161,7028,5965,95,95,89.0298507462687,6700,Vestfold og Telemark,2022-02-17
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8009,492,,76.4144642686767,4.69420856788474,,10481,Vestfold og Telemark,2022-02-17
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4589,3955,,86.2107833928236,74.3002066503851,,5323,Vestfold og Telemark,2022-02-17
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15750,14839,5878,87.7095283176477,82.6362978225762,32.7337528540402,17957,Vestfold og Telemark,2022-02-17
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32761,31160,15297,85.5222283133631,81.3428355130916,39.9326493852299,38307,Vestfold og Telemark,2022-02-17
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11328,10989,6887,87.0514101283332,84.4463229078614,52.9239990778452,13013,Vestfold og Telemark,2022-02-17
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27330,26821,20456,90.3232203053738,88.641020556547,67.6052614184679,30258,Vestfold og Telemark,2022-02-17
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26587,26309,23435,95,94.6094649021864,84.2743095512083,27808,Vestfold og Telemark,2022-02-17
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23389,23258,22212,95,95,92.1889267037437,24094,Vestfold og Telemark,2022-02-17
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13964,13879,12953,95,95,95,12771,Vestfold og Telemark,2022-02-17
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4138,4059,3408,95,95,91.6868442292171,3717,Vestfold og Telemark,2022-02-17
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6095,281,,77.1421339071004,3.55651183394507,,7901,Agder,2022-02-17
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3361,2981,,90.8132937044042,80.545798432856,,3701,Agder,2022-02-17
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12491,11951,5920,90.7314592867001,86.8090361008208,43.0013801118617,13767,Agder,2022-02-17
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25210,24196,13072,88.639639956401,85.074364473823,45.9618156886185,28441,Agder,2022-02-17
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8855,8657,5965,91.4772727272727,89.4318181818182,61.6219008264463,9680,Agder,2022-02-17
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19359,19052,15855,93.743644375575,92.257033557697,76.7759430536052,20651,Agder,2022-02-17
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17725,17570,16025,95,95,86.8234274259089,18457,Agder,2022-02-17
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15525,15449,14735,95,95,92.0132384163857,16014,Agder,2022-02-17
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10053,9969,9163,95,95,95,9535,Agder,2022-02-17
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4454,4367,3597,95,95,85.6224708402761,4201,Agder,2022-02-17
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6249,284,,77.4829510229386,3.521388716677,,8065,Agder,2022-02-17
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3470,3062,,91.0044584316811,80.3042223970627,,3813,Agder,2022-02-17
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12965,12149,4595,87.0134228187919,81.5369127516779,30.8389261744967,14900,Agder,2022-02-17
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25670,24549,11671,85.6009070294785,81.8627450980392,38.9189008936908,29988,Agder,2022-02-17
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8725,8506,5365,88.0157369111268,85.8065166952487,54.120851407243,9913,Agder,2022-02-17
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19612,19321,15645,91.5080253826055,90.1502426278462,72.998320268757,21432,Agder,2022-02-17
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18063,17864,16243,95,94.5485339261141,85.9690907166296,18894,Agder,2022-02-17
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15419,15339,14634,95,95,93.1567891017888,15709,Agder,2022-02-17
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8725,8660,7992,95,95,95,8139,Agder,2022-02-17
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2631,2574,2178,95,95,94.572297003908,2303,Agder,2022-02-17
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11465,622,,75.358222689628,4.08833968713028,,15214,Vestland,2022-02-17
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6807,5873,,89.0502354788069,76.8315018315018,,7644,Vestland,2022-02-17
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26622,25419,13340,92.1942097243386,88.0281202382601,46.197534284527,28876,Vestland,2022-02-17
total,county,county46,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,56401,53969,31129,89.2915380353044,85.4413045199082,49.2820391039341,63165,Vestland,2022-02-17
total,county,county46,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17919,17495,12501,92.3516981910014,90.1664691027161,64.4281812090914,19403,Vestland,2022-02-17
