granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21843,20946,9422,85.4477174040606,81.9387395845558,36.8579587685327,25563,Møre og Romsdal,2022-02-04
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7087,6915,4179,84.4192972007147,82.3704586063133,49.7796307325789,8395,Møre og Romsdal,2022-02-04
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16633,16304,12543,89.0560582534668,87.2945333833057,67.1574664025272,18677,Møre og Romsdal,2022-02-04
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16100,15968,14359,94.4004690706538,93.6265024919378,84.1923189680446,17055,Møre og Romsdal,2022-02-04
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14826,14740,14331,95,95,94.8130995699636,15115,Møre og Romsdal,2022-02-04
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8557,8489,7942,95,95,95,7874,Møre og Romsdal,2022-02-04
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2786,2744,2343,95,95,91.9544740973313,2548,Møre og Romsdal,2022-02-04
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4349,249,,81.1229248274576,4.64465584778959,,5361,Nordland,2022-02-04
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2496,2375,,94.0467219291635,89.4875659382065,,2654,Nordland,2022-02-04
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8709,8390,3482,89.6725700164745,86.3879736408567,35.8525535420099,9712,Nordland,2022-02-04
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19125,18341,9039,90.6999905150337,86.9818837143128,42.8673053210661,21086,Nordland,2022-02-04
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6070,5916,3752,92.4177831912302,90.0730816077954,57.1254567600487,6568,Nordland,2022-02-04
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14788,14588,11214,91.6800991940484,90.4401735895846,69.5226286422815,16130,Nordland,2022-02-04
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15031,14862,12898,95,94.8254960760544,82.294391628916,15673,Nordland,2022-02-04
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13541,13440,12821,95,95,92.4835894106615,13863,Nordland,2022-02-04
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9121,9039,8142,95,95,93.1685547545486,8739,Nordland,2022-02-04
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4109,3281,95,95,80.952380952381,4053,Nordland,2022-02-04
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4631,251,,80.3853497656657,4.35688248567957,,5761,Nordland,2022-02-04
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2671,2462,,90.6960950764007,83.5993208828523,,2945,Nordland,2022-02-04
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9315,8739,2423,86.8045848476377,81.4369583449818,22.5794427359985,10731,Nordland,2022-02-04
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19905,18989,7580,86.6376496191513,82.6507072905332,32.9923830250272,22975,Nordland,2022-02-04
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6017,5832,3181,87.7497447863497,85.0517719119148,46.3905498031209,6857,Nordland,2022-02-04
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14636,14375,10276,88.0890761360217,86.5182064399639,61.8477279566657,16615,Nordland,2022-02-04
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15409,15230,12920,95,93.8964241676942,79.6547472256474,16220,Nordland,2022-02-04
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14019,13316,95,95,92.4080499653019,14410,Nordland,2022-02-04
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8585,8496,7729,95,95,95,8043,Nordland,2022-02-04
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2522,2465,2004,95,95,90.7197827071073,2209,Nordland,2022-02-04
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,22734,1261,,72.9589216944801,4.04685494223363,,31160,Viken,2022-02-04
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13659,11810,,89.1579634464752,77.088772845953,,15320,Viken,2022-02-04
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43606,41273,20763,92.6880074820389,87.7290311609914,44.1334013518684,47046,Viken,2022-02-04
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,101728,96275,49714,89.036707686383,84.2640082622928,43.5118245313074,114254,Viken,2022-02-04
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38772,37398,23914,92.4683997138087,89.1915096589554,57.0331504889101,41930,Viken,2022-02-04
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,85946,84164,65851,93.8459522613614,91.9001550523028,71.9038675722304,91582,Viken,2022-02-04
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74787,73955,65616,95,95,85.4286011873763,76808,Viken,2022-02-04
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61762,61341,58424,95,95,91.2276318665876,64042,Viken,2022-02-04
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42279,41926,38844,95,95,95,39691,Viken,2022-02-04
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17815,17432,14548,95,95,87.9405186483709,16543,Viken,2022-02-04
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23721,1301,,72.0652570178637,3.95248511362255,,32916,Viken,2022-02-04
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14005,11669,,86.7397497832281,72.2717700978571,,16146,Viken,2022-02-04
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46616,43093,17108,89.609965206359,82.837700159551,32.8867188250899,52021,Viken,2022-02-04
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,99745,93817,45054,84.7941036452666,79.7546585963003,38.3008025027204,117632,Viken,2022-02-04
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,36944,35554,21350,85.2422704199354,82.0350715274573,49.2616520535302,43340,Viken,2022-02-04
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86011,83997,63233,90.3951655281135,88.2785076195481,66.4561219127693,95150,Viken,2022-02-04
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76533,75578,66084,95,95,83.1789346490787,79448,Viken,2022-02-04
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59254,58857,56155,95,95,91.9548699810048,61068,Viken,2022-02-04
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36223,35968,33481,95,95,95,33137,Viken,2022-02-04
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10503,10309,8699,95,95,93.2568610634648,9328,Viken,2022-02-04
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6488,436,,81.3134478004763,5.4643439027447,,7979,Innlandet,2022-02-04
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3701,3475,,87.3495397687043,82.01557705924,,4237,Innlandet,2022-02-04
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13583,13025,6251,91.7832285965268,88.0127035610514,42.2393404959795,14799,Innlandet,2022-02-04
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27224,26126,13705,90.2502900712746,86.6103099618763,45.4334493618432,30165,Innlandet,2022-02-04
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9525,9296,6187,91.4634146341463,89.2644516996351,59.4104090647206,10414,Innlandet,2022-02-04
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24187,23782,18905,92.4897709456617,90.9410729991205,72.2916905663263,26151,Innlandet,2022-02-04
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24202,23975,21320,95,94.8715919433343,84.3654782161371,25271,Innlandet,2022-02-04
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22759,22611,21778,95,95,92.6644540890137,23502,Innlandet,2022-02-04
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15591,15436,14262,95,95,95,14842,Innlandet,2022-02-04
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6958,6816,5583,95,95,85.236641221374,6550,Innlandet,2022-02-04
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6964,366,,80.6578642575863,4.23905489923558,,8634,Innlandet,2022-02-04
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3832,3484,,87.8899082568807,79.908256880734,,4360,Innlandet,2022-02-04
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14413,13629,4786,88.5265032860389,83.7110742583379,29.3962287328788,16281,Innlandet,2022-02-04
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28233,26994,12310,87.1281323293421,83.3045303049006,37.9891371435625,32404,Innlandet,2022-02-04
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9138,8886,5325,86.6489664327707,84.2594348568178,50.4930779442443,10546,Innlandet,2022-02-04
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23894,23496,17705,89.7022938018546,88.2081315463453,66.4676953110335,26637,Innlandet,2022-02-04
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24407,24182,20937,95,95,82.283356258597,25445,Innlandet,2022-02-04
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22302,22177,21367,95,95,93.0577936501024,22961,Innlandet,2022-02-04
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13553,13436,12416,95,95,95,12548,Innlandet,2022-02-04
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4192,4106,3423,95,95,90.6514830508475,3776,Innlandet,2022-02-04
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7277,320,,74.8354586589881,3.29082682023858,,9724,Vestfold og Telemark,2022-02-04
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4452,3888,,93.3920704845815,81.5607300188798,,4767,Vestfold og Telemark,2022-02-04
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14535,13800,6600,90.3356121814792,85.7675574891237,41.0192666252331,16090,Vestfold og Telemark,2022-02-04
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32365,30923,16184,88.5015039649986,84.5583811867651,44.2548537052229,36570,Vestfold og Telemark,2022-02-04
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11767,11467,7575,91.3516031364025,89.0225914137101,58.8075459979815,12881,Vestfold og Telemark,2022-02-04
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27802,27356,21467,92.8900768459739,91.399933177414,71.7240227196793,29930,Vestfold og Telemark,2022-02-04
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26952,26647,23702,95,94.9203861361451,84.4298792434011,28073,Vestfold og Telemark,2022-02-04
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24362,24224,23055,95,95,91.9148427221624,25083,Vestfold og Telemark,2022-02-04
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15962,15842,14661,95,95,95,15024,Vestfold og Telemark,2022-02-04
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7160,7022,5951,95,95,88.8208955223881,6700,Vestfold og Telemark,2022-02-04
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7977,354,,76.1091498902777,3.37754031103902,,10481,Vestfold og Telemark,2022-02-04
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4575,3868,,85.9477738117603,72.6657899680631,,5323,Vestfold og Telemark,2022-02-04
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15754,14803,5564,87.7318037534109,82.4358189007073,30.9851311466281,17957,Vestfold og Telemark,2022-02-04
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32752,31085,14431,85.4987339128619,81.1470488422482,37.6719659592242,38307,Vestfold og Telemark,2022-02-04
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11321,10964,6642,86.9976177668485,84.2542073311304,51.0412664258818,13013,Vestfold og Telemark,2022-02-04
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27313,26776,19998,90.2670368167096,88.4922995571419,66.0916121356336,30258,Vestfold og Telemark,2022-02-04
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26577,26276,23058,95,94.4907940161105,82.918584579977,27808,Vestfold og Telemark,2022-02-04
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23389,23249,22116,95,95,91.7904872582386,24094,Vestfold og Telemark,2022-02-04
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13963,13872,12928,95,95,95,12771,Vestfold og Telemark,2022-02-04
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4136,4055,3398,95,95,91.4178100618779,3717,Vestfold og Telemark,2022-02-04
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6081,236,,76.9649411466903,2.98696367548412,,7901,Agder,2022-02-04
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3360,2943,,90.7862739800054,79.5190489057012,,3701,Agder,2022-02-04
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12489,11918,5632,90.716931793419,86.5693324616837,40.9094210793928,13767,Agder,2022-02-04
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25186,24128,12284,88.5552547378784,84.8352730213424,43.1911676804613,28441,Agder,2022-02-04
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8849,8637,5801,91.4152892561984,89.2252066115703,59.9276859504132,9680,Agder,2022-02-04
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19351,19032,15660,93.7049053314609,92.1601859474118,75.8316788533243,20651,Agder,2022-02-04
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17716,17551,15887,95,95,86.0757436203067,18457,Agder,2022-02-04
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15522,15433,14677,95,95,91.6510553265893,16014,Agder,2022-02-04
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10052,9955,9138,95,95,95,9535,Agder,2022-02-04
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4451,4358,3577,95,95,85.146393715782,4201,Agder,2022-02-04
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6221,241,,77.1357718536888,2.9882207067576,,8065,Agder,2022-02-04
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3463,3029,,90.820875950695,79.4387621295568,,3813,Agder,2022-02-04
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12947,12087,4293,86.8926174496644,81.1208053691275,28.8120805369128,14900,Agder,2022-02-04
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25648,24475,10791,85.5275443510738,81.6159797252234,35.984393757503,29988,Agder,2022-02-04
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8721,8488,5149,87.9753858569555,85.6249369514779,51.9418944819934,9913,Agder,2022-02-04
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19600,19287,15393,91.4520343411721,89.991601343785,71.8225083986562,21432,Agder,2022-02-04
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18057,17837,16087,95,94.4056314173812,85.1434317772838,18894,Agder,2022-02-04
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15416,15325,14582,95,95,92.8257686676428,15709,Agder,2022-02-04
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8721,8650,7970,95,95,95,8139,Agder,2022-02-04
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2630,2573,2165,95,95,94.0078158923144,2303,Agder,2022-02-04
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11374,411,,74.7600893913501,2.70145918233206,,15214,Vestland,2022-02-04
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6791,5728,,88.8409209837781,74.9345892203035,,7644,Vestland,2022-02-04
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26560,25307,12682,91.9794985455049,87.6402548829478,43.9188253220668,28876,Vestland,2022-02-04
total,county,county46,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,56289,53738,29090,89.1142246497269,85.0755956621547,46.0539855932874,63165,Vestland,2022-02-04
total,county,county46,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17906,17458,12079,92.2846982425398,89.9757769417101,62.2532598051848,19403,Vestland,2022-02-04
