granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8753,8695,8178,6123,95,95,92.2296154279914,69.0537949701139,8867,Oslo,2022-09-28
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4435,4397,4104,3152,95,95,92.6829268292683,71.1833785004517,4428,Oslo,2022-09-28
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3880,3827,3283,2364,95,95,90.4906284454245,65.1598676957001,3628,Oslo,2022-09-28
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9434,894,,,73.5479847197318,6.96967334528728,,,12827,Rogaland,2022-09-28
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5366,5189,,,90.4128053917439,87.4304970513901,,,5935,Rogaland,2022-09-28
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18282,17560,9792,27,90.8648111332008,87.2763419483102,48.6679920477137,0.134194831013917,20120,Rogaland,2022-09-28
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42836,41287,24233,168,87.7786885245902,84.6045081967213,49.6577868852459,0.344262295081967,48800,Rogaland,2022-09-28
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14756,14373,10523,171,90.7838070628768,88.4274640088594,64.7409868340101,1.05204872646733,16254,Rogaland,2022-09-28
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29565,29161,24714,455,93.1151774747252,91.8427766054612,77.8369185222513,1.43302573147302,31751,Rogaland,2022-09-28
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25907,25712,24182,898,95,94.4426078971533,88.8227731864096,3.29843893480257,27225,Rogaland,2022-09-28
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20812,20674,20054,11821,95,95,93.6490146633044,55.2022041654992,21414,Rogaland,2022-09-28
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7926,7877,7505,5630,95,95,93.5202492211838,70.1557632398754,8025,Rogaland,2022-09-28
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5015,4658,3492,95,95,91.8013401655499,68.8214426487978,5074,Rogaland,2022-09-28
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6100,5995,5226,3310,95,95,91.1246730601569,57.7157802964255,5735,Rogaland,2022-09-28
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9489,779,,,70.8927904370564,5.81994770265222,,,13385,Rogaland,2022-09-28
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5522,5140,,,88.408581492155,82.2926673070765,,,6246,Rogaland,2022-09-28
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18917,17833,7430,20,87.6030378808929,82.5831249421136,34.407705844216,0.092618319903677,21594,Rogaland,2022-09-28
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43360,41406,22091,117,84.0782610381804,80.2893098834617,42.8360900506098,0.2268716914545,51571,Rogaland,2022-09-28
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14999,14551,9819,86,84.9368593918115,82.399909394643,55.6033750495498,0.487003794099326,17659,Rogaland,2022-09-28
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30641,30127,24691,340,89.8510351299044,88.3437921529529,72.4033781009912,0.997008973080758,34102,Rogaland,2022-09-28
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26732,26473,24727,769,93.5765043581755,92.6698638288935,86.5579164770539,2.69191724717331,28567,Rogaland,2022-09-28
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20989,20854,20296,11683,95,95,94.3035033918781,54.2839884769074,21522,Rogaland,2022-09-28
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7373,7329,7023,5398,95,95,94.9182321935397,72.9558048384917,7399,Rogaland,2022-09-28
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4114,4082,3835,3136,95,95,94.5046821094135,77.2794480039428,4058,Rogaland,2022-09-28
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3501,3074,2224,95,95,93.4914841849148,67.639902676399,3288,Rogaland,2022-09-28
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5372,841,,,82.7734976887519,12.9583975346687,,,6490,Møre og Romsdal,2022-09-28
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3031,3174,,,93.4916718075262,95,,,3242,Møre og Romsdal,2022-09-28
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9911,9680,5789,21,91.2027238428269,89.0770221772338,53.2713720438023,0.193245605963007,10867,Møre og Romsdal,2022-09-28
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20870,20302,13033,147,90.2447461731385,87.7886361670847,56.3564818818646,0.635648188186457,23126,Møre og Romsdal,2022-09-28
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7233,7124,5486,83,91.9760935910478,90.5900305188199,69.7609359104781,1.05544252288912,7864,Møre og Romsdal,2022-09-28
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16115,15935,13932,318,94.3225051214516,93.2689493707931,81.5452151009658,1.8612818261633,17085,Møre og Romsdal,2022-09-28
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15347,15242,14447,605,95,95,90.4577045895686,3.78811596017782,15971,Møre og Romsdal,2022-09-28
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14582,14509,14321,7037,95,95,95,47.0639379347245,14952,Møre og Romsdal,2022-09-28
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5627,5600,5324,3628,95,95,93.4691011235955,63.6938202247191,5696,Møre og Romsdal,2022-09-28
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3583,3362,2327,95,95,93.3629547347959,64.6209386281588,3601,Møre og Romsdal,2022-09-28
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4148,2592,95,95,92.1572983781382,57.5872028438125,4501,Møre og Romsdal,2022-09-28
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5625,816,,,82.8546177640301,12.0194432169686,,,6789,Møre og Romsdal,2022-09-28
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3071,3086,,,90.7774164942359,91.220809932013,,,3383,Møre og Romsdal,2022-09-28
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10703,10273,4818,15,89.8128723672065,86.2045816900227,40.4296383317949,0.125870605018041,11917,Møre og Romsdal,2022-09-28
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21887,21115,12062,73,85.8818913086129,82.8526584265254,47.3298018442221,0.286443005689621,25485,Møre og Romsdal,2022-09-28
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7087,6933,4894,61,84.7625882071523,82.9207032651597,58.5336682215046,0.729577801698361,8361,Møre og Romsdal,2022-09-28
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16647,16379,13607,232,90.0665476383704,88.6165665746903,73.6190012443867,1.25520748796191,18483,Møre og Romsdal,2022-09-28
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16089,15992,15132,485,94.3470357121914,93.7782208409078,88.7351199202487,2.84407435641823,17053,Møre og Romsdal,2022-09-28
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14822,14760,14588,6711,95,95,95,44.1542206724127,15199,Møre og Romsdal,2022-09-28
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,5465,5241,3596,95,95,95,65.6683710737765,5476,Møre og Romsdal,2022-09-28
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3075,3044,2860,2082,95,95,94.7961551209811,69.0089492873716,3017,Møre og Romsdal,2022-09-28
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2793,2762,2410,1622,95,95,94.8445493900039,63.8331365604093,2541,Møre og Romsdal,2022-09-28
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4419,554,,,82.0917703882593,10.2916589262493,,,5383,Nordland,2022-09-28
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2493,2521,,,93.5108777194299,94.5611402850713,,,2666,Nordland,2022-09-28
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8449,8206,4088,19,90.0170466652461,87.428084380993,43.5542297038142,0.202429149797571,9386,Nordland,2022-09-28
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19077,18411,10817,131,89.4793621013133,86.3555347091933,50.7363977485929,0.614446529080675,21320,Nordland,2022-09-28
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6039,5921,4194,90,91.5971484908236,89.807371454573,63.6129227969058,1.36508418019111,6593,Nordland,2022-09-28
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14786,14607,12037,318,93.7187044431768,92.5841414717627,76.2946060721303,2.01559231793117,15777,Nordland,2022-09-28
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15015,14881,13541,637,95,94.741198191889,86.2099700770357,4.055516648628,15707,Nordland,2022-09-28
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13535,13456,13165,4934,95,95,94.5082555635319,35.4199569274946,13930,Nordland,2022-09-28
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5515,5478,5128,2785,95,95,92.0150726718105,49.9730845146241,5573,Nordland,2022-09-28
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3587,3282,1862,95,95,90.9645232815965,51.6075388026608,3608,Nordland,2022-09-28
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4228,4152,3492,1829,95,95,86.6071428571429,45.3621031746032,4032,Nordland,2022-09-28
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4701,555,,,81.4449064449064,9.61538461538462,,,5772,Nordland,2022-09-28
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2682,2596,,,92.4508790072389,89.4863840055153,,,2901,Nordland,2022-09-28
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9125,8664,3121,13,87.7825877825878,83.3477633477633,30.02405002405,0.125060125060125,10395,Nordland,2022-09-28
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19750,18995,9605,84,84.9864451998795,81.737596282112,41.3313825896123,0.361461336546323,23239,Nordland,2022-09-28
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5979,5822,3707,55,85.4020854163691,83.1595486359092,52.9495786316241,0.785602056849022,7001,Nordland,2022-09-28
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14606,14382,11282,218,90.6473034195991,89.2571215788494,70.0179978899026,1.3529448271582,16113,Nordland,2022-09-28
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15385,15249,13762,570,94.7060634041243,93.8688827331487,84.715297014466,3.50877192982456,16245,Nordland,2022-09-28
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14040,13690,4705,95,95,94.5572592899572,32.4975825390247,14478,Nordland,2022-09-28
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5406,5367,5045,2799,95,95,93.4778580692978,51.8621456364647,5397,Nordland,2022-09-28
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3195,3161,2923,1760,95,95,93.237639553429,56.140350877193,3135,Nordland,2022-09-28
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2530,2477,2100,1211,95,95,90.5562742561449,52.2207848210436,2319,Nordland,2022-09-28
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23506,2726,,,73.9717405670768,8.57853164238286,,,31777,Viken,2022-09-28
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13861,12852,,,90.0006493084865,83.4491266800857,,,15401,Viken,2022-09-28
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,42987,41214,23367,95,91.1745991346399,87.4141002799695,49.5609569865106,0.201493170442012,47148,Viken,2022-09-28
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103832,99093,58626,544,89.3216912555379,85.2449567723343,50.4331369091144,0.467977117295368,116245,Viken,2022-09-28
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39050,37883,26511,387,91.8780292692109,89.1322761281822,62.3758881934968,0.910545386099478,42502,Viken,2022-09-28
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86151,84653,69982,1609,94.2994122089778,92.6597270110225,76.6011011504066,1.76118390087457,91359,Viken,2022-09-28
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74930,74252,68141,2807,95,94.6162569924946,86.8292620767868,3.57684417090358,78477,Viken,2022-09-28
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61899,61534,60078,29476,95,95,94.3154523618895,46.2738818505785,63699,Viken,2022-09-28
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26311,26152,24993,18261,95,95,93.7120359955006,68.4701912260967,26670,Viken,2022-09-28
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16072,15926,14920,10754,95,95,92.9016189290162,66.961394769614,16060,Viken,2022-09-28
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17849,17503,15217,10741,95,95,91.453813330128,64.5531582426829,16639,Viken,2022-09-28
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24546,2621,,,72.9016929016929,7.78437778437778,,,33670,Viken,2022-09-28
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14288,12636,,,87.3403019744483,77.2418852008069,,,16359,Viken,2022-09-28
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46191,43356,19922,82,88.6515430677107,83.2105020727775,38.2350683248887,0.157377552587133,52104,Viken,2022-09-28
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101888,96607,53445,421,84.4471335151219,80.0701184388287,44.296453465724,0.348934547835528,120653,Viken,2022-09-28
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37340,36110,23976,271,85.6068595533954,82.7869228300243,54.9681324223944,0.621303131734605,43618,Viken,2022-09-28
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86300,84627,67702,1286,90.7513539092487,88.992060571008,71.1940690888059,1.35233187864767,95095,Viken,2022-09-28
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76659,75899,68986,2892,94.1375118195326,93.2042292436727,84.7150418135154,3.55138580182481,81433,Viken,2022-09-28
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59364,59065,57783,27667,95,95,94.578934446354,45.2852115557738,61095,Viken,2022-09-28
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23534,23416,22436,16644,95,95,95,70.483611416956,23614,Viken,2022-09-28
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12759,12645,11880,9108,95,95,94.7217349704991,72.619996810716,12542,Viken,2022-09-28
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10346,9016,6786,95,95,93.7116723833281,70.533208606174,9621,Viken,2022-09-28
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6615,733,,,81.8992200074285,9.07515166522224,,,8077,Innlandet,2022-09-28
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3719,3748,,,91.0626836434868,91.7727717923604,,,4084,Innlandet,2022-09-28
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13219,12791,7211,26,90.4667396660279,87.5376402956474,49.3498494388174,0.177935943060498,14612,Innlandet,2022-09-28
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27387,26438,16123,157,89.7346002621232,86.6251638269987,52.8276539973788,0.514416775884666,30520,Innlandet,2022-09-28
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9588,9395,6825,90,93.0512422360249,91.1781832298137,66.2364130434783,0.873447204968944,10304,Innlandet,2022-09-28
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24257,23904,19886,425,94.1324847685203,92.7626217548217,77.1702433156118,1.64926850091195,25769,Innlandet,2022-09-28
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24231,24042,22130,841,95,94.5493157149599,87.0300456190027,3.30737769388076,25428,Innlandet,2022-09-28
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22811,22689,22275,10199,95,95,94.8558531703786,43.4314184729379,23483,Innlandet,2022-09-28
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9513,9458,9009,6191,95,95,93.6,64.3220779220779,9625,Innlandet,2022-09-28
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6107,6042,5626,3991,95,95,92.822966507177,65.8472199307045,6061,Innlandet,2022-09-28
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6980,6852,5846,3976,95,95,90.355486862442,61.4528593508501,6470,Innlandet,2022-09-28
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7096,745,,,81.0878756713519,8.51331276425551,,,8751,Innlandet,2022-09-28
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3848,3698,,,89.8225957049487,86.3211951447246,,,4284,Innlandet,2022-09-28
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14203,13541,5857,12,89.3945115810675,85.2278449144008,36.8643001007049,0.0755287009063444,15888,Innlandet,2022-09-28
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28361,27280,15032,88,86.2298570994223,82.943143812709,45.7038613560353,0.267558528428094,32890,Innlandet,2022-09-28
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9189,8981,5995,52,87.9582655307744,85.9672633291854,57.3848951852207,0.497750550397243,10447,Innlandet,2022-09-28
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24020,23676,18897,295,92.140089761786,90.8205147876789,72.4883961793701,1.13161225977214,26069,Innlandet,2022-09-28
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24475,24295,21939,714,94.7835179304469,94.0864379211525,84.9624351328325,2.76508403686779,25822,Innlandet,2022-09-28
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22344,22232,21890,9297,95,95,95,40.5186315101329,22945,Innlandet,2022-09-28
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8685,8619,8224,5817,95,95,94.6266252445058,66.9313082499137,8691,Innlandet,2022-09-28
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4899,4866,4519,3403,95,95,93.9891846921797,70.7778702163062,4808,Innlandet,2022-09-28
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4129,3560,2516,95,95,92.901878914405,65.6576200417537,3832,Innlandet,2022-09-28
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7447,709,,,76.4186762442278,7.27552591072345,,,9745,Vestfold og Telemark,2022-09-28
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4495,4170,,,90.8264295817337,84.2594463527986,,,4949,Vestfold og Telemark,2022-09-28
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14165,13588,7270,18,89.9193804354726,86.2565860471021,46.1499396940265,0.114263949723862,15753,Vestfold og Telemark,2022-09-28
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32805,31564,18460,131,88.8013643007959,85.4420442856369,49.9702235937416,0.354609929078014,36942,Vestfold og Telemark,2022-09-28
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11839,11575,8209,107,92.3911346964258,90.3308880911503,64.062743873888,0.835024192289683,12814,Vestfold og Telemark,2022-09-28
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27921,27528,22665,412,93.5282886142096,92.2118380062305,75.9220178876495,1.38009580276689,29853,Vestfold og Telemark,2022-09-28
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27072,26811,24677,907,95,94.5214172395558,86.9980609906575,3.19760267935836,28365,Vestfold og Telemark,2022-09-28
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24433,24300,23610,10292,95,95,93.7872408040042,40.8834511797887,25174,Vestfold og Telemark,2022-09-28
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9766,9707,9243,6586,95,95,93.2600141257189,66.4514176167894,9911,Vestfold og Telemark,2022-09-28
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6227,6181,5776,3998,95,95,92.6680571153538,64.1424675116316,6233,Vestfold og Telemark,2022-09-28
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7177,7053,6145,4118,95,95,91.7301089714883,61.4718614718615,6699,Vestfold og Telemark,2022-09-28
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8117,784,,,76.4096771156924,7.38021274592865,,,10623,Vestfold og Telemark,2022-09-28
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4621,4158,,,88.33874976104,79.4876696616326,,,5231,Vestfold og Telemark,2022-09-28
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15423,14624,6311,25,87.2884713339748,82.7664270756693,35.7179240477673,0.141490746505179,17669,Vestfold og Telemark,2022-09-28
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32992,31540,16642,103,84.7861842105263,81.0546875,42.7682976973684,0.264699835526316,38912,Vestfold og Telemark,2022-09-28
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11388,11075,7263,56,87.1041762276274,84.7101116720208,55.5530059660395,0.428331038702769,13074,Vestfold og Telemark,2022-09-28
