granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,32808,32320,28547,373,92.7906779421331,91.4104703453347,80.739316118449,1.05495375738892,35357,Oslo,2022-09-14
total,county,county03,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22858,22669,20925,4014,95,94.8136684930361,87.5193441800159,16.7886569910912,23909,Oslo,2022-09-14
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8749,8690,8162,5619,95,95,92.0491710837939,63.3697981278899,8867,Oslo,2022-09-14
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4439,4399,4101,2981,95,95,92.6151761517615,67.3215898825655,4428,Oslo,2022-09-14
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3879,3826,3277,2229,95,95,90.3252480705623,61.438809261301,3628,Oslo,2022-09-14
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9430,890,,,73.5168004989475,6.938489124503,,,12827,Rogaland,2022-09-14
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5361,5185,,,90.3285593934288,87.363100252738,,,5935,Rogaland,2022-09-14
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18322,17597,9796,24,91.0636182902585,87.4602385685885,48.6878727634195,0.119284294234592,20120,Rogaland,2022-09-14
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42852,41301,24211,132,87.8114754098361,84.6331967213115,49.6127049180328,0.270491803278689,48800,Rogaland,2022-09-14
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14756,14374,10509,141,90.7838070628768,88.4336163405931,64.6548541897379,0.867478774455519,16254,Rogaland,2022-09-14
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29566,29163,24700,381,93.1183269818274,91.8490756196655,77.7928254228213,1.19996220591477,31751,Rogaland,2022-09-14
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25906,25711,24168,706,95,94.4389348025712,88.771349862259,2.59320477502296,27225,Rogaland,2022-09-14
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20814,20677,20021,9821,95,95,93.4949098720463,45.8625198468292,21414,Rogaland,2022-09-14
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7924,7875,7491,5211,95,95,93.3457943925234,64.9345794392523,8025,Rogaland,2022-09-14
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5015,4654,3255,95,95,91.7225068979109,64.1505715411904,5074,Rogaland,2022-09-14
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6099,5995,5214,3079,95,95,90.9154315605929,53.6878814298169,5735,Rogaland,2022-09-14
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9487,772,,,70.8778483376915,5.76765035487486,,,13385,Rogaland,2022-09-14
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5522,5139,,,88.408581492155,82.2766570605187,,,6246,Rogaland,2022-09-14
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18928,17842,7428,19,87.6539779568399,82.6248031860702,34.3984440122256,0.0879874039084931,21594,Rogaland,2022-09-14
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43354,41397,22056,102,84.0666265924648,80.2718582148882,42.7682224506021,0.197785577165461,51571,Rogaland,2022-09-14
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,15008,14558,9805,67,84.9878249051475,82.4395492383487,55.5240953621383,0.379409932612266,17659,Rogaland,2022-09-14
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30646,30133,24674,274,89.8656970265674,88.3613864289485,72.3535276523371,0.803471937129787,34102,Rogaland,2022-09-14
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26730,26473,24705,606,93.5695032730073,92.6698638288935,86.4809045402037,2.12132880596492,28567,Rogaland,2022-09-14
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20989,20854,20255,9704,95,95,94.1130006504972,45.0887463990336,21522,Rogaland,2022-09-14
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7373,7328,7011,4958,95,95,94.7560481146101,67.0090552777402,7399,Rogaland,2022-09-14
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4113,4081,3828,2915,95,95,94.3321833415476,71.8334154756037,4058,Rogaland,2022-09-14
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3501,3071,2074,95,95,93.4002433090024,63.0778588807786,3288,Rogaland,2022-09-14
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5368,835,,,82.7118644067797,12.8659476117103,,,6490,Møre og Romsdal,2022-09-14
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3029,3171,,,93.4299814929056,95,,,3242,Møre og Romsdal,2022-09-14
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9916,9683,5788,19,91.2487347013895,89.1046286923714,53.2621698720898,0.174841262537959,10867,Møre og Romsdal,2022-09-14
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20876,20309,13009,126,90.2706909971461,87.8189051284269,56.2527025858341,0.54484130415982,23126,Møre og Romsdal,2022-09-14
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7234,7124,5477,73,91.9888097660224,90.5900305188199,69.646490335707,0.928280773143438,7864,Møre og Romsdal,2022-09-14
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16114,15933,13925,266,94.3166520339479,93.2572431957858,81.5042434884402,1.55692127597308,17085,Møre og Romsdal,2022-09-14
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15347,15243,14437,437,95,95,90.3950911026235,2.73620937950034,15971,Møre og Romsdal,2022-09-14
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14582,14509,14290,5115,95,95,95,34.2094703049759,14952,Møre og Romsdal,2022-09-14
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5628,5601,5317,3098,95,95,93.3462078651685,54.3890449438202,5696,Møre og Romsdal,2022-09-14
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3582,3355,2066,95,95,93.1685642876979,57.3729519577895,3601,Møre og Romsdal,2022-09-14
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4135,2328,95,95,91.8684736725172,51.721839591202,4501,Møre og Romsdal,2022-09-14
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5626,811,,,82.8693474738548,11.945794667845,,,6789,Møre og Romsdal,2022-09-14
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3067,3083,,,90.659178244162,91.1321312444576,,,3383,Møre og Romsdal,2022-09-14
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10711,10281,4813,14,89.8800033565495,86.2717126793656,40.3876814634556,0.117479231350172,11917,Møre og Romsdal,2022-09-14
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21899,21126,12054,55,85.9289778300961,82.8958210712184,47.2984108298999,0.215813223464783,25485,Møre og Romsdal,2022-09-14
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7086,6931,4889,50,84.7506279153211,82.8967826814974,58.473866762349,0.598014591556034,8361,Møre og Romsdal,2022-09-14
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16644,16373,13591,180,90.0503165070606,88.5841043120706,73.5324352107342,0.973867878591138,18483,Møre og Romsdal,2022-09-14
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16091,15994,15122,357,94.3587638538674,93.7899489825837,88.6764792118689,2.09347328915733,17053,Møre og Romsdal,2022-09-14
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14820,14758,14562,4826,95,95,95,31.7520889532206,15199,Møre og Romsdal,2022-09-14
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,5466,5227,3022,95,95,95,55.1862673484295,5476,Møre og Romsdal,2022-09-14
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3075,3044,2856,1823,95,95,94.6635730858469,60.4242625124296,3017,Møre og Romsdal,2022-09-14
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2792,2761,2404,1467,95,95,94.6084218811492,57.7331759149941,2541,Møre og Romsdal,2022-09-14
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4422,553,,,82.1475013932751,10.2730819245774,,,5383,Nordland,2022-09-14
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2496,2523,,,93.6234058514629,94.6361590397599,,,2666,Nordland,2022-09-14
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8462,8221,4088,18,90.1555508203708,87.5878968676753,43.5542297038142,0.191774984018751,9386,Nordland,2022-09-14
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19087,18419,10807,109,89.5262664165103,86.3930581613509,50.6894934333959,0.51125703564728,21320,Nordland,2022-09-14
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6039,5921,4189,74,91.5971484908236,89.807371454573,63.5370847868952,1.12240254815714,6593,Nordland,2022-09-14
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14778,14601,12028,248,93.6679977181974,92.5461114280281,76.2375610065285,1.57190847436141,15777,Nordland,2022-09-14
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15015,14880,13527,436,95,94.7348316037436,86.1208378429999,2.77583243140001,15707,Nordland,2022-09-14
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13534,13454,13142,3720,95,95,94.343144292893,26.7049533381192,13930,Nordland,2022-09-14
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5513,5476,5117,2420,95,95,91.8176924457204,43.423649739817,5573,Nordland,2022-09-14
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3620,3586,3271,1651,95,95,90.659645232816,45.7594235033259,3608,Nordland,2022-09-14
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4228,4150,3477,1620,95,95,86.2351190476191,40.1785714285714,4032,Nordland,2022-09-14
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4698,554,,,81.3929313929314,9.5980595980596,,,5772,Nordland,2022-09-14
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2682,2596,,,92.4508790072389,89.4863840055153,,,2901,Nordland,2022-09-14
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9139,8676,3120,12,87.9172679172679,83.4632034632035,30.01443001443,0.115440115440115,10395,Nordland,2022-09-14
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19771,19018,9595,73,85.0768105340161,81.8365678385473,41.2883514781187,0.314127113903352,23239,Nordland,2022-09-14
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5977,5821,3707,48,85.3735180688473,83.1452649621483,52.9495786316241,0.685616340522782,7001,Nordland,2022-09-14
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14606,14382,11272,163,90.6473034195991,89.2571215788494,69.9559362005834,1.01160553590269,16113,Nordland,2022-09-14
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15387,15252,13753,373,94.7183748845799,93.8873499538319,84.6598953524161,2.29609110495537,16245,Nordland,2022-09-14
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14116,14040,13660,3455,95,95,94.3500483492195,23.8637933416218,14478,Nordland,2022-09-14
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5406,5366,5031,2438,95,95,93.2184546970539,45.1732443950343,5397,Nordland,2022-09-14
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3194,3160,2917,1565,95,95,93.0462519936204,49.9202551834131,3135,Nordland,2022-09-14
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2529,2477,2095,1082,95,95,90.3406640793446,46.6580422595947,2319,Nordland,2022-09-14
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23492,2711,,,73.9276835447021,8.53132768983856,,,31777,Viken,2022-09-14
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13858,12844,,,89.9811700538926,83.3971820011688,,,15401,Viken,2022-09-14
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43106,41326,23418,67,91.4269958428777,87.6516501230169,49.6691270043268,0.142105709680156,47148,Viken,2022-09-14
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103740,99008,58522,365,89.2425480665835,85.1718353477569,50.3436706955138,0.313991999655899,116245,Viken,2022-09-14
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39039,37872,26475,262,91.8521481342055,89.1063949931768,62.2911862971154,0.616441579219801,42502,Viken,2022-09-14
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86139,84637,69918,1087,94.2862772140676,92.6422136844755,76.531047844219,1.18981162228133,91359,Viken,2022-09-14
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74930,74249,68085,1690,95,94.6124342163946,86.7579035895868,2.15349720300215,78477,Viken,2022-09-14
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61893,61528,59936,23033,95,95,94.0925289251009,36.1591233771331,63699,Viken,2022-09-14
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26306,26149,24954,16563,95,95,93.5658042744657,62.103487064117,26670,Viken,2022-09-14
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16074,15928,14908,10114,95,95,92.826899128269,62.9763387297634,16060,Viken,2022-09-14
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17848,17499,15191,10067,95,95,91.2975539395396,60.5024340405073,16639,Viken,2022-09-14
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24539,2604,,,72.8809028809029,7.73388773388773,,,33670,Viken,2022-09-14
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14279,12626,,,87.2852863866985,77.1807567699737,,,16359,Viken,2022-09-14
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46274,43436,19943,61,88.8108398587441,83.3640411484723,38.2753723322586,0.117073545217258,52104,Viken,2022-09-14
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101818,96531,53367,283,84.3891158943416,80.0071278791244,44.2318052597117,0.234556952583027,120653,Viken,2022-09-14
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37327,36091,23936,176,85.577055344124,82.7433628318584,54.8764271630978,0.403503140905131,43618,Viken,2022-09-14
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86285,84611,67631,817,90.7355802092644,88.9752352910248,71.1194069088806,0.859140859140859,95095,Viken,2022-09-14
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76650,75892,68907,1617,94.126459789029,93.1956332199477,84.6180295457616,1.98568148048089,81433,Viken,2022-09-14
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59368,59064,57631,21285,95,95,94.3301415827809,34.8391848760128,61095,Viken,2022-09-14
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23536,23416,22397,15038,95,95,94.8462776319133,63.6825611925129,23614,Viken,2022-09-14
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12757,12643,11863,8547,95,95,94.5861904002552,68.1470259926647,12542,Viken,2022-09-14
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10347,9003,6373,95,95,93.5765512940443,66.2405155389253,9621,Viken,2022-09-14
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6617,732,,,81.923981676365,9.06277083075399,,,8077,Innlandet,2022-09-14
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3717,3745,,,91.0137120470127,91.6993143976494,,,4084,Innlandet,2022-09-14
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13253,12820,7226,18,90.6994251300301,87.7361073090611,49.4525047905831,0.123186422118806,14612,Innlandet,2022-09-14
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27381,26435,16103,124,89.7149410222805,86.6153342070773,52.762123197903,0.406290956749672,30520,Innlandet,2022-09-14
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9583,9389,6814,71,93.0027173913044,91.1199534161491,66.1296583850932,0.689052795031056,10304,Innlandet,2022-09-14
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24259,23905,19875,321,94.140246032054,92.7665023865885,77.1275563661764,1.24568279715938,25769,Innlandet,2022-09-14
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24234,24044,22116,612,95,94.5571810602485,86.9749882019821,2.4067956583294,25428,Innlandet,2022-09-14
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22809,22687,22214,6798,95,95,94.5960907890815,28.9486011157007,23483,Innlandet,2022-09-14
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9510,9453,8994,5173,95,95,93.4441558441558,53.7454545454546,9625,Innlandet,2022-09-14
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6105,6038,5600,3463,95,95,92.3939943903646,57.1357861738987,6061,Innlandet,2022-09-14
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6980,6850,5816,3509,95,95,89.8918083462133,54.2349304482226,6470,Innlandet,2022-09-14
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7096,738,,,81.0878756713519,8.43332190606788,,,8751,Innlandet,2022-09-14
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3843,3692,,,89.7058823529412,86.1811391223156,,,4284,Innlandet,2022-09-14
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14193,13527,5853,10,89.3315709969789,85.1397280966767,36.8391238670695,0.0629405840886203,15888,Innlandet,2022-09-14
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28370,27289,15022,71,86.2572210398297,82.9705077531165,45.6734569778048,0.215871085436303,32890,Innlandet,2022-09-14
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9185,8978,5988,42,87.9199770268977,85.9385469512779,57.3178903034364,0.402029290705466,10447,Innlandet,2022-09-14
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24014,23674,18884,218,92.1170739192144,90.812842840155,72.4385285204649,0.836242280102804,26069,Innlandet,2022-09-14
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24476,24296,21926,498,94.7873905971652,94.0903105878708,84.9120904654946,1.92858802571451,25822,Innlandet,2022-09-14
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22339,22229,21818,6138,95,95,95,26.7509261276967,22945,Innlandet,2022-09-14
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8683,8618,8204,4808,95,95,94.3965021286388,55.3215970544241,8691,Innlandet,2022-09-14
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4898,4864,4504,2948,95,95,93.6772046589018,61.3144758735441,4808,Innlandet,2022-09-14
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4128,3546,2235,95,95,92.5365344467641,58.3246346555324,3832,Innlandet,2022-09-14
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7439,703,,,76.3365828630067,7.21395587480759,,,9745,Vestfold og Telemark,2022-09-14
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4492,4166,,,90.7658112750051,84.1786219438271,,,4949,Vestfold og Telemark,2022-09-14
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14223,13640,7292,11,90.2875642734717,86.58668190186,46.2895956325779,0.0698279692756935,15753,Vestfold og Telemark,2022-09-14
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32789,31551,18445,99,88.7580531644199,85.4068539873315,49.9296194033891,0.267987656326133,36942,Vestfold og Telemark,2022-09-14
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11834,11568,8196,78,92.3521148743562,90.2762603402529,63.961292336507,0.608709224285937,12814,Vestfold og Telemark,2022-09-14
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27914,27522,22638,312,93.504840384551,92.191739523666,75.8315747161089,1.04512109335745,29853,Vestfold og Telemark,2022-09-14
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27061,26800,24659,613,95,94.4826370527058,86.9346025030848,2.16111404900405,28365,Vestfold og Telemark,2022-09-14
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24433,24304,23561,6945,95,95,93.5925955350759,27.5879876062604,25174,Vestfold og Telemark,2022-09-14
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9765,9706,9232,5802,95,95,93.149026334376,58.5410150338008,9911,Vestfold og Telemark,2022-09-14
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6227,6181,5771,3716,95,95,92.5878389218675,59.6181613990053,6233,Vestfold og Telemark,2022-09-14
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7177,7054,6141,3846,95,95,91.6703985669503,57.4115539632781,6699,Vestfold og Telemark,2022-09-14
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8112,779,,,76.3626094323637,7.33314506260002,,,10623,Vestfold og Telemark,2022-09-14
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4620,4156,,,88.3196329573695,79.4494360542917,,,5231,Vestfold og Telemark,2022-09-14
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15473,14672,6328,21,87.5714528269851,83.0380893089592,35.8141377553908,0.11885222706435,17669,Vestfold og Telemark,2022-09-14
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32988,31532,16637,73,84.7759046052632,81.0341282894737,42.7554481907895,0.187602796052632,38912,Vestfold og Telemark,2022-09-14
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11385,11072,7259,48,87.0812299219826,84.687165366376,55.5224108918464,0.367140890316659,13074,Vestfold og Telemark,2022-09-14
