granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4149,2638,95,95,92.179515663186,58.6091979560098,4501,Møre og Romsdal,2022-10-03
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5626,817,,,82.8693474738548,12.0341729267933,,,6789,Møre og Romsdal,2022-10-03
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3072,3086,,,90.8069760567544,91.220809932013,,,3383,Møre og Romsdal,2022-10-03
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10708,10278,4817,17,89.8548292355459,86.246538558362,40.421246958127,0.14265335235378,11917,Møre og Romsdal,2022-10-03
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21884,21111,12067,80,85.8701196782421,82.8369629193644,47.3494212281734,0.313910143221503,25485,Møre og Romsdal,2022-10-03
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7085,6931,4895,64,84.73866762349,82.8967826814974,58.5456285133357,0.765458677191723,8361,Møre og Romsdal,2022-10-03
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16645,16377,13605,244,90.0557268841638,88.6057458204837,73.6081804901802,1.32013201320132,18483,Møre og Romsdal,2022-10-03
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16087,15989,15133,524,94.3353075705155,93.7606286283938,88.7409839910866,3.07277311909928,17053,Møre og Romsdal,2022-10-03
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14823,14761,14593,6971,95,95,95,45.8648595302323,15199,Møre og Romsdal,2022-10-03
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5492,5465,5242,3678,95,95,95,67.1658144631118,5476,Møre og Romsdal,2022-10-03
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2861,2106,95,95,94.8293006297647,69.804441498177,3017,Møre og Romsdal,2022-10-03
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2794,2762,2412,1648,95,95,94.9232585596222,64.8563557654467,2541,Møre og Romsdal,2022-10-03
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4419,555,,,82.0917703882593,10.3102359279212,,,5383,Nordland,2022-10-03
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2491,2520,,,93.4358589647412,94.5236309077269,,,2666,Nordland,2022-10-03
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8431,8188,4083,24,89.8252716812274,87.2363093969742,43.5009588749201,0.255699978691668,9386,Nordland,2022-10-03
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19066,18403,10825,164,89.4277673545966,86.3180112570356,50.7739212007505,0.769230769230769,21320,Nordland,2022-10-03
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6039,5921,4195,115,91.5971484908236,89.807371454573,63.6280903989079,1.7442742302442,6593,Nordland,2022-10-03
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14783,14604,12038,405,93.6996894213095,92.5651264498954,76.3009444127528,2.56702795208215,15777,Nordland,2022-10-03
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15014,14880,13541,802,95,94.7348316037436,86.2099700770357,5.10600369262112,15707,Nordland,2022-10-03
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13535,13456,13166,5288,95,95,94.5154343144293,37.9612347451543,13930,Nordland,2022-10-03
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5517,5480,5131,2908,95,95,92.0689036425624,52.1801543154495,5573,Nordland,2022-10-03
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3588,3285,1946,95,95,91.0476718403548,53.9356984478936,3608,Nordland,2022-10-03
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4228,4153,3500,1895,95,95,86.8055555555556,46.9990079365079,4032,Nordland,2022-10-03
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4702,558,,,81.4622314622315,9.66735966735967,,,5772,Nordland,2022-10-03
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2681,2595,,,92.4164081351258,89.4519131334023,,,2901,Nordland,2022-10-03
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9112,8651,3116,19,87.6575276575277,83.2227032227032,29.97594997595,0.182780182780183,10395,Nordland,2022-10-03
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19732,18977,9609,119,84.908989199191,81.6601402814235,41.3485950342097,0.512070226773958,23239,Nordland,2022-10-03
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5978,5820,3710,72,85.3878017426082,83.1309812883874,52.9924296529067,1.02842451078417,7001,Nordland,2022-10-03
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14601,14379,11280,311,90.6162725749395,89.2385030720536,70.0055855520387,1.9301185378266,16113,Nordland,2022-10-03
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15386,15249,13771,767,94.7122191443521,93.8688827331487,84.7706986765159,4.72145275469375,16245,Nordland,2022-10-03
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14116,14039,13697,5066,95,95,94.6056085094626,34.9910208592347,14478,Nordland,2022-10-03
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5406,5367,5047,2925,95,95,93.514915693904,54.1967759866593,5397,Nordland,2022-10-03
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3196,3162,2926,1831,95,95,93.3333333333333,58.4051036682616,3135,Nordland,2022-10-03
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2530,2477,2102,1255,95,95,90.642518326865,54.1181543768866,2319,Nordland,2022-10-03
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23508,2730,,,73.9780344274161,8.59111936306133,,,31777,Viken,2022-10-03
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13861,12852,,,90.0006493084865,83.4491266800857,,,15401,Viken,2022-10-03
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,42972,41196,23361,115,91.1427844235174,87.3759226266226,49.5482311020616,0.24391278527191,47148,Viken,2022-10-03
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103852,99118,58664,661,89.3388962966149,85.2664630736806,50.4658264871608,0.568626607596026,116245,Viken,2022-10-03
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39054,37889,26528,471,91.887440591031,89.1463931109124,62.4158863112324,1.10818314432262,42502,Viken,2022-10-03
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86152,84653,70000,1955,94.3005067918869,92.6597270110225,76.6208036427719,2.1399095874517,91359,Viken,2022-10-03
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74935,74257,68160,3474,95,94.6226282859946,86.8534729920869,4.42677472380443,78477,Viken,2022-10-03
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61905,61540,60128,31713,95,95,94.3939465297728,49.7857109216785,63699,Viken,2022-10-03
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26314,26156,25009,18705,95,95,93.7720284964379,70.1349831271091,26670,Viken,2022-10-03
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16074,15928,14926,10977,95,95,92.9389788293898,68.3499377334994,16060,Viken,2022-10-03
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17851,17505,15224,10930,95,95,91.4958831660556,65.6890438127291,16639,Viken,2022-10-03
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24548,2624,,,72.9076329076329,7.79328779328779,,,33670,Viken,2022-10-03
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14288,12638,,,87.3403019744483,77.2541108869735,,,16359,Viken,2022-10-03
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46165,43330,19907,99,88.6016428681099,83.1606018731767,38.2062797481959,0.190004606172271,52104,Viken,2022-10-03
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101926,96644,53467,498,84.478628794974,80.1007848955269,44.3146875751121,0.412753930693808,120653,Viken,2022-10-03
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37353,36120,23989,336,85.6366637626668,82.8098491448485,54.9979366316658,0.770324178091614,43618,Viken,2022-10-03
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86303,84630,67729,1638,90.7545086492455,88.9952153110048,71.2224617487776,1.72248803827751,95095,Viken,2022-10-03
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76669,75910,69016,3557,94.1497918534255,93.2177372809549,84.7518819151941,4.36800805570223,81433,Viken,2022-10-03
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59365,59064,57828,29740,95,95,94.6525902283329,48.6782879122678,61095,Viken,2022-10-03
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23536,23418,22452,17082,95,95,95,72.3384432963496,23614,Viken,2022-10-03
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12762,12649,11884,9298,95,95,94.7536278105565,74.1349067134428,12542,Viken,2022-10-03
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10346,9019,6906,95,95,93.7428541731629,71.7804801995635,9621,Viken,2022-10-03
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6614,733,,,81.8868391729603,9.07515166522224,,,8077,Innlandet,2022-10-03
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3721,3750,,,91.1116552399608,91.8217433888345,,,4084,Innlandet,2022-10-03
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13192,12763,7199,28,90.2819600328497,87.3460169723515,49.2677251574049,0.191623323295921,14612,Innlandet,2022-10-03
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27395,26447,16129,179,89.7608125819135,86.6546526867628,52.8473132372215,0.586500655307995,30520,Innlandet,2022-10-03
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9589,9394,6825,101,93.0609472049689,91.1684782608696,66.2364130434783,0.980201863354037,10304,Innlandet,2022-10-03
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24252,23899,19884,472,94.1130816096861,92.7432185959874,77.1624820520781,1.83165819395398,25769,Innlandet,2022-10-03
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24236,24046,22137,927,95,94.5650464055372,87.057574327513,3.64558754129306,25428,Innlandet,2022-10-03
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22808,22686,22289,10998,95,95,94.9154707660861,46.8338798279607,23483,Innlandet,2022-10-03
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9513,9458,9013,6466,95,95,93.6415584415584,67.1792207792208,9625,Innlandet,2022-10-03
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6109,6043,5631,4090,95,95,92.9054611450256,67.4806137601056,6061,Innlandet,2022-10-03
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6980,6852,5857,4057,95,95,90.5255023183926,62.7047913446677,6470,Innlandet,2022-10-03
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7096,746,,,81.0878756713519,8.52474002971089,,,8751,Innlandet,2022-10-03
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3850,3698,,,89.8692810457516,86.3211951447246,,,4284,Innlandet,2022-10-03
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14184,13525,5854,13,89.2749244712991,85.127139979859,36.8454179254784,0.0818227593152065,15888,Innlandet,2022-10-03
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28370,27286,15040,100,86.2572210398297,82.9613864396473,45.7281848586197,0.304043782304652,32890,Innlandet,2022-10-03
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9187,8980,5994,60,87.939121278836,85.9576912032162,57.3753230592515,0.574327558150665,10447,Innlandet,2022-10-03
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24023,23679,18899,336,92.1515976830719,90.8320227089647,72.496068126894,1.28888718401166,26069,Innlandet,2022-10-03
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24484,24304,21951,814,94.8183719309116,94.1212919216172,85.0089071334521,3.15235070869801,25822,Innlandet,2022-10-03
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22350,22237,21907,10048,95,95,95,43.79167574635,22945,Innlandet,2022-10-03
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8685,8619,8228,6063,95,95,94.6726498676792,69.7618225750777,8691,Innlandet,2022-10-03
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4898,4866,4523,3484,95,95,94.0723793677205,72.4625623960067,4808,Innlandet,2022-10-03
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4130,3561,2571,95,95,92.9279749478079,67.0929018789144,3832,Innlandet,2022-10-03
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7448,710,,,76.4289379168805,7.28578758337609,,,9745,Vestfold og Telemark,2022-10-03
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4494,4171,,,90.8062234794908,84.2796524550414,,,4949,Vestfold og Telemark,2022-10-03
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14127,13551,7250,25,89.6781565416111,86.0217101504475,46.0229797498889,0.158699930172031,15753,Vestfold og Telemark,2022-10-03
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32819,31575,18479,171,88.8392615451248,85.4718206918954,50.021655568188,0.462887770017866,36942,Vestfold og Telemark,2022-10-03
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11836,11573,8209,125,92.367722803184,90.3152801623225,64.062743873888,0.975495551740284,12814,Vestfold og Telemark,2022-10-03
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27921,27529,22672,513,93.5282886142096,92.2151877533246,75.9454661173082,1.71842025927043,29853,Vestfold og Telemark,2022-10-03
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27071,26809,24679,1092,95,94.5143662964922,87.0051119337211,3.84981491274458,28365,Vestfold og Telemark,2022-10-03
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24434,24301,23639,11320,95,95,93.9024390243902,44.967029474855,25174,Vestfold og Telemark,2022-10-03
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9765,9705,9243,6816,95,95,93.2600141257189,68.7720714357784,9911,Vestfold og Telemark,2022-10-03
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6228,6182,5781,4103,95,95,92.7482753088401,65.8270495748436,6233,Vestfold og Telemark,2022-10-03
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7177,7054,6147,4200,95,95,91.7599641737573,62.6959247648903,6699,Vestfold og Telemark,2022-10-03
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8117,787,,,76.4096771156924,7.40845335592582,,,10623,Vestfold og Telemark,2022-10-03
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4622,4159,,,88.3578665647104,79.506786465303,,,5231,Vestfold og Telemark,2022-10-03
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15412,14613,6307,31,87.2262154055125,82.704171147207,35.6952855283265,0.175448525666421,17669,Vestfold og Telemark,2022-10-03
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,33000,31550,16650,123,84.8067434210526,81.0803865131579,42.7888569078947,0.316097861842105,38912,Vestfold og Telemark,2022-10-03
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11385,11070,7264,74,87.0812299219826,84.6718678292795,55.5606547345877,0.566008872571516,13074,Vestfold og Telemark,2022-10-03
