granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,32836,32343,28556,351,92.8698701812937,91.4755211132166,80.7647707667506,0.992731283762763,35357,Oslo,2022-08-30
total,county,county03,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22867,22677,20905,1703,95,94.8471286963068,87.4356936718391,7.12284077125769,23909,Oslo,2022-08-30
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8752,8692,8153,4711,95,95,91.9476711401827,53.1295815946769,8867,Oslo,2022-08-30
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4439,4399,4095,2699,95,95,92.479674796748,60.9530261969286,4428,Oslo,2022-08-30
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3878,3827,3271,2028,95,95,90.1598676957001,55.8985667034179,3628,Oslo,2022-08-30
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9430,882,,,73.5168004989475,6.87612068293444,,,12827,Rogaland,2022-08-30
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5361,5181,,,90.3285593934288,87.2957034540859,,,5935,Rogaland,2022-08-30
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18395,17673,9826,19,91.4264413518887,87.837972166998,48.8369781312127,0.0944333996023857,20120,Rogaland,2022-08-30
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42855,41303,24172,111,87.8176229508197,84.6372950819672,49.5327868852459,0.227459016393443,48800,Rogaland,2022-08-30
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14754,14377,10482,127,90.7715023994094,88.4520733357943,64.4887412329273,0.781346130183339,16254,Rogaland,2022-08-30
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29576,29173,24671,348,93.1498220528487,91.8805706906869,77.7014897168593,1.0960284715442,31751,Rogaland,2022-08-30
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25909,25714,24138,562,95,94.4499540863177,88.6611570247934,2.06427915518825,27225,Rogaland,2022-08-30
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20809,20670,19939,5646,95,95,93.1119828149808,26.3659288316055,21414,Rogaland,2022-08-30
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7924,7876,7465,4365,95,95,93.0218068535826,54.392523364486,8025,Rogaland,2022-08-30
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5065,5014,4639,2811,95,95,91.4268821442649,55.4000788332677,5074,Rogaland,2022-08-30
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6098,5995,5203,2636,95,95,90.7236268526591,45.9633827375763,5735,Rogaland,2022-08-30
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9485,770,,,70.8629062383265,5.7527082555099,,,13385,Rogaland,2022-08-30
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5522,5138,,,88.408581492155,82.2606468139609,,,6246,Rogaland,2022-08-30
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18944,17853,7412,16,87.7280726127628,82.6757432620172,34.3243493563027,0.0740946559229416,21594,Rogaland,2022-08-30
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43347,41386,22027,95,84.0530530724632,80.2505283977429,42.7119892963099,0.18421205716391,51571,Rogaland,2022-08-30
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,15000,14551,9778,63,84.9425222266267,82.399909394643,55.3711988221304,0.356758593351832,17659,Rogaland,2022-08-30
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30661,30151,24651,251,89.9096827165562,88.4141692569351,72.2860829276875,0.736027212480206,34102,Rogaland,2022-08-30
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26730,26472,24683,495,93.5695032730073,92.6663632863094,86.4038926033535,1.73276857912977,28567,Rogaland,2022-08-30
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20988,20848,20181,5547,95,95,93.7691664343462,25.7736269863396,21522,Rogaland,2022-08-30
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7370,7325,6988,4111,95,95,94.4451952966617,55.5615623732937,7399,Rogaland,2022-08-30
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4112,4079,3814,2553,95,95,93.9871858058157,62.9127649088221,4058,Rogaland,2022-08-30
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3499,3059,1793,95,95,93.0352798053528,54.5316301703163,3288,Rogaland,2022-08-30
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5368,834,,,82.7118644067797,12.8505392912173,,,6490,Møre og Romsdal,2022-08-30
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3029,3171,,,93.4299814929056,95,,,3242,Møre og Romsdal,2022-08-30
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9921,9687,5781,18,91.2947455599521,89.1414373792215,53.1977546701022,0.165639090825435,10867,Møre og Romsdal,2022-08-30
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20876,20306,12988,111,90.2706909971461,87.8059327164231,56.1618957018075,0.479979244140794,23126,Møre og Romsdal,2022-08-30
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7237,7127,5477,63,92.0269582909461,90.6281790437436,69.646490335707,0.801119023397762,7864,Møre og Romsdal,2022-08-30
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16116,15935,13920,228,94.3283582089552,93.2689493707931,81.4749780509219,1.33450395083407,17085,Møre og Romsdal,2022-08-30
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15349,15246,14430,340,95,95,90.3512616617619,2.12885855613299,15971,Møre og Romsdal,2022-08-30
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14581,14509,14275,2238,95,95,95,14.9678972712681,14952,Møre og Romsdal,2022-08-30
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5628,5601,5314,2380,95,95,93.2935393258427,41.7837078651685,5696,Møre og Romsdal,2022-08-30
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3621,3581,3345,1703,95,95,92.8908636489864,47.2924187725632,3601,Møre og Romsdal,2022-08-30
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4735,4123,1916,95,95,91.601866251944,42.5683181515219,4501,Møre og Romsdal,2022-08-30
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5624,810,,,82.8398880542053,11.9310649580203,,,6789,Møre og Romsdal,2022-08-30
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3063,3083,,,90.5409399940881,91.1321312444576,,,3383,Møre og Romsdal,2022-08-30
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10726,10296,4802,13,90.0058739615675,86.3975832843837,40.295376353109,0.109087857682303,11917,Møre og Romsdal,2022-08-30
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21900,21127,12045,49,85.9329017068864,82.8997449480086,47.2630959387875,0.192269962723171,25485,Møre og Romsdal,2022-08-30
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7088,6933,4879,42,84.7745484989834,82.9207032651597,58.3542638440378,0.502332256907069,8361,Møre og Romsdal,2022-08-30
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16643,16373,13589,154,90.0449061299573,88.5841043120706,73.5216144565276,0.833198073905751,18483,Møre og Romsdal,2022-08-30
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16086,15990,15113,277,94.3294434996775,93.7664926992318,88.6237025743271,1.62434762211928,17053,Møre og Romsdal,2022-08-30
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14821,14759,14543,2095,95,95,95,13.7838015658925,15199,Møre og Romsdal,2022-08-30
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5491,5464,5220,2319,95,95,95,42.3484295105917,5476,Møre og Romsdal,2022-08-30
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3074,3043,2849,1494,95,95,94.4315545243619,49.5193901226384,3017,Møre og Romsdal,2022-08-30
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2792,2761,2397,1208,95,95,94.3329397874852,47.5403384494294,2541,Møre og Romsdal,2022-08-30
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4425,551,,,82.2032323982909,10.2359279212335,,,5383,Nordland,2022-08-30
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2496,2524,,,93.6234058514629,94.6736684171043,,,2666,Nordland,2022-08-30
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8514,8265,4100,14,90.7095674408694,88.0566801619433,43.68207969316,0.149158320903473,9386,Nordland,2022-08-30
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19091,18421,10791,99,89.5450281425891,86.4024390243903,50.6144465290807,0.464352720450281,21320,Nordland,2022-08-30
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6049,5931,4192,62,91.7488245108448,89.9590474745943,63.5825875929016,0.940391324131655,6593,Nordland,2022-08-30
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14783,14607,12025,215,93.6996894213095,92.5841414717627,76.2185459846612,1.36274323382139,15777,Nordland,2022-08-30
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15010,14873,13508,339,95,94.6902654867257,85.9998726682371,2.15827338129496,15707,Nordland,2022-08-30
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13537,13457,13104,1428,95,95,94.070351758794,10.251256281407,13930,Nordland,2022-08-30
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5514,5476,5104,1635,95,95,91.5844249057958,29.3378790597524,5573,Nordland,2022-08-30
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3622,3588,3253,1184,95,95,90.1607538802661,32.8159645232816,3608,Nordland,2022-08-30
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4226,4147,3454,1201,95,95,85.6646825396825,29.7867063492064,4032,Nordland,2022-08-30
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4696,551,,,81.3582813582814,9.54608454608455,,,5772,Nordland,2022-08-30
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2680,2593,,,92.3819372630128,89.3829713891762,,,2901,Nordland,2022-08-30
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9182,8717,3124,10,88.3309283309283,83.8576238576239,30.0529100529101,0.0962000962000962,10395,Nordland,2022-08-30
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19786,19033,9592,66,85.1413572012565,81.9011145057877,41.2754421446706,0.284005335857825,23239,Nordland,2022-08-30
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5980,5823,3703,41,85.41636909013,83.1738323096701,52.8924439365805,0.585630624196543,7001,Nordland,2022-08-30
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14608,14385,11260,137,90.6597157574629,89.2757400856451,69.8814621734004,0.850245143672811,16113,Nordland,2022-08-30
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15390,15254,13741,300,94.7368421052632,93.8996614342875,84.586026469683,1.84672206832872,16245,Nordland,2022-08-30
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14112,14036,13621,1261,95,95,94.0806741262605,8.7097665423401,14478,Nordland,2022-08-30
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5404,5366,5016,1610,95,95,92.940522512507,29.8313878080415,5397,Nordland,2022-08-30
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3194,3159,2900,1123,95,95,92.5039872408293,35.8213716108453,3135,Nordland,2022-08-30
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2528,2477,2086,794,95,95,89.9525657611039,34.2388960758948,2319,Nordland,2022-08-30
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23474,2674,,,73.871038801649,8.41489127356264,,,31777,Viken,2022-08-30
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13862,12850,,,90.0071423933511,83.4361405103565,,,15401,Viken,2022-08-30
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,43276,41492,23506,46,91.7875625689319,88.003732926105,49.8557733095784,0.0975651141087639,47148,Viken,2022-08-30
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,103595,98872,58393,295,89.117811518775,85.0548410684331,50.2326981805669,0.253774355886275,116245,Viken,2022-08-30
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39002,37826,26421,213,91.7650934073691,88.9981647922451,62.1641334525434,0.501152886922968,42502,Viken,2022-08-30
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86121,84616,69854,895,94.2665747217023,92.6192274433827,76.4609945380313,0.979651703718298,91359,Viken,2022-08-30
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74922,74237,68028,1351,95,94.5971431119946,86.6852708436867,1.72152350370172,78477,Viken,2022-08-30
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61898,61527,59755,13403,95,95,93.8083800373632,21.0411466428044,63699,Viken,2022-08-30
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26309,26152,24911,13813,95,95,93.4045744281965,51.7922759655043,26670,Viken,2022-08-30
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16071,15926,14867,8865,95,95,92.5716064757161,55.1992528019925,16060,Viken,2022-08-30
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17843,17493,15141,8946,95,95,90.9970551114851,53.7652503155238,16639,Viken,2022-08-30
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24526,2588,,,72.8422928422929,7.68636768636769,,,33670,Viken,2022-08-30
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14266,12616,,,87.2058194266153,77.1196283391405,,,16359,Viken,2022-08-30
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46410,43565,20009,43,89.0718562874252,83.6116229080301,38.4020420697067,0.0825272531859358,52104,Viken,2022-08-30
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,101707,96425,53251,244,84.2971165242472,79.9192726248,44.1356617738473,0.202232849576886,120653,Viken,2022-08-30
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37298,36060,23892,145,85.5105690311339,82.6722912559035,54.7755513778715,0.33243156495025,43618,Viken,2022-08-30
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86275,84595,67551,630,90.7250644092749,88.9584100110416,71.0352805089647,0.662495399337505,95095,Viken,2022-08-30
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76644,75886,68838,1237,94.1190917686933,93.188265199612,84.5332973119006,1.51904019255093,81433,Viken,2022-08-30
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59364,59051,57425,12080,95,95,93.9929617808331,19.772485473443,61095,Viken,2022-08-30
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23531,23411,22344,12405,95,95,94.6218345049547,52.5323960362497,23614,Viken,2022-08-30
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12755,12642,11835,7512,95,95,94.3629405198533,59.8947536278106,12542,Viken,2022-08-30
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10517,10348,8981,5746,95,95,93.3478848352562,59.7235214634653,9621,Viken,2022-08-30
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6621,731,,,81.973505014238,9.05038999628575,,,8077,Innlandet,2022-08-30
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3713,3740,,,90.9157688540646,91.5768854064642,,,4084,Innlandet,2022-08-30
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13304,12869,7254,18,91.0484533260334,88.0714481248289,49.644128113879,0.123186422118806,14612,Innlandet,2022-08-30
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27379,26433,16101,113,89.7083879423329,86.6087811271298,52.7555701179555,0.370249017038008,30520,Innlandet,2022-08-30
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9581,9387,6808,64,92.9833074534162,91.1005434782609,66.0714285714286,0.62111801242236,10304,Innlandet,2022-08-30
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24259,23905,19869,287,94.140246032054,92.7665023865885,77.1042725755753,1.11374131708642,25769,Innlandet,2022-08-30
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24217,24030,22093,500,95,94.5021236432279,86.8845367311625,1.96633632216454,25428,Innlandet,2022-08-30
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22805,22684,22148,2225,95,95,94.3150364093174,9.47493931780437,23483,Innlandet,2022-08-30
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9509,9451,8963,3265,95,95,93.1220779220779,33.9220779220779,9625,Innlandet,2022-08-30
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6106,6040,5587,2510,95,95,92.1795083319584,41.412308199967,6061,Innlandet,2022-08-30
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6979,6849,5794,2669,95,95,89.5517774343122,41.2519319938176,6470,Innlandet,2022-08-30
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7094,736,,,81.0650211404411,8.41046737515713,,,8751,Innlandet,2022-08-30
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3848,3697,,,89.8225957049487,86.2978524743231,,,4284,Innlandet,2022-08-30
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14214,13550,5851,7,89.463746223565,85.2844914400806,36.8265357502518,0.0440584088620342,15888,Innlandet,2022-08-30
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28367,27281,15011,62,86.2480997263606,82.9461842505321,45.6400121617513,0.188507145028884,32890,Innlandet,2022-08-30
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9185,8975,5986,38,87.9199770268977,85.9098305733703,57.2987460514981,0.363740786828755,10447,Innlandet,2022-08-30
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24001,23665,18872,201,92.0672062603092,90.7783190762975,72.3924968353217,0.771030726149833,26069,Innlandet,2022-08-30
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24455,24278,21899,411,94.7060645960809,94.0206025869414,84.8075284641004,1.59166602122221,25822,Innlandet,2022-08-30
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22335,22225,21747,1915,95,95,94.7788189147962,8.34604488995424,22945,Innlandet,2022-08-30
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8675,8613,8166,2937,95,95,93.9592682084915,33.7935795650673,8691,Innlandet,2022-08-30
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4897,4863,4486,2129,95,95,93.3028286189684,44.2803660565724,4808,Innlandet,2022-08-30
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4212,4128,3526,1710,95,95,92.0146137787056,44.6242171189979,3832,Innlandet,2022-08-30
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7439,701,,,76.3365828630067,7.19343252950231,,,9745,Vestfold og Telemark,2022-08-30
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4493,4166,,,90.7860173772479,84.1786219438271,,,4949,Vestfold og Telemark,2022-08-30
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14304,13715,7339,11,90.8017520472291,87.0627816923761,46.5879515013014,0.0698279692756935,15753,Vestfold og Telemark,2022-08-30
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32771,31536,18411,91,88.709328135997,85.3662497969791,49.8375832385902,0.246332088138163,36942,Vestfold og Telemark,2022-08-30
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11829,11565,8189,74,92.3130950522866,90.2528484470111,63.9066645856095,0.577493366630248,12814,Vestfold og Telemark,2022-08-30
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27902,27507,22619,282,93.4646434194218,92.1414933172546,75.7679295213211,0.94462868053462,29853,Vestfold og Telemark,2022-08-30
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27060,26795,24646,515,95,94.4650096950467,86.8887713731712,1.81561783888595,28365,Vestfold og Telemark,2022-08-30
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24423,24294,23509,3236,95,95,93.3860332088663,12.8545324541193,25174,Vestfold og Telemark,2022-08-30
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9764,9705,9205,4810,95,95,92.8766017556251,48.5319342145091,9911,Vestfold og Telemark,2022-08-30
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6226,6179,5755,3156,95,95,92.3311407027114,50.6337237285416,6233,Vestfold og Telemark,2022-08-30
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7176,7054,6117,3364,95,95,91.3121361397223,50.2164502164502,6699,Vestfold og Telemark,2022-08-30
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8110,777,,,76.3437823590323,7.31431798926857,,,10623,Vestfold og Telemark,2022-08-30
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4621,4156,,,88.33874976104,79.4494360542917,,,5231,Vestfold og Telemark,2022-08-30
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15538,14730,6347,20,87.9393287678986,83.3663478408512,35.9216707227347,0.113192597204143,17669,Vestfold og Telemark,2022-08-30
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,32972,31512,16606,67,84.7347861842105,80.9827302631579,42.67578125,0.172183388157895,38912,Vestfold og Telemark,2022-08-30
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11390,11074,7258,40,87.1194737647239,84.7024629034725,55.5147621232982,0.305950741930549,13074,Vestfold og Telemark,2022-08-30
