granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14743,14365,10326,90.7038267503384,88.3782453549895,63.5289774824659,16254,Rogaland,2022-06-03
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29582,29173,24475,93.1687190954616,91.8805706906869,77.0841863248402,31751,Rogaland,2022-06-03
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25942,25740,24037,95,94.5454545454546,88.2901744719927,27225,Rogaland,2022-06-03
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20813,20677,19823,95,95,92.570281124498,21414,Rogaland,2022-06-03
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12985,12882,11929,95,95,91.0680204595771,13099,Rogaland,2022-06-03
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6097,5991,5108,95,95,89.0671316477768,5735,Rogaland,2022-06-03
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9423,611,,70.3997011580127,4.56481135599552,,13385,Rogaland,2022-06-03
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5520,5058,,88.3765609990394,80.9798270893372,,6246,Rogaland,2022-06-03
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19096,17949,7298,88.4319718440308,83.1203111975549,33.7964249328517,21594,Rogaland,2022-06-03
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43293,41289,21507,83.9483430610227,80.0624381920071,41.7036706676233,51571,Rogaland,2022-06-03
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15007,14548,9638,84.9821620703324,82.3829208901976,54.5784019480152,17659,Rogaland,2022-06-03
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30667,30156,24470,89.9272769925518,88.428831153598,71.7553222684887,34102,Rogaland,2022-06-03
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26767,26500,24576,93.699023348619,92.7643784786642,86.0293345468548,28567,Rogaland,2022-06-03
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20996,20856,20069,95,95,93.2487687017935,21522,Rogaland,2022-06-03
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11473,11397,10652,95,95,92.9737278519682,11457,Rogaland,2022-06-03
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3498,3006,95,95,91.4233576642336,3288,Rogaland,2022-06-03
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5345,765,,82.3574730354391,11.7873651771957,,6490,Møre og Romsdal,2022-06-03
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3033,3141,,93.5533621221468,95,,3242,Møre og Romsdal,2022-06-03
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10099,9847,5763,92.9327321247815,90.6137848532254,53.0321155792767,10867,Møre og Romsdal,2022-06-03
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20814,20236,12751,90.0025944824008,87.503243103001,55.1370751535069,23126,Møre og Romsdal,2022-06-03
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7226,7109,5417,91.8870803662258,90.3992878942014,68.883519837233,7864,Møre og Romsdal,2022-06-03
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16113,15932,13825,94.3107989464442,93.2513901082821,80.9189347380743,17085,Møre og Romsdal,2022-06-03
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15349,15243,14371,95,95,89.9818420887859,15971,Møre og Romsdal,2022-06-03
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14583,14511,14238,95,95,95,14952,Møre og Romsdal,2022-06-03
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9252,9182,8576,95,95,92.2448101538131,9297,Møre og Romsdal,2022-06-03
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4732,4043,95,95,89.8244834481226,4501,Møre og Romsdal,2022-06-03
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5611,740,,82.648401826484,10.8999852702902,,6789,Møre og Romsdal,2022-06-03
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3068,3062,,90.6887378066805,90.5113804315696,,3383,Møre og Romsdal,2022-06-03
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10859,10419,4766,91.1219266593942,87.4297222455316,39.9932869010657,11917,Møre og Romsdal,2022-06-03
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21863,21082,11853,85.7877182656465,82.7231704924465,46.5097115950559,25485,Møre og Romsdal,2022-06-03
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7093,6939,4833,84.834349958139,82.9924650161464,57.8040904198063,8361,Møre og Romsdal,2022-06-03
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16635,16360,13499,90.001623113131,88.5137694097279,73.0346805172321,18483,Møre og Romsdal,2022-06-03
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16094,15997,15041,94.3763560663813,93.8075411950976,88.2014894739929,17053,Møre og Romsdal,2022-06-03
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14818,14755,14503,95,95,95,15199,Møre og Romsdal,2022-06-03
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8561,8504,8003,95,95,94.2305427999529,8493,Møre og Romsdal,2022-06-03
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2755,2365,95,95,93.0735930735931,2541,Møre og Romsdal,2022-06-03
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4426,480,,82.2218093999628,8.91696080252647,,5383,Nordland,2022-06-03
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2500,2488,,93.7734433608402,93.3233308327082,,2666,Nordland,2022-06-03
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8671,8410,4093,92.382271468144,89.6015341998722,43.6075005327083,9386,Nordland,2022-06-03
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19149,18467,10628,89.8170731707317,86.6181988742964,49.8499061913696,21320,Nordland,2022-06-03
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6075,5949,4148,92.1431821629001,90.2320643106325,62.9152131048081,6593,Nordland,2022-06-03
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14799,14623,11963,93.8011028712683,92.6855549217215,75.8255688660709,15777,Nordland,2022-06-03
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15013,14876,13463,95,94.7093652511619,85.7133762016935,15707,Nordland,2022-06-03
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13540,13461,13055,95,95,93.7185929648241,13930,Nordland,2022-06-03
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9127,9057,8273,95,95,90.1100098028537,9181,Nordland,2022-06-03
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4219,4135,3351,95,95,83.1101190476191,4032,Nordland,2022-06-03
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4698,492,,81.3929313929314,8.52390852390852,,5772,Nordland,2022-06-03
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2689,2576,,92.6921751120303,88.7969665632541,,2901,Nordland,2022-06-03
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9292,8801,3084,89.3891293891294,84.6657046657047,29.6681096681097,10395,Nordland,2022-06-03
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19856,19078,9423,85.4425749817118,82.0947545075089,40.5482163604286,23239,Nordland,2022-06-03
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6012,5852,3653,85.8734466504785,83.5880588487359,52.1782602485359,7001,Nordland,2022-06-03
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14638,14414,11192,90.8459008254205,89.4557189846708,69.4594426860299,16113,Nordland,2022-06-03
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15396,15259,13673,94.7737765466297,93.9304401354263,84.1674361341952,16245,Nordland,2022-06-03
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14111,14037,13558,95,95,93.6455311507114,14478,Nordland,2022-06-03
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8589,8514,7838,95,95,91.8659165494609,8532,Nordland,2022-06-03
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2525,2473,2027,95,95,87.4083656748599,2319,Nordland,2022-06-03
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,23246,2214,,73.1535387229758,6.96730339553765,,31777,Viken,2022-06-03
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13808,12531,,89.6565158106617,81.364846438543,,15401,Viken,2022-06-03
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43660,41743,23157,92.6020191736659,88.5360990922202,49.1155510307966,47148,Viken,2022-06-03
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,102713,97911,56905,88.3590692072777,84.2281388446815,48.9526431244355,116245,Viken,2022-06-03
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38938,37730,25924,91.6145122582467,88.7722930685615,60.9947767163898,42502,Viken,2022-06-03
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86038,84505,69068,94.1757243402401,92.4977287404634,75.6006523714139,91359,Viken,2022-06-03
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74844,74145,67603,95,94.4799113115945,86.1437108961862,78477,Viken,2022-06-03
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61838,61470,59363,95,95,93.1929857611579,63699,Viken,2022-06-03
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42346,42034,39329,95,95,92.040720805055,42730,Viken,2022-06-03
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17829,17475,14779,95,95,88.82144359637,16639,Viken,2022-06-03
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,24289,2165,,72.1384021384021,6.43005643005643,,33670,Viken,2022-06-03
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14169,12323,,86.6128736475335,75.3285653157283,,16359,Viken,2022-06-03
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46610,43647,19596,89.4557039766621,83.7690004606172,37.6093965914325,52104,Viken,2022-06-03
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,100746,95404,51945,83.5006174732497,79.0730441845623,43.0532187347186,120653,Viken,2022-06-03
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37141,35885,23390,85.1506258883947,82.2710807464808,53.6246503736989,43618,Viken,2022-06-03
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86169,84430,66740,90.6135969293864,88.7848993112151,70.1824491298175,95095,Viken,2022-06-03
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76585,75810,68310,94.0466395687252,93.094936942026,83.8849115223558,81433,Viken,2022-06-03
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59311,58995,57052,95,95,93.3824371879859,61095,Viken,2022-06-03
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36262,36031,33832,95,95,93.5722978205554,36156,Viken,2022-06-03
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10513,10337,8808,95,95,91.5497349547864,9621,Viken,2022-06-03
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6596,693,,81.6639841525319,8.57991828649251,,8077,Innlandet,2022-06-03
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3718,3715,,91.0381978452498,90.9647404505387,,4084,Innlandet,2022-06-03
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13543,13081,7243,92.6840952641665,89.5223104297837,49.5688475225842,14612,Innlandet,2022-06-03
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27322,26362,15870,89.521625163827,86.3761467889908,51.9986893840105,30520,Innlandet,2022-06-03
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9558,9361,6736,92.7600931677019,90.8482142857143,65.3726708074534,10304,Innlandet,2022-06-03
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24243,23888,19747,94.0781559237844,92.7005316465521,76.6308355000194,25769,Innlandet,2022-06-03
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24226,24040,22029,95,94.5414503696712,86.6328456819255,25428,Innlandet,2022-06-03
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22796,22677,22070,95,95,93.9828812332325,23483,Innlandet,2022-06-03
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15614,15479,14407,95,95,91.8462323090654,15686,Innlandet,2022-06-03
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6970,6836,5681,95,95,87.8052550231839,6470,Innlandet,2022-06-03
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7079,657,,80.8936121586105,7.50771340418238,,8751,Innlandet,2022-06-03
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3854,3681,,89.9626517273576,85.9243697478992,,4284,Innlandet,2022-06-03
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14415,13721,5822,90.7288519637462,86.360775427996,36.6440080563948,15888,Innlandet,2022-06-03
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28327,27238,14841,86.1264822134387,82.8154454241411,45.1231377318334,32890,Innlandet,2022-06-03
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9172,8954,5917,87.7955393892984,85.7088159280176,56.6382693596248,10447,Innlandet,2022-06-03
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23975,23632,18752,91.9674709424988,90.6517319421535,71.9321799838889,26069,Innlandet,2022-06-03
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24450,24270,21803,94.6867012624894,93.989621253195,84.4357524591434,25822,Innlandet,2022-06-03
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22335,22225,21659,95,95,94.395293092177,22945,Innlandet,2022-06-03
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13563,13465,12535,95,95,92.8587302763168,13499,Innlandet,2022-06-03
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4206,4119,3462,95,95,90.3444676409186,3832,Innlandet,2022-06-03
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7399,623,,75.926115956901,6.3930220625962,,9745,Vestfold og Telemark,2022-06-03
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4482,4105,,90.5637502525763,82.9460497070115,,4949,Vestfold og Telemark,2022-06-03
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14552,13929,7322,92.3760553545357,88.4212530946486,46.4800355487844,15753,Vestfold og Telemark,2022-06-03
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32504,31238,18014,87.9865735477235,84.5595798819772,48.7629256672622,36942,Vestfold og Telemark,2022-06-03
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11796,11534,8067,92.0555642266271,90.0109255501795,62.954580927111,12814,Vestfold og Telemark,2022-06-03
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27849,27458,22429,93.2871068234348,91.9773557096439,75.1314775734432,29853,Vestfold og Telemark,2022-06-03
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,27027,26757,24510,95,94.3310417768376,86.409307244844,28365,Vestfold og Telemark,2022-06-03
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24398,24271,23386,95,95,92.8974338603321,25174,Vestfold og Telemark,2022-06-03
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15972,15867,14798,95,95,91.6625371655104,16144,Vestfold og Telemark,2022-06-03
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7168,7041,6004,95,95,89.6253172115241,6699,Vestfold og Telemark,2022-06-03
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8069,680,,75.9578273557376,6.40120493269321,,10623,Vestfold og Telemark,2022-06-03
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4613,4088,,88.1858153316765,78.1494934047027,,5231,Vestfold og Telemark,2022-06-03
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15710,14877,6291,88.9127851038542,84.1983134303017,35.6047314505631,17669,Vestfold og Telemark,2022-06-03
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32804,31308,16314,84.3030427631579,80.4584703947369,41.9253700657895,38912,Vestfold og Telemark,2022-06-03
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11346,11030,7171,86.7829279486003,84.365917087349,54.8493192595992,13074,Vestfold og Telemark,2022-06-03
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27402,26936,21036,91.3126062181346,89.7597387450432,70.0989703089073,30009,Vestfold og Telemark,2022-06-03
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26650,26383,23996,94.2562071160784,93.3118766357785,84.8694914055316,28274,Vestfold og Telemark,2022-06-03
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23424,23307,22468,95,95,93.3676861702128,24064,Vestfold og Telemark,2022-06-03
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13970,13887,13053,95,95,93.4827759077562,13963,Vestfold og Telemark,2022-06-03
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4146,4068,3432,95,95,90.9620991253644,3773,Vestfold og Telemark,2022-06-03
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6138,377,,75.4146701068927,4.63201867551296,,8139,Agder,2022-06-03
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3366,3094,,89.5450917797287,82.3091247672253,,3759,Agder,2022-06-03
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12458,11964,6224,91.9138261767744,88.2691456396636,45.9200236092666,13554,Agder,2022-06-03
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25297,24381,13859,88.075342942692,84.8861499895551,48.2522108488267,28722,Agder,2022-06-03
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8867,8686,6152,91.2430541263635,89.3805309734513,63.3052068326816,9718,Agder,2022-06-03
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19393,19121,16160,93.5820103266902,92.2694590551561,77.9809873087874,20723,Agder,2022-06-03
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17751,17612,16298,94.8997594226143,94.1566426089281,87.1317829457364,18705,Agder,2022-06-03
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15537,15474,14884,95,95,92.5621890547264,16080,Agder,2022-06-03
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10055,9980,9253,95,95,90.4496578690127,10230,Agder,2022-06-03
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4458,4375,3625,95,95,86.0431996202231,4213,Agder,2022-06-03
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6301,397,,75.5515587529976,4.76019184652278,,8340,Agder,2022-06-03
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3484,3138,,88.8548839581739,80.0306044376435,,3921,Agder,2022-06-03
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12965,12226,4887,89.4014618673287,84.305613018894,33.6988001654944,14502,Agder,2022-06-03
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25721,24650,12441,85.022477852704,81.4822160518313,41.1245537485125,30252,Agder,2022-06-03
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8733,8529,5584,87.8041423687915,85.7530665594209,56.1431731349286,9946,Agder,2022-06-03
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19647,19372,15984,91.4920368818106,90.2114184595325,74.4341994970662,21474,Agder,2022-06-03
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18075,17903,16536,94.1210164549052,93.2253697146428,86.1070610289523,19204,Agder,2022-06-03
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15439,15368,14779,95,95,92.9496855345912,15900,Agder,2022-06-03
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8731,8667,8060,95,95,92.5054516240101,8713,Agder,2022-06-03
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2635,2579,2194,95,95,90.92416079569,2413,Agder,2022-06-03
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11589,891,,75.1264099572151,5.77596266044341,,15426,Vestland,2022-06-03
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6853,6125,,89.9343832020997,80.3805774278215,,7620,Vestland,2022-06-03
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26660,25579,14102,92.5694444444444,88.8159722222222,48.9652777777778,28800,Vestland,2022-06-03
