granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3,n_dose_4,pr100_dose_1,pr100_dose_2,pr100_dose_3,pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,22434,21666,14727,126,85.2971369909889,82.3770959279115,55.9940686665906,0.479069236911144,26301,Oslo,2022-10-17
total,county,county03,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,41447,40494,32187,369,89.4217907227616,87.3656957928803,69.4433656957929,0.796116504854369,46350,Oslo,2022-10-17
total,county,county03,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,32772,32293,28596,733,92.6888593489267,91.3341064004299,80.8779025369799,2.07313968945329,35357,Oslo,2022-10-17
total,county,county03,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22840,22650,21023,11696,95,94.7342005102681,87.9292316700824,48.9188171818144,23909,Oslo,2022-10-17
total,county,county03,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8749,8691,8194,6670,95,95,92.410059772189,75.2227359873689,8867,Oslo,2022-10-17
total,county,county03,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4431,4395,4106,3405,95,95,92.7280939476061,76.8970189701897,4428,Oslo,2022-10-17
total,county,county03,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3883,3830,3289,2583,95,95,90.6560088202867,71.1962513781698,3628,Oslo,2022-10-17
total,county,county11,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,9442,894,,,73.6103531613004,6.96967334528728,,,12827,Rogaland,2022-10-17
total,county,county11,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,5365,5191,,,90.3959561920809,87.4641954507161,,,5935,Rogaland,2022-10-17
total,county,county11,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,18223,17501,9766,34,90.5715705765408,86.9831013916501,48.5387673956263,0.168986083499006,20120,Rogaland,2022-10-17
total,county,county11,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,42828,41276,24243,211,87.7622950819672,84.5819672131148,49.6782786885246,0.432377049180328,48800,Rogaland,2022-10-17
total,county,county11,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,14751,14369,10529,206,90.7530454042082,88.4028546819245,64.7779008244125,1.26738033714778,16254,Rogaland,2022-10-17
total,county,county11,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,29558,29154,24729,542,93.0931309250103,91.8207300557463,77.8841611287834,1.70703284935908,31751,Rogaland,2022-10-17
total,county,county11,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,25910,25712,24195,1176,95,94.4426078971533,88.870523415978,4.31955922865014,27225,Rogaland,2022-10-17
total,county,county11,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,20815,20678,20082,12952,95,95,93.7797702437657,60.4837956477071,21414,Rogaland,2022-10-17
total,county,county11,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,7926,7878,7513,5874,95,95,93.6199376947041,73.196261682243,8025,Rogaland,2022-10-17
total,county,county11,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,5066,5019,4660,3636,95,95,91.8407567993694,71.6594402837998,5074,Rogaland,2022-10-17
total,county,county11,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6101,5997,5236,3461,95,95,91.2990409764603,60.3487358326068,5735,Rogaland,2022-10-17
total,county,county11,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,9492,781,,,70.9152035861039,5.83488980201718,,,13385,Rogaland,2022-10-17
total,county,county11,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,5521,5142,,,88.3925712455972,82.3246878001921,,,6246,Rogaland,2022-10-17
total,county,county11,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,18873,17790,7421,29,87.3992775771048,82.3839955543207,34.3660276002593,0.134296563860332,21594,Rogaland,2022-10-17
total,county,county11,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,43352,41406,22100,137,84.0627484438929,80.2893098834617,42.8535417191833,0.265653177173217,51571,Rogaland,2022-10-17
total,county,county11,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,14997,14553,9824,100,84.9255337221813,82.4112350642732,55.6316892236254,0.566283481510844,17659,Rogaland,2022-10-17
total,county,county11,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,30638,30125,24700,412,89.8422379919066,88.3379273942877,72.4297695149845,1.20814028502727,34102,Rogaland,2022-10-17
total,county,county11,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,26738,26477,24750,1024,93.5975076136801,92.6838659992299,86.6384289564883,3.58455560611895,28567,Rogaland,2022-10-17
total,county,county11,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,20991,20858,20339,12866,95,95,94.5032989499117,59.7806895269956,21522,Rogaland,2022-10-17
total,county,county11,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,7374,7331,7030,5629,95,95,95,76.0778483578862,7399,Rogaland,2022-10-17
total,county,county11,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4113,4082,3839,3240,95,95,94.6032528339083,79.8422868408083,4058,Rogaland,2022-10-17
total,county,county11,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3501,3077,2317,95,95,93.5827250608273,70.4683698296837,3288,Rogaland,2022-10-17
total,county,county15,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,5369,843,,,82.7272727272727,12.9892141756549,,,6490,Møre og Romsdal,2022-10-17
total,county,county15,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3030,3172,,,93.4608266502159,95,,,3242,Møre og Romsdal,2022-10-17
total,county,county15,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,9885,9657,5789,22,90.9634673783013,88.8653722278458,53.2713720438023,0.202447777675531,10867,Møre og Romsdal,2022-10-17
total,county,county15,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,20886,20312,13037,177,90.3139323704921,87.8318775404307,56.373778431203,0.765372308224509,23126,Møre og Romsdal,2022-10-17
total,county,county15,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,7230,7121,5488,95,91.9379450661241,90.5518819938962,69.7863682604273,1.20803662258393,7864,Møre og Romsdal,2022-10-17
total,county,county15,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,16112,15930,13930,389,94.3049458589406,93.2396839332748,81.5335089259584,2.27685103892303,17085,Møre og Romsdal,2022-10-17
total,county,county15,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15344,15240,14453,882,95,95,90.4952726817357,5.52250954855676,15971,Møre og Romsdal,2022-10-17
total,county,county15,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,14579,14507,14335,8046,95,95,95,53.8121990369181,14952,Møre og Romsdal,2022-10-17
total,county,county15,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5627,5600,5327,3852,95,95,93.5217696629213,67.626404494382,5696,Møre og Romsdal,2022-10-17
total,county,county15,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3621,3581,3362,2437,95,95,93.3629547347959,67.675645653985,3601,Møre og Romsdal,2022-10-17
total,county,county15,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4823,4736,4150,2770,95,95,92.2017329482337,61.541879582315,4501,Møre og Romsdal,2022-10-17
total,county,county15,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,5623,819,,,82.8251583443806,12.0636323464428,,,6789,Møre og Romsdal,2022-10-17
total,county,county15,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3072,3088,,,90.8069760567544,91.27992905705,,,3383,Møre og Romsdal,2022-10-17
total,county,county15,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,10700,10270,4811,23,89.7876982462029,86.1794075690191,40.3708987161198,0.193001594360997,11917,Møre og Romsdal,2022-10-17
total,county,county15,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,21882,21110,12073,97,85.8622719246616,82.8330390425741,47.3729644889151,0.380616048656072,25485,Møre og Romsdal,2022-10-17
total,county,county15,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,7081,6926,4895,68,84.6908264561655,82.8369812223418,58.5456285133357,0.813299844516206,8361,Møre og Romsdal,2022-10-17
total,county,county15,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,16649,16380,13606,288,90.077368392577,88.6219769517935,73.6135908672835,1.55818860574582,18483,Møre og Romsdal,2022-10-17
total,county,county15,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,16088,15990,15138,767,94.3411716413534,93.7664926992318,88.7703043452765,4.49774233272738,17053,Møre og Romsdal,2022-10-17
total,county,county15,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14823,14762,14603,7724,95,95,95,50.8191328376867,15199,Møre og Romsdal,2022-10-17
total,county,county15,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5491,5464,5245,3845,95,95,95,70.2154857560263,5476,Møre og Romsdal,2022-10-17
total,county,county15,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3075,3044,2863,2181,95,95,94.8955916473318,72.290354656944,3017,Møre og Romsdal,2022-10-17
total,county,county15,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2795,2763,2416,1707,95,95,95,67.1782762691854,2541,Møre og Romsdal,2022-10-17
total,county,county18,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,4415,556,,,82.0174623815716,10.3288129295932,,,5383,Nordland,2022-10-17
total,county,county18,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,2490,2517,,,93.3983495873968,94.4111027756939,,,2666,Nordland,2022-10-17
total,county,county18,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,8399,8155,4064,34,89.4843383763052,86.8847219262732,43.2985297251225,0.362241636479864,9386,Nordland,2022-10-17
total,county,county18,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,19042,18380,10819,200,89.3151969981238,86.2101313320826,50.7457786116323,0.938086303939962,21320,Nordland,2022-10-17
total,county,county18,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,6033,5915,4197,146,91.5061428788109,89.7163658425603,63.6584256029122,2.21446989231003,6593,Nordland,2022-10-17
total,county,county18,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,14777,14599,12041,489,93.661659377575,92.5334347467833,76.31995943462,3.09944856436585,15777,Nordland,2022-10-17
total,county,county18,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,15010,14874,13542,969,95,94.6966320748711,86.2163366651811,6.16922391290507,15707,Nordland,2022-10-17
total,county,county18,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,13530,13450,13172,5875,95,95,94.5585068198134,42.1751615218952,13930,Nordland,2022-10-17
total,county,county18,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,5517,5479,5137,3091,95,95,92.176565584066,55.4638435313117,5573,Nordland,2022-10-17
total,county,county18,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,3621,3587,3290,2040,95,95,91.1862527716186,56.5410199556541,3608,Nordland,2022-10-17
total,county,county18,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,4230,4155,3510,1985,95,95,87.0535714285714,49.2311507936508,4032,Nordland,2022-10-17
total,county,county18,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,4700,558,,,81.4275814275814,9.66735966735967,,,5772,Nordland,2022-10-17
total,county,county18,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,2680,2594,,,92.3819372630128,89.4174422612892,,,2901,Nordland,2022-10-17
total,county,county18,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,9099,8639,3120,22,87.5324675324676,83.1072631072631,30.01443001443,0.211640211640212,10395,Nordland,2022-10-17
total,county,county18,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,19719,18968,9603,153,84.8530487542493,81.6214122810792,41.3227763673136,0.658376005852231,23239,Nordland,2022-10-17
total,county,county18,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,5978,5820,3715,93,85.3878017426082,83.1309812883874,53.0638480217112,1.32838165976289,7001,Nordland,2022-10-17
total,county,county18,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,14601,14380,11286,371,90.6162725749395,89.2447092409856,70.0428225656302,2.3024886737417,16113,Nordland,2022-10-17
total,county,county18,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,15378,15241,13772,951,94.66297322253,93.8196368113266,84.7768544167436,5.85410895660203,16245,Nordland,2022-10-17
total,county,county18,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,14110,14034,13711,5699,95,95,94.7023069484736,39.3631717087996,14478,Nordland,2022-10-17
total,county,county18,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,5405,5366,5050,3115,95,95,93.5705021308134,57.7172503242542,5397,Nordland,2022-10-17
total,county,county18,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,3195,3161,2928,1924,95,95,93.3971291866029,61.3716108452951,3135,Nordland,2022-10-17
total,county,county18,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,2529,2476,2107,1318,95,95,90.8581285036654,56.8348426045709,2319,Nordland,2022-10-17
total,county,county30,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,23517,2741,,,74.0063567989426,8.62573559492715,,,31777,Viken,2022-10-17
total,county,county30,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,13869,12861,,,90.0525939874034,83.5075644438673,,,15401,Viken,2022-10-17
total,county,county30,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,42899,41130,23359,145,90.9879528293883,87.2359378976839,49.5439891405786,0.307542207516756,47148,Viken,2022-10-17
total,county,county30,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,104003,99262,58780,876,89.4687943567465,85.3903393694352,50.5656157254076,0.753580799174158,116245,Viken,2022-10-17
total,county,county30,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,39080,37919,26574,587,91.948614182862,89.2169780245636,62.5241165121641,1.38111147710696,42502,Viken,2022-10-17
total,county,county30,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,86156,84653,70051,2478,94.3048851235237,92.6597270110225,76.6766273711402,2.71237644895413,91359,Viken,2022-10-17
total,county,county30,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,74935,74258,68196,4509,95,94.6239025446946,86.8993463052869,5.74563247830575,78477,Viken,2022-10-17
total,county,county30,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,61905,61544,60238,35145,95,95,94.5666336991161,55.17355060519,63699,Viken,2022-10-17
total,county,county30,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,26322,26164,25039,19526,95,95,93.8845144356955,73.2133483314586,26670,Viken,2022-10-17
total,county,county30,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,16076,15930,14939,11371,95,95,93.0199252801993,70.8032378580324,16060,Viken,2022-10-17
total,county,county30,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,17853,17507,15240,11331,95,95,91.5920427910331,68.0990444137268,16639,Viken,2022-10-17
total,county,county30,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,24555,2634,,,72.9284229284229,7.82298782298782,,,33670,Viken,2022-10-17
total,county,county30,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,14283,12647,,,87.3097377590317,77.3091264747234,,,16359,Viken,2022-10-17
total,county,county30,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,46086,43255,19873,126,88.4500230308614,83.0166589897129,38.1410256410256,0.241824044219254,52104,Viken,2022-10-17
total,county,county30,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,102047,96763,53564,618,84.5789163966085,80.1994148508533,44.3950834210505,0.512212709174244,120653,Viken,2022-10-17
total,county,county30,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,37379,36147,24012,423,85.6962721812096,82.8717501948737,55.0506671557614,0.969783117061763,43618,Viken,2022-10-17
total,county,county30,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,86305,84630,67774,2058,90.7566118092434,88.9952153110048,71.2697828487302,2.16415163783585,95095,Viken,2022-10-17
total,county,county30,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,76684,75923,69080,4565,94.1682119042649,93.2337013250157,84.8304741321086,5.6058354721059,81433,Viken,2022-10-17
total,county,county30,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,59372,59073,57940,33119,95,95,94.8359112857026,54.2090187413045,61095,Viken,2022-10-17
total,county,county30,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,23538,23420,22474,17904,95,95,95,75.8194291521978,23614,Viken,2022-10-17
total,county,county30,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,12762,12649,11897,9625,95,95,94.8572795407431,76.7421463881359,12542,Viken,2022-10-17
total,county,county30,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,10516,10347,9027,7158,95,95,93.8260056127222,74.3997505456813,9621,Viken,2022-10-17
total,county,county34,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,6614,735,,,81.8868391729603,9.09991333415872,,,8077,Innlandet,2022-10-17
total,county,county34,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,3723,3751,,,91.1606268364349,91.8462291870715,,,4084,Innlandet,2022-10-17
total,county,county34,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,13169,12738,7193,37,90.1245551601424,87.1749247194087,49.2266630166986,0.253216534355324,14612,Innlandet,2022-10-17
total,county,county34,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,27378,26424,16137,213,89.7051114023591,86.5792922673657,52.8735255570118,0.697903014416776,30520,Innlandet,2022-10-17
total,county,county34,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,9591,9395,6830,129,93.0803571428571,91.1781832298137,66.2849378881988,1.25194099378882,10304,Innlandet,2022-10-17
total,county,county34,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,24268,23911,19906,572,94.1751717179557,92.7897861771897,77.2478559509488,2.21972137063914,25769,Innlandet,2022-10-17
total,county,county34,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,24237,24045,22150,1176,95,94.5611137328929,87.1086990718893,4.62482302973101,25428,Innlandet,2022-10-17
total,county,county34,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,22817,22695,22317,12521,95,95,95,53.3194225610016,23483,Innlandet,2022-10-17
total,county,county34,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9514,9459,9018,6858,95,95,93.6935064935065,71.2519480519481,9625,Innlandet,2022-10-17
total,county,county34,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6108,6043,5635,4282,95,95,92.9714568553044,70.6484078534895,6061,Innlandet,2022-10-17
total,county,county34,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,6982,6857,5869,4282,95,95,90.7109737248841,66.1823802163833,6470,Innlandet,2022-10-17
total,county,county34,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,7097,746,,,81.0993029368072,8.52474002971089,,,8751,Innlandet,2022-10-17
total,county,county34,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,3849,3699,,,89.8459383753501,86.3445378151261,,,4284,Innlandet,2022-10-17
total,county,county34,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,14173,13512,5856,16,89.2056898288016,85.0453172205438,36.8580060422961,0.100704934541793,15888,Innlandet,2022-10-17
total,county,county34,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,28353,27272,15047,122,86.205533596838,82.9188203101247,45.749467923381,0.370933414411675,32890,Innlandet,2022-10-17
total,county,county34,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,9192,8982,5997,82,87.9869819086819,85.9768354551546,57.404039437159,0.784914329472576,10447,Innlandet,2022-10-17
total,county,county34,2020,045_054,male,1900,1,1900-01,1899/1900,24,1900-01-01,24027,23685,18917,419,92.1669415781196,90.8550385515363,72.5651156546089,1.60727300625264,26069,Innlandet,2022-10-17
total,county,county34,2020,055_064,male,1900,1,1900-01,1899/1900,24,1900-01-01,24499,24319,21977,1068,94.8764619316862,94.1793819223918,85.109596468128,4.13600805514677,25822,Innlandet,2022-10-17
total,county,county34,2020,065_074,male,1900,1,1900-01,1899/1900,24,1900-01-01,22363,22247,21936,11575,95,95,95,50.4467204183918,22945,Innlandet,2022-10-17
total,county,county34,2020,075_079,male,1900,1,1900-01,1899/1900,24,1900-01-01,8685,8618,8239,6423,95,95,94.7992175814061,73.9040386606835,8691,Innlandet,2022-10-17
total,county,county34,2020,080_084,male,1900,1,1900-01,1899/1900,24,1900-01-01,4899,4867,4531,3643,95,95,94.238768718802,75.7695507487521,4808,Innlandet,2022-10-17
total,county,county34,2020,085p,male,1900,1,1900-01,1899/1900,24,1900-01-01,4213,4130,3565,2680,95,95,93.0323590814196,69.937369519833,3832,Innlandet,2022-10-17
total,county,county38,2020,012_015,female,1900,1,1900-01,1899/1900,24,1900-01-01,7451,712,,,76.4597229348384,7.30631092868138,,,9745,Vestfold og Telemark,2022-10-17
total,county,county38,2020,016_017,female,1900,1,1900-01,1899/1900,24,1900-01-01,4492,4172,,,90.7658112750051,84.2998585572843,,,4949,Vestfold og Telemark,2022-10-17
total,county,county38,2020,018_024,female,1900,1,1900-01,1899/1900,24,1900-01-01,14104,13535,7250,49,89.5321526058529,85.9201421951375,46.0229797498889,0.31105186313718,15753,Vestfold og Telemark,2022-10-17
total,county,county38,2020,025_039,female,1900,1,1900-01,1899/1900,24,1900-01-01,32842,31599,18525,256,88.9015213036652,85.5367873964593,50.1461750852688,0.692978182015051,36942,Vestfold og Telemark,2022-10-17
total,county,county38,2020,040_044,female,1900,1,1900-01,1899/1900,24,1900-01-01,11833,11570,8219,180,92.3443109099423,90.2918682690807,64.1407835180272,1.40471359450601,12814,Vestfold og Telemark,2022-10-17
total,county,county38,2020,045_054,female,1900,1,1900-01,1899/1900,24,1900-01-01,27931,27541,22690,830,93.5617860851506,92.2553847184538,76.0057615650018,2.78029008809835,29853,Vestfold og Telemark,2022-10-17
total,county,county38,2020,055_064,female,1900,1,1900-01,1899/1900,24,1900-01-01,27088,26827,24712,1709,95,94.5778247840649,87.1214524942711,6.0250308478759,28365,Vestfold og Telemark,2022-10-17
total,county,county38,2020,065_074,female,1900,1,1900-01,1899/1900,24,1900-01-01,24440,24308,23674,12731,95,95,94.041471359339,50.5720187495035,25174,Vestfold og Telemark,2022-10-17
total,county,county38,2020,075_079,female,1900,1,1900-01,1899/1900,24,1900-01-01,9768,9708,9250,7195,95,95,93.3306427202099,72.5961053375038,9911,Vestfold og Telemark,2022-10-17
total,county,county38,2020,080_084,female,1900,1,1900-01,1899/1900,24,1900-01-01,6229,6184,5784,4270,95,95,92.7964062249318,68.5063372372854,6233,Vestfold og Telemark,2022-10-17
total,county,county38,2020,085p,female,1900,1,1900-01,1899/1900,24,1900-01-01,7178,7055,6150,4345,95,95,91.8047469771608,64.8604269293925,6699,Vestfold og Telemark,2022-10-17
total,county,county38,2020,012_015,male,1900,1,1900-01,1899/1900,24,1900-01-01,8117,788,,,76.4096771156924,7.41786689259155,,,10623,Vestfold og Telemark,2022-10-17
total,county,county38,2020,016_017,male,1900,1,1900-01,1899/1900,24,1900-01-01,4627,4163,,,88.4534505830625,79.5832536799847,,,5231,Vestfold og Telemark,2022-10-17
total,county,county38,2020,018_024,male,1900,1,1900-01,1899/1900,24,1900-01-01,15408,14610,6308,56,87.2035768860717,82.6871922576264,35.7009451581867,0.3169392721716,17669,Vestfold og Telemark,2022-10-17
total,county,county38,2020,025_039,male,1900,1,1900-01,1899/1900,24,1900-01-01,33008,31555,16670,218,84.827302631579,81.0932360197369,42.8402549342105,0.560238486842105,38912,Vestfold og Telemark,2022-10-17
total,county,county38,2020,040_044,male,1900,1,1900-01,1899/1900,24,1900-01-01,11389,11072,7276,113,87.1118249961756,84.687165366376,55.6524399571669,0.864310845953801,13074,Vestfold og Telemark,2022-10-17
