granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16096,15857,12494,93.6249418334109,92.2347603536529,72.6733364355514,17192,Møre og Romsdal,2022-01-27
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15347,15209,13575,95,94.5833333333333,84.4216417910448,16080,Møre og Romsdal,2022-01-27
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14576,14484,14007,95,95,95,14739,Møre og Romsdal,2022-01-27
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9244,9150,8457,95,95,95,8797,Møre og Romsdal,2022-01-27
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4814,4695,3969,95,95,86.4894312486381,4589,Møre og Romsdal,2022-01-27
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5434,380,,81.8003913894325,5.7203070901701,,6643,Møre og Romsdal,2022-01-27
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3038,2852,,87.4748056435359,82.1192052980132,,3473,Møre og Romsdal,2022-01-27
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10881,10344,2961,90.0372362432768,85.5937112122466,24.5014480761274,12085,Møre og Romsdal,2022-01-27
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21805,20871,6952,85.2990650549623,81.6453467902828,27.1955560771428,25563,Møre og Romsdal,2022-01-27
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7080,6893,3441,84.3359142346635,82.1083978558666,40.9886837403216,8395,Møre og Romsdal,2022-01-27
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16618,16282,11534,88.9757455694169,87.1767414466991,61.7550998554372,18677,Møre og Romsdal,2022-01-27
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16091,15951,13784,94.347698622105,93.5268249780123,80.8208736440927,17055,Møre og Romsdal,2022-01-27
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14823,14735,14249,95,95,94.2705921270261,15115,Møre og Romsdal,2022-01-27
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8553,8483,7917,95,95,95,7874,Møre og Romsdal,2022-01-27
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2785,2743,2327,95,95,91.3265306122449,2548,Møre og Romsdal,2022-01-27
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4302,90,,80.2462227196419,1.67879127028539,,5361,Nordland,2022-01-27
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2479,2234,,93.4061793519216,84.1748304446119,,2654,Nordland,2022-01-27
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8691,8354,2868,89.4872322899506,86.0172981878089,29.5304777594728,9712,Nordland,2022-01-27
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19071,18238,7598,90.4438964241677,86.4934079484018,36.0333870814759,21086,Nordland,2022-01-27
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6060,5894,3316,92.2655298416565,89.7381242387333,50.4872107186358,6568,Nordland,2022-01-27
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14779,14557,10345,91.6243025418475,90.2479851208927,64.1351518908866,16130,Nordland,2022-01-27
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15027,14844,12280,95,94.7106488866203,78.35130479168,15673,Nordland,2022-01-27
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13535,13430,12691,95,95,91.5458414484599,13863,Nordland,2022-01-27
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9110,9029,8090,95,95,92.5735209978258,8739,Nordland,2022-01-27
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4211,4100,3255,95,95,80.3108808290156,4053,Nordland,2022-01-27
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4568,86,,79.2917896198577,1.49279638951571,,5761,Nordland,2022-01-27
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2664,2339,,90.4584040747029,79.4227504244482,,2945,Nordland,2022-01-27
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9289,8667,1797,86.5622961513373,80.7660050321499,16.7458764327649,10731,Nordland,2022-01-27
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19848,18893,5929,86.3895538628945,82.2328618063112,25.8063112078346,22975,Nordland,2022-01-27
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6009,5811,2662,87.6330756890769,84.7455155315736,38.8216421175441,6857,Nordland,2022-01-27
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14615,14341,9323,87.9626843213963,86.3135720734276,56.111947035811,16615,Nordland,2022-01-27
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15402,15215,12239,94.9568434032059,93.8039457459926,75.4562268803946,16220,Nordland,2022-01-27
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14111,14004,13175,95,95,91.4295628036086,14410,Nordland,2022-01-27
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8580,8490,7687,95,95,95,8043,Nordland,2022-01-27
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2521,2462,1989,95,95,90.0407424173834,2209,Nordland,2022-01-27
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,22561,673,,72.4037227214377,2.15982028241335,,31160,Viken,2022-01-27
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13619,11402,,88.8968668407311,74.4255874673629,,15320,Viken,2022-01-27
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43699,41184,18595,92.8856863495302,87.5398546103813,39.5251456021766,47046,Viken,2022-01-27
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,101906,96213,44213,89.192500919005,84.209743203739,38.6971134489821,114254,Viken,2022-01-27
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38884,37427,22432,92.7355115668972,89.2606725494873,53.4986882900072,41930,Viken,2022-01-27
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86255,84320,63723,94.1833548077133,92.0704942019174,69.5802668646677,91582,Viken,2022-01-27
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,75140,74231,64440,95,95,83.8975106759713,76808,Viken,2022-01-27
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61885,61426,58123,95,95,90.7576278067518,64042,Viken,2022-01-27
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42320,41960,38714,95,95,95,39691,Viken,2022-01-27
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17810,17424,14477,95,95,87.5113340990147,16543,Viken,2022-01-27
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23567,732,,71.5973994410014,2.2238425082027,,32916,Viken,2022-01-27
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,13947,11336,,86.3805276848755,70.2093397745572,,16146,Viken,2022-01-27
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46662,42936,14613,89.69839103439,82.53589896388,28.0905788047135,52021,Viken,2022-01-27
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,100027,93736,38366,85.0338343307944,79.6857997823722,32.6152747551687,117632,Viken,2022-01-27
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37133,35650,19560,85.6783571758191,82.2565759113983,45.1315182279649,43340,Viken,2022-01-27
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86455,84257,60847,90.8617971623752,88.55176037835,63.9485023646873,95150,Viken,2022-01-27
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76972,75909,64763,95,95,81.5162118618468,79448,Viken,2022-01-27
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59427,58994,55882,95,95,91.5078273400144,61068,Viken,2022-01-27
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36290,36010,33399,95,95,95,33137,Viken,2022-01-27
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10514,10309,8676,95,95,93.0102915951973,9328,Viken,2022-01-27
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6434,266,,80.6366712620629,3.33375109662865,,7979,Innlandet,2022-01-27
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3689,3377,,87.0663205097947,79.7026197781449,,4237,Innlandet,2022-01-27
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13591,12983,5270,91.8372863031286,87.728900601392,35.610514223934,14799,Innlandet,2022-01-27
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27235,26102,11651,90.2867561743743,86.5307475551135,38.6242333830598,30165,Innlandet,2022-01-27
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9556,9314,5572,91.7610908392549,89.4372959477626,53.504897253697,10414,Innlandet,2022-01-27
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24282,23834,17998,92.8530457726282,91.1399181675653,68.8233719551834,26151,Innlandet,2022-01-27
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24284,24031,20729,95,95,82.0268291717779,25271,Innlandet,2022-01-27
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22770,22625,21669,95,95,92.2006637732959,23502,Innlandet,2022-01-27
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15598,15437,14219,95,95,95,14842,Innlandet,2022-01-27
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6957,6812,5566,95,95,84.9770992366412,6550,Innlandet,2022-01-27
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6907,227,,79.9976835765578,2.62914060690294,,8634,Innlandet,2022-01-27
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3824,3366,,87.7064220183486,77.2018348623853,,4360,Innlandet,2022-01-27
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14404,13570,3713,88.4712241262822,83.348688655488,22.8057244640993,16281,Innlandet,2022-01-27
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28307,26998,9501,87.3564991976299,83.3168744599432,29.3204542649056,32404,Innlandet,2022-01-27
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9169,8887,4521,86.9429167456856,84.2689171249763,42.8693343447753,10546,Innlandet,2022-01-27
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23998,23551,16580,90.0927281600781,88.4146112550212,62.244246724481,26637,Innlandet,2022-01-27
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24469,24218,20199,95,95,79.3829829043034,25445,Innlandet,2022-01-27
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22331,22188,21244,95,95,92.5221026958756,22961,Innlandet,2022-01-27
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13568,13439,12383,95,95,95,12548,Innlandet,2022-01-27
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4192,4106,3412,95,95,90.3601694915254,3776,Innlandet,2022-01-27
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7224,200,,74.2904154668861,2.05676676264912,,9724,Vestfold og Telemark,2022-01-27
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4433,3795,,92.9934969582547,79.6098174952801,,4767,Vestfold og Telemark,2022-01-27
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14547,13750,5876,90.4101926662523,85.4568054692355,36.519577377253,16090,Vestfold og Telemark,2022-01-27
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32431,30899,14524,88.6819797648346,84.4927536231884,39.7156138911676,36570,Vestfold og Telemark,2022-01-27
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11794,11474,7135,91.5612141914448,89.0769350205729,55.3916621380328,12881,Vestfold og Telemark,2022-01-27
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27866,27387,20702,93.103909121283,91.5035081857668,69.1680588038757,29930,Vestfold og Telemark,2022-01-27
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,27004,26668,23145,95,94.9951911088947,82.4457663947565,28073,Vestfold og Telemark,2022-01-27
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24390,24243,22956,95,95,91.5201530917354,25083,Vestfold og Telemark,2022-01-27
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15970,15841,14604,95,95,95,15024,Vestfold og Telemark,2022-01-27
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7156,7016,5926,95,95,88.4477611940299,6700,Vestfold og Telemark,2022-01-27
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7909,218,,75.4603568361798,2.07995420284324,,10481,Vestfold og Telemark,2022-01-27
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4562,3776,,85.7035506293444,70.9374412925042,,5323,Vestfold og Telemark,2022-01-27
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15769,14744,4746,87.815336637523,82.1072562231999,26.4298045330512,17957,Vestfold og Telemark,2022-01-27
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32850,31088,12403,85.7545618294307,81.1548803090819,32.3778943796173,38307,Vestfold og Telemark,2022-01-27
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11377,10986,6047,87.4279566587259,84.4232690386537,46.4689156996849,13013,Vestfold og Telemark,2022-01-27
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27423,26835,19088,90.6305770374777,88.6872893119175,63.0841430365523,30258,Vestfold og Telemark,2022-01-27
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26663,26335,22419,95,94.7029631760644,80.6206846950518,27808,Vestfold og Telemark,2022-01-27
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23426,23275,22016,95,95,91.3754461691707,24094,Vestfold og Telemark,2022-01-27
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13980,13885,12908,95,95,95,12771,Vestfold og Telemark,2022-01-27
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4136,4054,3388,95,95,91.1487758945386,3717,Vestfold og Telemark,2022-01-27
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6041,137,,76.4586761169472,1.73395772687002,,7901,Agder,2022-01-27
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3339,2883,,90.2188597676304,77.8978654417725,,3701,Agder,2022-01-27
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12500,11874,5149,90.7968330064647,86.249727609501,37.401031452023,13767,Agder,2022-01-27
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25208,24100,10929,88.6326078548574,84.7368235997328,38.4269188847087,28441,Agder,2022-01-27
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8857,8634,5473,91.4979338842975,89.1942148760331,56.5392561983471,9680,Agder,2022-01-27
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19408,19057,15295,93.9809210207738,92.2812454602683,74.0642099656191,20651,Agder,2022-01-27
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17761,17583,15708,95,95,85.1059218724603,18457,Agder,2022-01-27
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15537,15443,14609,95,95,91.2264268764831,16014,Agder,2022-01-27
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10057,9954,9114,95,95,95,9535,Agder,2022-01-27
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4451,4356,3562,95,95,84.7893358724113,4201,Agder,2022-01-27
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6174,173,,76.5530068195908,2.14507129572226,,8065,Agder,2022-01-27
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3463,2964,,90.820875950695,77.7340676632573,,3813,Agder,2022-01-27
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12944,12029,3697,86.8724832214765,80.7315436241611,24.8120805369128,14900,Agder,2022-01-27
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25699,24447,9148,85.6976123782846,81.5226090436175,30.5055355475524,29988,Agder,2022-01-27
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8745,8497,4673,88.2174921819833,85.7157268233633,47.1401190356098,9913,Agder,2022-01-27
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19664,19320,14958,91.7506532288167,90.1455767077268,69.7928331466965,21432,Agder,2022-01-27
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18118,17881,15883,95,94.6385095797608,84.0637239335239,18894,Agder,2022-01-27
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15451,15349,14522,95,95,92.4438220128589,15709,Agder,2022-01-27
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8733,8657,7963,95,95,95,8139,Agder,2022-01-27
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2629,2571,2158,95,95,93.7038645245332,2303,Agder,2022-01-27
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11282,199,,74.1553831996845,1.30800578414618,,15214,Vestland,2022-01-27
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6770,5547,,88.5661957090529,72.5667189952904,,7644,Vestland,2022-01-27
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26515,25142,10966,91.8236597866741,87.068846100568,37.9761739853165,28876,Vestland,2022-01-27
total,county,county46,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,56353,53620,25332,89.2155465843426,84.888783345207,40.1044882450724,63165,Vestland,2022-01-27
total,county,county46,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,17959,17473,11053,92.5578518785755,90.0530845745503,56.9654177189095,19403,Vestland,2022-01-27
